phi,mean_self_profile,pair_7_9,pair_8_9,pair_9_10
0,0.441515260773673,0.433104706867792,0.448763960554144,0.442677114899083
0.0122958616578857,0.441753341878065,0.433143632959434,0.44908408947923,0.443032303195532
0.0245917233157714,0.441986198126361,0.433167577702478,0.44940873919139,0.443382277485217
0.0368875849736571,0.442209285993183,0.43317476364303,0.44973235451913,0.443720739817389
0.0491834466315427,0.442418081988435,0.433163521598713,0.450049296656639,0.444041427709953
0.0614793082894284,0.442608152583484,0.433132317955449,0.45035393125552,0.444338208539482
0.0737751699473141,0.442775223423291,0.433079780168156,0.450640717254891,0.444605172846828
0.0860710316051998,0.442915246736423,0.433004720022189,0.450904295053277,0.444836725133803
0.0983668932630855,0.443024465865924,0.432906154236137,0.45113957261676,0.445027670744876
0.110662754920971,0.443099475870969,0.432783322016421,0.451341808129803,0.445173297466683
0.122958616578857,0.443137279191583,0.432635699209811,0.451506687827903,0.445269450537035
0.135254478236743,0.443135335426227,0.432463008740914,0.451630397704452,0.445312599833316
0.147550339894628,0.44309160434388,0.432265227067495,0.45170968785737,0.445299898106776
0.159846201552514,0.443004581337555,0.432042586436459,0.45174192833322,0.445229229242986
0.1721420632104,0.442873324623873,0.431795572776931,0.451725155436507,0.445099245658182
0.184437924868285,0.442697473602084,0.431524919123287,0.451658107598272,0.444909394084691
0.196733786526171,0.442477257904317,0.431231594519637,0.451540250039147,0.444659929154168
0.209029648184057,0.442213496795334,0.430916788417214,0.451371787615905,0.444351914352883
0.221325509841942,0.441907588712787,0.430581890636705,0.451153665405076,0.44398721009658
0.233621371499828,0.441561490876351,0.430228467027932,0.450887556750081,0.44356844885104
0.245917233157714,0.441177689033979,0.429858231018654,0.450575838677255,0.443098997406029
0.258213094815599,0.440759157554162,0.429473011301829,0.450221554768435,0.442582906592222
0.270508956473485,0.440309310212395,0.429074715965692,0.449828365761011,0.442024848910483
0.282804818131371,0.439831942156172,0.428665293422754,0.449400488327803,0.441430044717959
0.295100679789256,0.439331163663736,0.42824669054156,0.448942622666224,0.440804177783424
0.307396541447142,0.438811326435779,0.427820808428192,0.448459869696427,0.440153301182717
0.319692403105028,0.438276943274372,0.427389456342439,0.447957638828953,0.439483734651724
0.331988264762914,0.43773260210812,0.426954304265785,0.447441547411488,0.438801954647088
0.344284126420799,0.437182875415191,0.426516834664437,0.446917313099503,0.438114478481632
0.356579988078685,0.436632226175228,0.426078294010166,0.446390640514724,0.437427744000793
0.368875849736571,0.436084911545953,0.425639644634527,0.445867103656799,0.436747986346532
0.381171711394456,0.435544885509501,0.425201517497787,0.445352025615621,0.436081113415096
0.393467573052342,0.435015701766485,0.424764166452606,0.444850357193196,0.435432581653653
0.405763434710228,0.434500418171806,0.42432742457415,0.44436655608375,0.434807273857517
0.418059296368113,0.434001504005058,0.423890663112894,0.443904468278172,0.434209380624109
0.430355158025999,0.43352075134985,0.423452753604172,0.443467213353544,0.433642287091832
0.442651019683885,0.433059191820665,0.423012033639716,0.443057075280273,0.433108466542006
0.45494688134177,0.4326170198234,0.422566276771365,0.442675400328479,0.432609382370355
0.467242742999656,0.43219352346696,0.4221126669763,0.442322503582343,0.432145399842235
0.479538604657542,0.431787024159247,0.421647778066928,0.441997585476956,0.431715708933855
0.491834466315427,0.431394825822435,0.421167558377633,0.441698659657954,0.431318259431717
0.504130327973313,0.431013174550946,0.420667321005491,0.441422493331422,0.430949709315925
0.516426189631199,0.430637229412389,0.420141739823485,0.441164561121777,0.430605387291904
0.528722051289085,0.430261044958514,0.419584851423417,0.440919013290689,0.430279270161437
0.54101791294697,0.429877565871737,0.418990063082389,0.440678658992661,0.42996397554016
0.553313774604856,0.429478634024744,0.418350166782092,0.440434965055059,0.429650770237081
0.565609636262742,0.429055008078236,0.417657359245093,0.440178070574654,0.429329594414961
0.577905497920627,0.428596395586803,0.416903267887551,0.439896817421798,0.428989101451059
0.590201359578513,0.428091497427491,0.416078982524129,0.439578796539831,0.428616713218514
