psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
-0.49798239714437,-0.0190653609492462,-0.0190653609492462,-0.130290483105524,0.111225122156278
-0.485686535486485,-0.0213302792340808,-0.0213302792340808,-0.130434704375945,0.109104425141864
-0.473390673828599,-0.0236174176958005,-0.0236174176958005,-0.130582221408142,0.106964803712341
-0.461094812170713,-0.0259222327700226,-0.0259222327700226,-0.130727853391954,0.104805620621931
-0.448798950512828,-0.0282402358336925,-0.0282402358336925,-0.130866278413822,0.102626042580129
-0.436503088854942,-0.0305670822944012,-0.0305670822944012,-0.130992135142812,0.10042505284841
-0.424207227197056,-0.0328986582600607,-0.0328986582600607,-0.131100125115398,0.0982014668553369
-0.411911365539171,-0.0352311633118608,-0.0352311633118608,-0.131185113927049,0.0959539506151886
-0.399615503881285,-0.0375611879615042,-0.0375611879615042,-0.131242229661409,0.0936810416999047
-0.387319642223399,-0.0398857844550979,-0.0398857844550979,-0.131266956937201,0.091381172482103
-0.375023780565513,-0.0422025296895388,-0.0422025296895388,-0.131255225028077,0.0890526953385382
-0.362727918907628,-0.0445095791311515,-0.0445095791311515,-0.131203488610109,0.086693909478957
-0.350432057249742,-0.0468057107688086,-0.0468057107688086,-0.131108799813973,0.0843030890451641
-0.338136195591856,-0.0490903582925342,-0.0490903582925342,-0.130968870402003,0.0818785121094683
-0.325840333933971,-0.0513636328611798,-0.0513636328611798,-0.1307821230519,0.07941849019072
-0.313544472276085,-0.0536263330064305,-0.0536263330064305,-0.130547730906409,0.0769213978999786
-0.301248610618199,-0.0558799424122367,-0.0558799424122367,-0.130265644738784,0.0743857023265468
-0.288952748960314,-0.0581266155057373,-0.0581266155057373,-0.129936607284396,0.0718099917786591
-0.276656887302428,-0.0603691509946738,-0.0603691509946738,-0.129562154496142,0.0691930035014678
-0.264361025644542,-0.0626109536840418,-0.0626109536840418,-0.129144603692056,0.0665336500080144
-0.252065163986657,-0.0648559850980828,-0.0648559850980828,-0.128687028774515,0.0638310436764323
-0.239769302328771,-0.0671087036195837,-0.0671087036195837,-0.128193222908055,0.0610845192884708
-0.227473440670885,-0.0693739950338182,-0.0693739950338182,-0.127667649244103,0.0582936542102847
-0.215177579013,-0.0716570945264697,-0.0716570945264697,-0.127115380472437,0.0554582859459676
-0.202881717355114,-0.0739635013308861,-0.0739635013308861,-0.12654202815804,0.0525785268271539
