time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1781108034.778402,9163212,2345782272,2345.782272,199,0,154,10,20260610_181424
1781108034.787874,9163249,2345791744,2345.791744,201,2,153,10,20260610_181424
1781108034.797858,9163288,2345801728,2345.801728,205,1,153,10,20260610_181424
1781108034.807842,9163327,2345811712,2345.811712,208,0,153,10,20260610_181424
1781108034.817826,9163366,2345821696,2345.821696,211,0,153,10,20260610_181424
1781108034.82781,9163405,2345831680,2345.83168,214,5,153,10,20260610_181424
1781108034.837794,9163444,2345841664,2345.841664,217,0,153,10,20260610_181424
1781108034.848034,9163484,2345851904,2345.851904,221,192,153,10,20260610_181424
1781108034.858018,9163523,2345861888,2345.861888,224,135,153,10,20260610_181424
1781108034.868002,9163562,2345871872,2345.871872,227,105,153,10,20260610_181424
1781108034.877986,9163601,2345881856,2345.881856,230,0,153,10,20260610_181424
1781108034.88797,9163640,2345891840,2345.89184,233,84,153,10,20260610_181424
1781108034.897954,9163679,2345901824,2345.901824,237,9,153,10,20260610_181424
1781108034.907938,9163718,2345911808,2345.911808,240,24,153,10,20260610_181424
1781108034.917922,9163757,2345921792,2345.921792,243,1,153,10,20260610_181424
1781108034.927906,9163796,2345931776,2345.931776,246,0,153,10,20260610_181424
1781108034.93789,9163835,2345941760,2345.94176,249,27,153,10,20260610_181424
1781108034.947874,9163874,2345951744,2345.951744,1,99,153,10,20260610_181424
1781108034.958114,9163914,2345961984,2345.961984,4,0,153,10,20260610_181424
1781108034.968098,9163953,2345971968,2345.971968,7,96,153,10,20260610_181424
1781108034.978082,9163992,2345981952,2345.981952,10,0,153,10,20260610_181424
1781108034.988066,9164031,2345991936,2345.991936,13,1,153,10,20260610_181424
1781108034.99805,9164070,2346001920,2346.00192,17,0,153,10,20260610_181424
1781108035.008034,9164109,2346011904,2346.011904,20,0,153,10,20260610_181424
1781108035.018018,9164148,2346021888,2346.021888,23,0,153,10,20260610_181424
1781108035.028002,9164187,2346031872,2346.031872,26,4,153,10,20260610_181424
1781108035.037986,9164226,2346041856,2346.041856,29,0,153,10,20260610_181424
1781108035.04797,9164265,2346051840,2346.05184,33,4,153,10,20260610_181424
1781108035.057954,9164304,2346061824,2346.061824,36,0,153,10,20260610_181424
1781108035.067938,9164343,2346071808,2346.071808,39,119,153,10,20260610_181424
1781108035.077922,9164382,2346081792,2346.081792,42,0,153,10,20260610_181424
1781108035.088162,9164422,2346092032,2346.092032,45,126,153,10,20260610_181424
1781108035.098146,9164461,2346102016,2346.102016,49,0,153,10,20260610_181424
1781108035.10813,9164500,2346112000,2346.112,52,121,153,10,20260610_181424
1781108035.118114,9164539,2346121984,2346.121984,55,37,153,10,20260610_181424
1781108035.128098,9164578,2346131968,2346.131968,58,106,153,10,20260610_181424
1781108035.138082,9164617,2346141952,2346.141952,61,85,153,10,20260610_181424
1781108035.148066,9164656,2346151936,2346.151936,64,108,153,10,20260610_181424
1781108035.15805,9164695,2346161920,2346.16192,68,11,153,10,20260610_181424
1781108035.168034,9164734,2346171904,2346.171904,71,66,153,10,20260610_181424
1781108035.178018,9164773,2346181888,2346.181888,74,0,153,10,20260610_181424
