Row,sender_agent_7,sender_agent_8,sender_agent_9,sender_agent_10,sender_agent_11,sender_agent_12
receiver_agent_7,0,0.0241247255490146,0.0330388195985473,0.0819361526044236,0.207173059148734,0.0276449955781999
receiver_agent_8,-0.0271127623026181,0,0.0734677585329488,0.00816636096813834,-0.0350499667348821,0
receiver_agent_9,-0.0270786669186734,-0.0217164319689133,0,-0.0133687611992581,0.00605987706392011,-0.0380898254056199
receiver_agent_10,0.0713093439347041,0.0500842286941175,0.0108017451917158,0,-0.0242973364943333,-0.0188805645636091
receiver_agent_11,-0.219642883803057,0.0287653989228987,-0.0153162483810962,0.0108223554427556,0,0.0187251340775514
receiver_agent_12,-0.0455418815611103,0,-0.0571460722385429,-0.00514291092257136,0.0242604470843866,0
