time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788872594.7289166,12002833,3072725248,3072.725248,35,1,149,61,9,20260908_150420
1788872594.738901,12002872,3072735232,3072.735232,39,1,149,61,9,20260908_150420
1788872594.7488844,12002911,3072745216,3072.745216,42,1,149,61,9,20260908_150420
1788872594.7588685,12002950,3072755200,3072.7552,45,74,149,61,9,20260908_150420
1788872594.7688525,12002989,3072765184,3072.765184,48,61,149,62,9,20260908_150420
1788872594.7788365,12003028,3072775168,3072.775168,51,1,149,62,9,20260908_150420
1788872594.7888205,12003067,3072785152,3072.785152,55,31,149,62,9,20260908_150420
1788872594.7988043,12003106,3072795136,3072.795136,58,26,149,62,9,20260908_150420
1788872594.8087883,12003145,3072805120,3072.80512,61,144,149,62,9,20260908_150420
1788872594.8187726,12003184,3072815104,3072.815104,64,101,149,61,9,20260908_150420
1788872594.8287566,12003223,3072825088,3072.825088,67,73,149,61,9,20260908_150420
1788872594.8387406,12003262,3072835072,3072.835072,71,51,149,60,9,20260908_150420
1788872594.848981,12003302,3072845312,3072.845312,74,9,149,60,9,20260908_150420
1788872594.8589644,12003341,3072855296,3072.855296,77,60,149,59,9,20260908_150420
1788872594.8689485,12003380,3072865280,3072.86528,80,0,149,59,9,20260908_150420
1788872594.8789325,12003419,3072875264,3072.875264,83,77,149,59,9,20260908_150420
1788872594.8889165,12003458,3072885248,3072.885248,86,46,149,59,9,20260908_150420
1788872594.8989005,12003497,3072895232,3072.895232,89,78,149,59,9,20260908_150420
1788872594.9088843,12003536,3072905216,3072.905216,93,55,149,59,9,20260908_150420
1788872594.9188683,12003575,3072915200,3072.9152,96,70,149,59,9,20260908_150420
1788872594.9288526,12003614,3072925184,3072.925184,99,46,149,59,9,20260908_150420
1788872594.9388366,12003653,3072935168,3072.935168,102,6,149,59,9,20260908_150420
1788872594.9488206,12003692,3072945152,3072.945152,105,15,149,60,9,20260908_150420
1788872594.9588046,12003731,3072955136,3072.955136,109,62,149,60,9,20260908_150420
1788872594.9687886,12003770,3072965120,3072.96512,112,0,149,61,9,20260908_150420
1788872594.9790285,12003810,3072975360,3072.97536,115,35,149,61,9,20260908_150420
1788872594.9890125,12003849,3072985344,3072.985344,118,64,149,61,9,20260908_150420
1788872594.9989965,12003888,3072995328,3072.995328,121,21,149,62,9,20260908_150420
