time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1782217877.921649,3450969,883448064,883.448064,105,1,148,9,20260623_143205
1782217877.931633,3451008,883458048,883.458048,108,1,148,9,20260623_143205
1782217877.9416168,3451047,883468032,883.468032,111,0,148,9,20260623_143205
1782217877.9516008,3451086,883478016,883.478016,115,1,148,9,20260623_143205
1782217877.9615848,3451125,883488000,883.488,118,255,148,9,20260623_143205
1782217877.9715688,3451164,883497984,883.497984,121,179,148,9,20260623_143205
1782217877.981809,3451204,883508224,883.508224,124,106,148,9,20260623_143205
1782217877.991793,3451243,883518208,883.518208,127,61,147,9,20260623_143205
1782217878.001777,3451282,883528192,883.528192,130,26,143,9,20260623_143205
1782217878.011761,3451321,883538176,883.538176,134,21,135,9,20260623_143205
1782217878.021745,3451360,883548160,883.54816,137,51,124,9,20260623_143205
1782217878.031729,3451399,883558144,883.558144,140,35,115,9,20260623_143205
1782217878.041713,3451438,883568128,883.568128,143,41,110,9,20260623_143205
1782217878.0516968,3451477,883578112,883.578112,146,33,105,9,20260623_143205
1782217878.0616808,3451516,883588096,883.588096,150,9,103,9,20260623_143205
1782217878.0716648,3451555,883598080,883.59808,153,16,104,9,20260623_143205
1782217878.0816488,3451594,883608064,883.608064,156,44,106,9,20260623_143205
1782217878.091889,3451634,883618304,883.618304,159,20,107,9,20260623_143205
1782217878.101873,3451673,883628288,883.628288,162,3,108,9,20260623_143205
1782217878.111857,3451712,883638272,883.638272,166,11,109,9,20260623_143205
1782217878.121841,3451751,883648256,883.648256,169,0,110,9,20260623_143205
1782217878.131825,3451790,883658240,883.65824,172,0,112,9,20260623_143205
1782217878.141809,3451829,883668224,883.668224,175,0,114,9,20260623_143205
1782217878.151793,3451868,883678208,883.678208,178,183,116,9,20260623_143205
1782217878.1617768,3451907,883688192,883.688192,181,129,122,9,20260623_143205
1782217878.1717608,3451946,883698176,883.698176,185,0,131,9,20260623_143205
1782217878.1817448,3451985,883708160,883.70816,188,128,137,9,20260623_143205
1782217878.1917288,3452024,883718144,883.718144,191,0,140,9,20260623_143205
1782217878.201969,3452064,883728384,883.728384,194,53,143,9,20260623_143205
1782217878.211953,3452103,883738368,883.738368,197,0,144,9,20260623_143205
1782217878.221937,3452142,883748352,883.748352,200,123,144,9,20260623_143205
1782217878.231921,3452181,883758336,883.758336,204,63,144,9,20260623_143205
1782217878.241905,3452220,883768320,883.76832,207,98,145,9,20260623_143205
1782217878.251889,3452259,883778304,883.778304,210,63,145,9,20260623_143205
1782217878.261873,3452298,883788288,883.788288,213,127,144,9,20260623_143205
1782217878.2718568,3452337,883798272,883.798272,216,71,144,9,20260623_143205
1782217878.2818408,3452376,883808256,883.808256,220,124,144,9,20260623_143205
1782217878.2918248,3452415,883818240,883.81824,223,0,145,9,20260623_143205
1782217878.302065,3452455,883828480,883.82848,226,103,145,9,20260623_143205
1782217878.312049,3452494,883838464,883.838464,229,0,145,9,20260623_143205
1782217878.322033,3452533,883848448,883.848448,233,109,145,9,20260623_143205
1782217878.332017,3452572,883858432,883.858432,236,0,145,9,20260623_143205
1782217878.342001,3452611,883868416,883.868416,239,0,145,9,20260623_143205
1782217878.351985,3452650,883878400,883.8784,242,37,145,9,20260623_143205
1782217878.361969,3452689,883888384,883.888384,245,0,145,9,20260623_143205
1782217878.3719528,3452728,883898368,883.898368,249,0,145,9,20260623_143205
1782217878.3819368,3452767,883908352,883.908352,252,2,146,9,20260623_143205
1782217878.3919208,3452806,883918336,883.918336,3,0,146,9,20260623_143205
1782217878.402161,3452846,883928576,883.928576,6,81,146,9,20260623_143205
1782217878.412145,3452885,883938560,883.93856,9,0,146,9,20260623_143205
1782217878.422129,3452924,883948544,883.948544,13,0,146,9,20260623_143205
1782217878.432113,3452963,883958528,883.958528,16,11,146,9,20260623_143205
1782217878.442097,3453002,883968512,883.968512,19,1,146,9,20260623_143205
1782217878.452081,3453041,883978496,883.978496,22,0,145,9,20260623_143205
1782217878.462065,3453080,883988480,883.98848,25,0,142,9,20260623_143205
1782217878.472049,3453119,883998464,883.998464,29,0,138,9,20260623_143205
1782217878.4820328,3453158,884008448,884.008448,32,94,134,9,20260623_143205
1782217878.4920168,3453197,884018432,884.018432,35,0,131,9,20260623_143205
1782217878.5022569,3453237,884028672,884.028672,38,107,129,9,20260623_143205
1782217878.512241,3453276,884038656,884.038656,41,0,129,9,20260623_143205
1782217878.522225,3453315,884048640,884.04864,45,130,131,9,20260623_143205
1782217878.532209,3453354,884058624,884.058624,48,0,132,9,20260623_143205
