time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1782217878.7797046,3686999,943871744,943.871744,164,0,101,8,20260623_143205
1782217878.7896886,3687038,943881728,943.881728,167,0,101,8,20260623_143205
1782217878.7996726,3687077,943891712,943.891712,171,1,100,8,20260623_143205
1782217878.8096566,3687116,943901696,943.901696,174,1,100,8,20260623_143205
1782217878.8198967,3687156,943911936,943.911936,177,214,99,8,20260623_143205
1782217878.8298807,3687195,943921920,943.92192,180,150,99,8,20260623_143205
1782217878.8398647,3687234,943931904,943.931904,183,94,99,8,20260623_143205
1782217878.8498487,3687273,943941888,943.941888,187,69,99,8,20260623_143205
1782217878.8598328,3687312,943951872,943.951872,190,50,100,8,20260623_143205
1782217878.8698165,3687351,943961856,943.961856,193,48,100,8,20260623_143205
1782217878.8798006,3687390,943971840,943.97184,196,53,100,8,20260623_143205
1782217878.8897846,3687429,943981824,943.981824,199,48,101,8,20260623_143205
1782217878.8997686,3687468,943991808,943.991808,202,0,101,8,20260623_143205
1782217878.9097526,3687507,944001792,944.001792,206,1,102,8,20260623_143205
1782217878.9199927,3687547,944012032,944.012032,209,211,101,8,20260623_143205
1782217878.9299767,3687586,944022016,944.022016,212,2,101,8,20260623_143205
1782217878.9399607,3687625,944032000,944.032,215,139,101,8,20260623_143205
1782217878.9499447,3687664,944041984,944.041984,218,0,102,8,20260623_143205
1782217878.9599288,3687703,944051968,944.051968,221,111,103,8,20260623_143205
1782217878.9699128,3687742,944061952,944.061952,225,8,104,8,20260623_143205
1782217878.9798965,3687781,944071936,944.071936,228,0,105,8,20260623_143205
1782217878.9898806,3687820,944081920,944.08192,231,0,105,8,20260623_143205
1782217878.9998646,3687859,944091904,944.091904,234,21,104,8,20260623_143205
1782217879.0098486,3687898,944101888,944.101888,238,0,103,8,20260623_143205
1782217879.0200887,3687938,944112128,944.112128,241,1,101,8,20260623_143205
1782217879.0300727,3687977,944122112,944.122112,244,0,100,8,20260623_143205
1782217879.0400567,3688016,944132096,944.132096,247,0,99,8,20260623_143205
1782217879.0500407,3688055,944142080,944.14208,250,0,98,8,20260623_143205
1782217879.0600247,3688094,944152064,944.152064,253,0,99,8,20260623_143205
1782217879.0700088,3688133,944162048,944.162048,1,0,99,8,20260623_143205
1782217879.0799928,3688172,944172032,944.172032,5,18,99,8,20260623_143205
1782217879.0899765,3688211,944182016,944.182016,8,1,100,8,20260623_143205
1782217879.0999606,3688250,944192000,944.192,11,6,100,8,20260623_143205
1782217879.1099446,3688289,944201984,944.201984,14,0,100,8,20260623_143205
1782217879.1199286,3688328,944211968,944.211968,17,0,100,8,20260623_143205
1782217879.1301687,3688368,944222208,944.222208,21,0,100,8,20260623_143205
1782217879.1401527,3688407,944232192,944.232192,24,1,100,8,20260623_143205
1782217879.1501367,3688446,944242176,944.242176,27,0,100,8,20260623_143205
1782217879.1601207,3688485,944252160,944.25216,30,0,100,8,20260623_143205
1782217879.1701047,3688524,944262144,944.262144,33,1,101,8,20260623_143205
1782217879.1800888,3688563,944272128,944.272128,40,18,101,8,20260623_143205
1782217879.1900725,3688602,944282112,944.282112,43,0,101,8,20260623_143205
1782217879.2000566,3688641,944292096,944.292096,46,140,102,8,20260623_143205
1782217879.2100406,3688680,944302080,944.30208,50,0,101,8,20260623_143205
1782217879.2200246,3688719,944312064,944.312064,53,138,101,8,20260623_143205
1782217879.2302647,3688759,944322304,944.322304,56,59,101,8,20260623_143205
1782217879.2402487,3688798,944332288,944.332288,59,103,101,8,20260623_143205
1782217879.2502327,3688837,944342272,944.342272,62,0,102,8,20260623_143205
1782217879.2602167,3688876,944352256,944.352256,65,21,101,8,20260623_143205
1782217879.2702007,3688915,944362240,944.36224,69,0,101,8,20260623_143205
1782217879.2801847,3688954,944372224,944.372224,72,60,101,8,20260623_143205
1782217879.2901688,3688993,944382208,944.382208,75,0,101,8,20260623_143205
1782217879.3001525,3689032,944392192,944.392192,78,80,101,8,20260623_143205
1782217879.3101366,3689071,944402176,944.402176,81,0,102,8,20260623_143205
1782217879.3201206,3689110,944412160,944.41216,85,110,102,8,20260623_143205
1782217879.3303607,3689150,944422400,944.4224,88,0,102,8,20260623_143205
1782217879.3403447,3689189,944432384,944.432384,91,0,102,8,20260623_143205
1782217879.3503287,3689228,944442368,944.442368,94,0,103,8,20260623_143205
1782217879.3603127,3689267,944452352,944.452352,97,1,103,8,20260623_143205
1782217879.3702967,3689306,944462336,944.462336,101,0,102,8,20260623_143205
1782217879.3802807,3689345,944472320,944.47232,104,90,103,8,20260623_143205
