time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1782217828.5184023,3339590,854935040,854.93504,165,1,148,10,20260623_143106
1782217828.5273623,3339625,854944000,854.944,168,1,148,10,20260623_143106
1782217828.5376024,3339665,854954240,854.95424,171,0,148,10,20260623_143106
1782217828.5475864,3339704,854964224,854.964224,174,1,147,10,20260623_143106
1782217828.5575705,3339743,854974208,854.974208,177,194,148,10,20260623_143106
1782217828.5675542,3339782,854984192,854.984192,181,147,147,10,20260623_143106
1782217828.5775383,3339821,854994176,854.994176,184,85,147,10,20260623_143106
1782217828.5875223,3339860,855004160,855.00416,187,8,147,10,20260623_143106
1782217828.5975063,3339899,855014144,855.014144,190,0,147,10,20260623_143106
1782217828.6074903,3339938,855024128,855.024128,193,1,147,10,20260623_143106
1782217828.6174743,3339977,855034112,855.034112,197,0,147,10,20260623_143106
1782217828.6274583,3340016,855044096,855.044096,200,0,147,10,20260623_143106
1782217828.6376984,3340056,855054336,855.054336,203,143,147,10,20260623_143106
1782217828.6476824,3340095,855064320,855.06432,206,99,147,10,20260623_143106
1782217828.6576664,3340134,855074304,855.074304,209,80,147,10,20260623_143106
1782217828.6676502,3340173,855084288,855.084288,213,1,148,10,20260623_143106
1782217828.6776342,3340212,855094272,855.094272,216,76,148,10,20260623_143106
1782217828.6876183,3340251,855104256,855.104256,219,0,148,10,20260623_143106
1782217828.6976023,3340290,855114240,855.11424,222,100,148,10,20260623_143106
1782217828.7075863,3340329,855124224,855.124224,225,0,148,10,20260623_143106
1782217828.7175703,3340368,855134208,855.134208,229,55,148,10,20260623_143106
1782217828.7275543,3340407,855144192,855.144192,232,42,148,10,20260623_143106
1782217828.7375383,3340446,855154176,855.154176,235,7,148,10,20260623_143106
1782217828.7477784,3340486,855164416,855.164416,238,0,148,10,20260623_143106
1782217828.7577624,3340525,855174400,855.1744,241,116,148,10,20260623_143106
1782217828.7677464,3340564,855184384,855.184384,245,0,148,10,20260623_143106
1782217828.7777302,3340603,855194368,855.194368,248,38,148,10,20260623_143106
1782217828.7877142,3340642,855204352,855.204352,251,39,148,10,20260623_143106
1782217828.7976983,3340681,855214336,855.214336,2,0,148,10,20260623_143106
1782217828.8076823,3340720,855224320,855.22432,5,0,148,10,20260623_143106
1782217828.8176663,3340759,855234304,855.234304,9,1,148,10,20260623_143106
1782217828.8276503,3340798,855244288,855.244288,12,1,148,10,20260623_143106
1782217828.8376343,3340837,855254272,855.254272,15,37,148,10,20260623_143106
1782217828.8476183,3340876,855264256,855.264256,18,0,148,10,20260623_143106
1782217828.8578584,3340916,855274496,855.274496,21,1,148,10,20260623_143106
1782217828.8678424,3340955,855284480,855.28448,25,0,148,10,20260623_143106
1782217828.8778265,3340994,855294464,855.294464,28,0,148,10,20260623_143106
1782217828.8878102,3341033,855304448,855.304448,31,47,148,10,20260623_143106
1782217828.8977942,3341072,855314432,855.314432,34,0,148,10,20260623_143106
