time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1781108366.6208105,13135150,3362598400,3362.5984,163,0,125,7,20260610_181933
1781108366.6307943,13135189,3362608384,3362.608384,166,1,125,7,20260610_181933
1781108366.6407783,13135228,3362618368,3362.618368,169,1,125,7,20260610_181933
1781108366.6507623,13135267,3362628352,3362.628352,172,0,125,7,20260610_181933
1781108366.6607463,13135306,3362638336,3362.638336,176,202,125,7,20260610_181933
1781108366.6707304,13135345,3362648320,3362.64832,179,137,125,7,20260610_181933
1781108366.6807144,13135384,3362658304,3362.658304,182,98,126,7,20260610_181933
1781108366.6906984,13135423,3362668288,3362.668288,185,80,127,7,20260610_181933
1781108366.7006824,13135462,3362678272,3362.678272,188,14,128,7,20260610_181933
1781108366.7106664,13135501,3362688256,3362.688256,191,1,128,7,20260610_181933
1781108366.7209065,13135541,3362698496,3362.698496,195,59,128,7,20260610_181933
1781108366.7308903,13135580,3362708480,3362.70848,198,0,128,7,20260610_181933
1781108366.7408743,13135619,3362718464,3362.718464,201,58,128,7,20260610_181933
1781108366.7508583,13135658,3362728448,3362.728448,204,0,128,7,20260610_181933
1781108366.7608423,13135697,3362738432,3362.738432,208,96,128,7,20260610_181933
1781108366.7708263,13135736,3362748416,3362.748416,211,76,128,7,20260610_181933
1781108366.7808104,13135775,3362758400,3362.7584,214,0,128,7,20260610_181933
1781108366.7907944,13135814,3362768384,3362.768384,217,0,128,7,20260610_181933
1781108366.8007784,13135853,3362778368,3362.778368,220,15,129,7,20260610_181933
1781108366.8107624,13135892,3362788352,3362.788352,223,0,128,7,20260610_181933
1781108366.8207464,13135931,3362798336,3362.798336,226,0,128,7,20260610_181933
1781108366.8307304,13135970,3362808320,3362.80832,230,0,128,7,20260610_181933
1781108366.8409703,13136010,3362818560,3362.81856,233,77,128,7,20260610_181933
1781108366.8509543,13136049,3362828544,3362.828544,236,16,127,7,20260610_181933
1781108366.8609383,13136088,3362838528,3362.838528,239,0,128,7,20260610_181933
1781108366.8709223,13136127,3362848512,3362.848512,242,0,128,7,20260610_181933
1781108366.8809063,13136166,3362858496,3362.858496,246,26,128,7,20260610_181933
1781108366.8908904,13136205,3362868480,3362.86848,249,0,128,7,20260610_181933
1781108366.9008744,13136244,3362878464,3362.878464,252,4,128,7,20260610_181933
1781108366.9108584,13136283,3362888448,3362.888448,0,2,128,7,20260610_181933
1781108366.9208424,13136322,3362898432,3362.898432,3,0,128,7,20260610_181933
1781108366.9308264,13136361,3362908416,3362.908416,7,2,127,7,20260610_181933
1781108366.9408104,13136400,3362918400,3362.9184,10,1,128,7,20260610_181933
1781108366.9507945,13136439,3362928384,3362.928384,13,16,128,7,20260610_181933
1781108366.9610343,13136479,3362938624,3362.938624,16,0,127,7,20260610_181933
1781108366.9710183,13136518,3362948608,3362.948608,19,0,128,7,20260610_181933
1781108366.9810023,13136557,3362958592,3362.958592,23,42,128,7,20260610_181933
1781108366.9909863,13136596,3362968576,3362.968576,26,2,128,7,20260610_181933
1781108367.0009704,13136635,3362978560,3362.97856,29,0,128,7,20260610_181933
1781108367.0109544,13136674,3362988544,3362.988544,32,0,127,7,20260610_181933
1781108367.0209384,13136713,3362998528,3362.998528,35,134,127,7,20260610_181933
1781108367.0309224,13136752,3363008512,3363.008512,39,2,127,7,20260610_181933
1781108367.0409064,13136791,3363018496,3363.018496,45,0,127,7,20260610_181933
1781108367.0508904,13136830,3363028480,3363.02848,48,3,128,7,20260610_181933
1781108367.0608745,13136869,3363038464,3363.038464,51,108,127,7,20260610_181933
1781108367.0708585,13136908,3363048448,3363.048448,54,105,127,7,20260610_181933
1781108367.0810983,13136948,3363058688,3363.058688,58,141,127,7,20260610_181933
1781108367.0910823,13136987,3363068672,3363.068672,61,0,127,7,20260610_181933
1781108367.1010664,13137026,3363078656,3363.078656,64,6,127,7,20260610_181933
1781108367.1110504,13137065,3363088640,3363.08864,67,0,127,7,20260610_181933
1781108367.1210344,13137104,3363098624,3363.098624,70,0,127,7,20260610_181933
1781108367.1310184,13137143,3363108608,3363.108608,74,0,127,7,20260610_181933
1781108367.1410024,13137182,3363118592,3363.118592,77,92,127,7,20260610_181933
1781108367.1509864,13137221,3363128576,3363.128576,80,0,127,7,20260610_181933
1781108367.1609704,13137260,3363138560,3363.13856,83,54,127,7,20260610_181933
1781108367.1709545,13137299,3363148544,3363.148544,86,0,127,7,20260610_181933
1781108367.1809385,13137338,3363158528,3363.158528,90,47,126,7,20260610_181933
1781108367.1909225,13137377,3363168512,3363.168512,93,58,127,7,20260610_181933
1781108367.2011623,13137417,3363178752,3363.178752,96,0,127,7,20260610_181933
1781108367.2111464,13137456,3363188736,3363.188736,99,0,127,7,20260610_181933
1781108367.2211304,13137495,3363198720,3363.19872,102,75,127,7,20260610_181933
1781108367.2311144,13137534,3363208704,3363.208704,105,0,127,7,20260610_181933
1781108367.2410984,13137573,3363218688,3363.218688,109,46,127,7,20260610_181933
1781108367.2510824,13137612,3363228672,3363.228672,112,0,127,7,20260610_181933
1781108367.2610664,13137651,3363238656,3363.238656,115,59,127,7,20260610_181933
1781108367.2710505,13137690,3363248640,3363.24864,118,6,127,7,20260610_181933
1781108367.2810345,13137729,3363258624,3363.258624,121,0,127,7,20260610_181933
1781108367.2910185,13137768,3363268608,3363.268608,125,5,127,7,20260610_181933
1781108367.3010025,13137807,3363278592,3363.278592,128,0,126,7,20260610_181933
1781108367.3109863,13137846,3363288576,3363.288576,131,0,127,7,20260610_181933
1781108367.3209703,13137885,3363298560,3363.29856,134,113,127,7,20260610_181933
1781108367.3312104,13137925,3363308800,3363.3088,137,1,127,7,20260610_181933
1781108367.3411944,13137964,3363318784,3363.318784,141,1,127,7,20260610_181933
1781108367.3511784,13138003,3363328768,3363.328768,144,1,127,7,20260610_181933
1781108367.3611624,13138042,3363338752,3363.338752,147,0,127,7,20260610_181933
1781108367.3711464,13138081,3363348736,3363.348736,150,27,127,7,20260610_181933
1781108367.3811305,13138120,3363358720,3363.35872,153,0,127,7,20260610_181933
1781108367.3911145,13138159,3363368704,3363.368704,156,0,127,7,20260610_181933
1781108367.4010985,13138198,3363378688,3363.378688,160,0,127,7,20260610_181933
1781108367.4110825,13138237,3363388672,3363.388672,163,0,127,7,20260610_181933
1781108367.4210663,13138276,3363398656,3363.398656,166,42,127,7,20260610_181933
1781108367.4310503,13138315,3363408640,3363.40864,169,0,127,7,20260610_181933
1781108367.4412904,13138355,3363418880,3363.41888,172,101,127,7,20260610_181933
1781108367.4512744,13138394,3363428864,3363.428864,176,0,126,7,20260610_181933
1781108367.4612584,13138433,3363438848,3363.438848,179,129,126,7,20260610_181933
1781108367.4712424,13138472,3363448832,3363.448832,182,8,126,7,20260610_181933
1781108367.4812264,13138511,3363458816,3363.458816,185,94,126,7,20260610_181933
1781108367.4912105,13138550,3363468800,3363.4688,188,10,126,7,20260610_181933
1781108367.5011945,13138589,3363478784,3363.478784,192,0,126,7,20260610_181933
1781108367.5111785,13138628,3363488768,3363.488768,195,0,126,7,20260610_181933
1781108367.5211625,13138667,3363498752,3363.498752,198,0,127,7,20260610_181933
1781108367.5311463,13138706,3363508736,3363.508736,201,0,126,7,20260610_181933
1781108367.5411303,13138745,3363518720,3363.51872,204,69,127,7,20260610_181933
1781108367.5511143,13138784,3363528704,3363.528704,207,0,127,7,20260610_181933
1781108367.5613544,13138824,3363538944,3363.538944,211,90,127,7,20260610_181933
1781108367.5713384,13138863,3363548928,3363.548928,214,6,127,7,20260610_181933
1781108367.5813224,13138902,3363558912,3363.558912,217,0,127,7,20260610_181933
1781108367.5913064,13138941,3363568896,3363.568896,220,87,127,7,20260610_181933
1781108367.6012905,13138980,3363578880,3363.57888,223,106,127,7,20260610_181933
1781108367.6112745,13139019,3363588864,3363.588864,227,22,127,7,20260610_181933
1781108367.6212585,13139058,3363598848,3363.598848,230,0,126,7,20260610_181933
1781108367.6312423,13139097,3363608832,3363.608832,233,0,125,7,20260610_181933
1781108367.6412263,13139136,3363618816,3363.618816,236,4,125,7,20260610_181933
1781108367.6512103,13139175,3363628800,3363.6288,239,0,125,7,20260610_181933
1781108367.6611943,13139214,3363638784,3363.638784,243,46,125,7,20260610_181933
1781108367.6711783,13139253,3363648768,3363.648768,246,0,125,7,20260610_181933
1781108367.6814184,13139293,3363659008,3363.659008,249,0,125,7,20260610_181933
1781108367.6914024,13139332,3363668992,3363.668992,252,108,125,7,20260610_181933
1781108367.7013865,13139371,3363678976,3363.678976,0,0,125,7,20260610_181933
1781108367.7113705,13139410,3363688960,3363.68896,3,0,124,7,20260610_181933
1781108367.7213545,13139449,3363698944,3363.698944,7,0,124,7,20260610_181933
1781108367.7313385,13139488,3363708928,3363.708928,10,1,124,7,20260610_181933
1781108367.7413223,13139527,3363718912,3363.718912,13,22,124,7,20260610_181933
1781108367.7513063,13139566,3363728896,3363.728896,16,1,124,7,20260610_181933
1781108367.7612903,13139605,3363738880,3363.73888,19,2,124,7,20260610_181933
1781108367.7712743,13139644,3363748864,3363.748864,23,1,124,7,20260610_181933
1781108367.7812583,13139683,3363758848,3363.758848,26,0,124,7,20260610_181933
