phi,mean_self_profile,pair_8_11,pair_8_12,pair_8_9
0,0.472462174909583,0.477725003104197,0.469680931708895,0.469980589915657
0.0122958616578857,0.472496002575517,0.477791496867526,0.469721211939816,0.469975298919208
0.0245917233157714,0.472515598492232,0.477850692052825,0.469728094413165,0.469968009010704
0.0368875849736571,0.47252104131712,0.477902044680815,0.469701963266724,0.469959116003821
0.0491834466315427,0.472512485790199,0.477945081864461,0.469643411094526,0.469948964411608
0.0614793082894284,0.472490156646555,0.477979403622423,0.469553225430427,0.469937840886814
0.0737751699473141,0.47245434294551,0.478004684747341,0.469432373880606,0.469925970208583
0.0860710316051998,0.472405392877389,0.478020676706574,0.469281988113889,0.469913513811704
0.0983668932630855,0.47234370906605,0.478027209516529,0.469103346906165,0.469900570775458
0.110662754920971,0.472269744342062,0.478024193495504,0.468897858419124,0.469887181111559
0.122958616578857,0.472183997918771,0.478011620764922,0.468667041874681,0.469873331116711
0.135254478236743,0.472087011862568,0.477989566336038,0.468412508765417,0.469858960486249
0.147550339894628,0.471979367710543,0.477958188589735,0.468135943718884,0.469843970823011
0.159846201552514,0.471861683054465,0.477917728931742,0.467839085110395,0.469828235121259
0.1721420632104,0.471734607880544,0.477868510385434,0.467523705495681,0.469811607760518
0.184437924868285,0.471598820430673,0.477810934870125,0.467191591912246,0.469793934509648
0.196733786526171,0.471455022333499,0.477745478905065,0.466844526077094,0.469775062018338
0.209029648184057,0.471303932743392,0.477672687478759,0.46648426448936,0.469754846262057
0.221325509841942,0.471146281222656,0.477593165830157,0.46611251842985,0.469733159407962
0.233621371499828,0.470982799107494,0.477507568902949,0.46573093383614,0.469709894583392
0.245917233157714,0.470814209111434,0.477416588256745,0.465341071022066,0.46968496805549
0.258213094815599,0.470641212941229,0.477320936249215,0.464944384204598,0.469658318369875
0.270508956473485,0.470464476729385,0.4772213273411,0.464542200799469,0.469629902047587
0.282804818131371,0.470284614124206,0.477118456420942,0.464135700449621,0.469599685502056
0.295100679789256,0.47010216692204,0.47701297409781,0.463725893757726,0.469567632910584
0.307396541447142,0.469917583176553,0.476905458967574,0.46331360070551,0.469533689856575
0.319692403105028,0.469731192775625,0.476796386920377,0.462899428758354,0.469497762648144
0.331988264762914,0.469543180536829,0.476686097623013,0.462483750673297,0.469459693314178
0.344284126420799,0.469353556936396,0.47657475837867,0.462066682051765,0.469419230378752
0.356579988078685,0.469162126652855,0.476462325636762,0.461648058704681,0.469375995617122
0.368875849736571,0.468968455174014,0.476348504496097,0.461227413926432,0.469329447099512
0.381171711394456,0.468771833783115,0.476232706613896,0.460803955804944,0.469278838930505
0.393467573052342,0.468571243305712,0.476114006999947,0.460376544727039,0.469223178190152
0.405763434710228,0.468365317061499,0.475991100237916,0.459943671270671,0.46916117967591
0.418059296368113,0.468152303523728,0.475862256733255,0.459503434707655,0.469091219130273
0.430355158025999,0.467930029241617,0.475725279637768,0.459053522371389,0.469011285715694
0.442651019683885,0.467695862626979,0.475577463143623,0.458591190172948,0.468918934564368
0.45494688134177,0.467446679244015,0.475415552873039,0.458113244574963,0.468811240284044
0.467242742999656,0.467178829269764,0.47523570911316,0.457616026355137,0.468684752340995
0.479538604657542,0.466888107811089,0.475033473657677,0.457095396509287,0.468535453266303
0.491834466315427,0.466569728771502,0.474803741016899,0.45654672465677,0.468358720640837
0.504130327973313,0.466218302957017,0.474540734745624,0.455964880318394,0.468149293807035
0.516426189631199,0.465827821094022,0.474237989612817,0.45534422743788,0.467901246231369
0.528722051289085,0.465391642403701,0.473888340298754,0.454678622512225,0.467607964400123
0.54101791294697,0.464902489336743,0.473483917253828,0.453961416683497,0.467262134072904
0.553313774604856,0.464352449019041,0.473016150288928,0.453185462124537,0.46685573464366
0.565609636262742,0.463732981894295,0.472475780390731,0.452343123023561,0.466380042268595
0.577905497920627,0.463034937973376,0.471852880166975,0.451426291437894,0.465825642315258
0.590201359578513,0.462248581013817,0.471136883227853,0.450426408245066,0.465182451568531
0.602497221236399,0.461363620856863,0.47031662270106,0.449334489370684,0.464439750498845
0.614793082894284,0.460369254045286,0.469380378961225,0.448141157417246,0.463586225757387
0.62708894455217,0.45925421273406,0.468315936530799,0.446836678756933,0.462610022914447
0.639384806210056,0.458006821789438,0.467110649980687,0.445411006085206,0.461498809302423
0.651680667867941,0.456615063851691,0.465751518526861,0.443853826361423,0.46023984666679
0.663976529525827,0.455066652014412,0.464225268885587,0.44215461398873,0.45882007316892
0.676272391183713,0.453349109650854,0.462518445816955,0.440302689009094,0.457226194126514
0.688568252841599,0.451449856796963,0.460617509655988,0.438287280011728,0.455444780723173
0.700864114499484,0.449356302383683,0.458508940004885,0.436097591375345,0.453462375770819
0.71315997615737,0.447055941499562,0.456179344640933,0.433722874388042,0.451265605469712
0.725455837815256,0.444536456760628,0.453615572584357,0.431152501714238,0.448841295983289
0.737751699473141,0.441785822769722,0.450804830170774,0.428376044607356,0.446176593531036
0.750047561131027,0.438792412563753,0.447734798885853,0.425383352200957,0.443259086604447
0.762343422788913,0.435545104876222,0.444393753646901,0.422164632151145,0.440076928830621
0.774639284446798,0.432033390985408,0.440770680158989,0.418710531850295,0.436618960946939
0.786935146104684,0.428247479876963,0.436855389933221,0.415012219387685,0.432874830309983
0.79923100776257,0.424178400424611,0.43263863153289,0.411061463397369,0.428835106343575
0.811526869420455,0.41981809928479,0.428112196610561,0.406850710908517,0.424491390335294
0.823822731078341,0.415159533211312,0.423269019316057,0.402373162299246,0.419836418018634
0.836118592736227,0.410196754524575,0.418103267692313,0.397622842452229,0.414864153429182
0.848414454394112,0.404924988516817,0.412610425733146,0.392594667219617,0.409569872597688
0.860710316051998,0.399340701640066,0.406787364853893,0.387284504326293,0.403950235740012
0.873006177709884,0.393441659406421,0.400632403622086,0.381689227874342,0.398003346722833
0.88530203936777,0.387226973030393,0.394145354710008,0.375806765657797,0.391728798723374
0.897597901025655,0.380697133959157,0.387327558162941,0.369636138554926,0.385127705159605
0.909893762683541,0.37385403556758,0.38018190022488,0.36317749133522,0.37820271514264
0.922189624341426,0.366700981439221,0.372712817125603,0.356432114299104,0.370958012892955
0.934485485999312,0.359242679810425,0.364926283407485,0.349402455259488,0.363399300764301
0.946781347657198,0.351485223920276,0.356829784555145,0.342092121474657,0.355533765731027
0.959077209315084,0.343436058182332,0.348432273883492,0.33450587125049,0.347370029413014
0.971373070972969,0.335103930272548,0.339744113837653,0.326649595045383,0.338918081934609
0.983668932630855,0.326498829409181,0.330777002058845,0.318530286032073,0.330189200136624
0.995964794288741,0.317631911282228,0.321543882770863,0.310156000195402,0.32119585088042
1.00826065594663,0.308515410269669,0.312058844239677,0.301535806172165,0.311951580397165
1.02055651760451,0.299162539752727,0.302337003250878,0.292679725167051,0.302470890840251
1.0328523792624,0.289587381510207,0.292394377733603,0.283598661405447,0.292769105391572
1.04514824092028,0.279804765330031,0.282247748832435,0.274304323707838,0.28286222344982
1.05744410257817,0.269830140122122,0.271914513887913,0.264809138889979,0.272766767588475
1.06973996423605,0.259679437948487,0.261412531929383,0.255126157806124,0.262499624109954
1.08203582589394,0.249368932501604,0.250759963408562,0.245268954957851,0.2520778791384
1.09433168755183,0.238915093659178,0.239975106006392,0.235251522686626,0.241518652284514
1.10662754920971,0.228334439820268,0.229076228427691,0.225088161052913,0.230838929980199
1.1189234108676,0.217643389783405,0.218081404156257,0.214793364576868,0.220055400617091
1.13121927252548,0.206858115960319,0.207008347176195,0.204381707074252,0.209184293630511
1.14351513418337,0.195994400728627,0.195874251672479,0.193867725865134,0.198241224648268
1.15581099584125,0.185067497712656,0.184695637704516,0.183265806661371,0.187241048772079
