phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
4.31584744191788,1.93791251831768,-1.17605596690007,-0.0321656990867017,-0.0373472021843195,0.0358669024455823,0.0507623975474468,-0.0641326758255826,-0.0764359179545186,-0.0332093044400465,-0.0246599970681055,-0.0389843474018564,-0.0409976375452432,0.041248219984742,0.0439913014561255
4.32814330357576,1.93297444195144,-1.17463617364047,-0.0321268670548604,-0.0373021147842137,0.0358236021369504,0.0507011146562343,-0.0640552516694026,-0.0763436407124842,-0.0331692125159143,-0.0246302262930705,-0.0389372835586133,-0.0409481431579991,0.0411984230819131,0.043938192968905
4.34043916523365,1.9253763798713,-1.17325986796527,-0.0320892244294703,-0.0372584083894793,0.0357816280959379,0.0506417088304933,-0.0639801989778737,-0.076254189877974,-0.033130348588128,-0.0246013673825505,-0.0388916612582439,-0.040900164760022,0.041150151434258,0.0438867111690948
4.35273502689153,1.91509280950556,-1.17189253276228,-0.0320518271508307,-0.0372149868638743,0.0357399276329359,0.0505826901994859,-0.0639056354640733,-0.0761653220652735,-0.0330917379672854,-0.0245726965683667,-0.0388463363144757,-0.0408524990751969,0.0411021944110949,0.0438355649168763
4.36503088854942,1.90211250886888,-1.17049562799915,-0.0320136211304302,-0.0371706263180421,0.0356973253688643,0.0505223952501657,-0.0638294594632244,-0.0760745324252649,-0.0330522923653259,-0.0245434057281918,-0.0388000311877591,-0.0408038025872951,0.0410532002844641,0.0437833125919276
4.37732675020731,1.88643874364467,-1.16902681012277,-0.0319734482516264,-0.0371239820768283,0.03565252992633,0.0504589962971703,-0.0637493618969828,-0.0759790689049489,-0.0330108160908998,-0.0245126069860023,-0.038751342258002,-0.0407525991882983,0.0410016839241993,0.043728370300232
4.38962261186519,1.86808932786088,-1.16744020457577,-0.0319300538231038,-0.037073597333399,0.0356041422407303,0.0503905132455173,-0.063662841134304,-0.0758759499592267,-0.0329660137446512,-0.024479338426309,-0.0386987488580492,-0.0406972896783991,0.0409460363559936,0.0436690220677714
4.40191847352308,1.84709655870805,-1.1656867293882,-0.0318820954292632,-0.0370179134253213,0.0355506654290281,0.0503148275578749,-0.0635672206375443,-0.0757619855822377,-0.0329164993567557,-0.0244425708793544,-0.0386406240002222,-0.0406361630464975,0.0408845361108436,0.0436034319447304
4.41421433518096,1.82350702740936,-1.16371446710088,-0.0318281531025037,-0.0369552816454756,0.0354905161325258,0.0502296983079799,-0.0634596692441789,-0.075633801479932,-0.0328608068892383,-0.0244012157197432,-0.038575246704974,-0.0405674094355509,0.040815362269645,0.0435296579175804
4.42651019683885,1.79738130936626,-1.16146908159977,-0.0317667407238456,-0.0368839764791809,0.0354220372293208,0.0501327801725658,-0.0633372238976146,-0.0754878661615716,-0.0327974020064859,-0.0243541336067889,-0.038500815818273,-0.0404891346735372,0.040736609082971,0.0434456675010997
4.43880605849673,1.76879353805307,-1.15889427579896,-0.0316963185407807,-0.036802210138518,0.0353435117925446,0.050021643186447,-0.063196814605553,-0.0753205206861191,-0.0327246949992347,-0.024300144081387,-0.0384154651830514,-0.0403993762284104,0.0406463020235461,0.0433493548583664
4.45110192015462,1.73783086830643,-1.15593228551108,-0.0316153066748667,-0.0367081482458334,0.0352531781522329,0.0498937940595712,-0.0630352913717292,-0.0751280107605723,-0.0326410547304148,-0.0242380359216814,-0.0383172800102078,-0.0402961204245601,0.0405424151079349,0.0432385592743705
