phi,a_1_shared,b_1_from_agent7,b_1_from_agent8,b_1_from_agent9,a_2_shared,b_2_from_agent7,b_2_from_agent8,b_2_from_agent9,a_3_shared,b_3_from_agent7,b_3_from_agent8,b_3_from_agent9
0,-0.00673048519191735,0.0382369975308506,0.0533830972278815,-0.194533616180904,-0.0158517586239897,0.134891904535571,-0.0225502996851779,0.0899470656360402,0.00129198216151261,0.00345845834374897,-1.04299561740886e-05,-0.00167510746113261
0.0122958616578857,-0.00798033381836467,0.0402034081068922,0.0536905706312706,-0.196228247870741,-0.0161003950212074,0.135097430552745,-0.0224046541625015,0.0897731825510591,0.00125337532507624,0.00312659604800931,-0.000149026324784699,-0.00181535711803229
0.0245917233157714,-0.00924056878633884,0.0421032726380261,0.0539269512723468,-0.197861756019649,-0.0162465561012268,0.134992716845173,-0.0221763334956042,0.0893622825135678,0.00121886368694666,0.0027986539164814,-0.000275915062622343,-0.0019408078285431
0.0368875849736571,-0.0104962226111886,0.0439286901028488,0.0540973422638373,-0.199430643944172,-0.0162954095413395,0.134576142111858,-0.0218623150081147,0.0887103974663219,0.00118801390262832,0.00247670797157565,-0.000390444201754534,-0.00205026375126631
0.0491834466315427,-0.0117326007259404,0.0456719119791062,0.0542071951803861,-0.200932139095353,-0.0162538155568632,0.133848525846261,-0.0214600378727979,0.0878158819134392,0.00116033930844752,0.00216271041497353,-0.00049209534553471,-0.00214268302622613
0.0614793082894284,-0.0129354433834569,0.0473254372792415,0.0542622484955221,-0.202364184695613,-0.0161302559081535,0.132813112785776,-0.0209674568239575,0.0866794320173889,0.0011353102347448,0.00185847324464046,-0.000580487884901737,-0.00221718793730783
0.0737751699473141,-0.0140910751861591,0.0488821068267,0.0542684645901499,-0.203725418919645,-0.0159347384141155,0.13147553174106,-0.0203830940284368,0.0853040756361133,0.00111236491421701,0.00156565371959602,-0.000655381617677456,-0.00227307338293145
0.0860710316051998,-0.0151865409305188,0.0503351953715676,0.0542319661193953,-0.205015142329571,-0.0156786780053653,0.129843729463398,-0.0197060881296732,0.0836951335280486,0.00109092079244729,0.00128574181005084,-0.000716677744976988,-0.00230981355674111
0.0983668932630855,-0.0162097267245728,0.0516785001645076,0.054158972513829,-0.206233274454282,-0.0153747556944403,0.127927880505907,-0.0189362394694885,0.0818601523377461,0.0010703860433062,0.00102004974479993,-0.000764418238831135,-0.00232706676010499
0.110662754920971,-0.017149465610178,0.0529064246493119,0.0540557373699692,-0.207380300565909,-0.0150367571695054,0.125740274317495,-0.0180740504995983,0.0798088103503005,0.00105017109079567,0.000769703740912072,-0.000798783595128783,-0.00232467828927515
0.122958616578857,-0.0179956271928104,0.0540140559961456,0.0539284874540409,-0.208457209850244,-0.0146793930270968,0.12329518107344,-0.0171207604196014,0.0775527973636931,0.00102969994102346,0.000535637973119913,-0.000820089005760827,-0.00230268136189557
0.135254478236743,-0.0187391910458152,0.0549972352788695,0.0537833640028722,-0.209465426290795,-0.0143181029440751,0.12060869799,-0.0160783731205827,0.0751056703694551,0.0010084211332696,0.00031859081226618,-0.000828779003130807,-0.00226129606990769
0.147550339894628,-0.0193723039088115,0.0558526191994904,0.0536263669573141,-0.210406733686102,-0.0139688463448887,0.117698578089453,-0.0149496775732616,0.0724826870490449,0.000985818127423505,0.000119103334057496,-0.00082542064874202,-0.00220092636851291
0.159846201552514,-0.0198883209374812,0.0565777323793822,0.0534633027075335,-0.211283196295776,-0.0136478823436171,0.114584043573879,-0.0137382598763614,0.0697006193816772,0.000961418956265552,-6.24799284119101e-05,-0.000810695355140469,-0.00212215513343262
0.1721420632104,-0.0202818314806705,0.0571710093687133,0.05329973586693,-0.212097076661406,-0.0133715419275947,0.111285586128458,-0.012448506273816,0.0667775499150876,0.000934804984933168,-0.000226008042024373,-0.000785389446862945,-0.00202573734098168
0.184437924868285,-0.0205486700575045,0.0576318256705778,0.0531409455233037,-0.212850752173536,-0.0131559954977241,0.10782475660627,-0.0110855965574997,0.0637326534704133,0.000905618636202414,-0.000371518620652179,-0.000750383581003725,-0.00191259144716339
0.196733786526171,-0.0206859133794963,0.0579605172325053,0.0529918863433641,-0.213546631955069,-0.0130170189873723,0.104223946645123,-0.00965548739406204,0.0605859672330492,0.000873569958646514,-0.000499230766337217,-0.000706641161384734,-0.00178378906283371
0.209029648184057,-0.0206918644083729,0.058158388022995,0.0528571548308738,-0.214187075605123,-0.0129697618450648,0.100506164831814,-0.00816488524857309,0.0573581523206298,0.000838441934989967,-0.000609536132253585,-0.000655195891927011,-0.00164054304171039
0.221325509841942,-0.0205660245580939,0.0582277054820294,0.0527409609608388,-0.21477431529604,-0.0130285201846901,0.0966948100600374,-0.00662120872222892,0.0540702500153661,0.000800094449719446,-0.000702988256225583,-0.000597138624535041,-0.00148419411636955
