phi,a_1_shared,b_1_from_agent10,b_1_from_agent8,b_1_from_agent9,a_2_shared,b_2_from_agent10,b_2_from_agent8,b_2_from_agent9,a_3_shared,b_3_from_agent10,b_3_from_agent8,b_3_from_agent9
0,-0.00680263840815359,0.0129963062247653,0.177140996487042,-0.0503653151686867,-0.0043135813782635,0.0550628817690692,0.00476698356476013,0.0922320136747383,-0.0252273752682315,0.0236539585724282,0.00428851491767415,-0.0619204769144903
0.0122958616578857,-0.00568993136420703,0.0125041103256257,0.177577749234813,-0.0518061435907119,-0.00529268532247329,0.0548834638094247,0.00480420651870944,0.092797537705234,-0.0250871460037925,0.0253393848850466,0.00392177366314835,-0.0586916410337272
0.0245917233157714,-0.004462085072041,0.0120145940916343,0.178006127344269,-0.0532170930045808,-0.00616645882060284,0.0546018378125471,0.00484753299277033,0.093227702845717,-0.0249343225471763,0.0270894225570289,0.00350486644128766,-0.0554086071517511
0.0368875849736571,-0.00313573429693683,0.0115344734671057,0.178425407353362,-0.0545965806912908,-0.00691983591339163,0.0542168502179438,0.00489781914806996,0.0935231443790127,-0.0247723296445615,0.0288888034028164,0.00303064199412234,-0.0520951963124123
0.0491834466315427,-0.00172854340256469,0.0110701294625836,0.178834757982101,-0.0559433014087411,-0.00753914955741318,0.0537279920464586,0.00495590348506694,0.0936855904711108,-0.0246046517728303,0.0307214753927674,0.0024928618914119,-0.0487754074684708
0.0614793082894284,-0.00025892409573458,0.0106275549106042,0.179233272919658,-0.0572562364391094,-0.00801233093600625,0.0531354113896887,0.00502265086215127,0.0937178471302467,-0.0244347694260814,0.032570816638595,0.00188626287491635,-0.0454731320282601
0.0737751699473141,0.00125425675522062,0.010212307234446,0.17962000123498,-0.0585346590160142,-0.00832908760270543,0.0524399178128526,0.00509899640587261,0.0936237714127671,-0.024266097009464,0.034419857723428,0.00120660776234608,-0.0422118683475227
0.0860710316051998,0.00279197471132043,0.00982946746234665,0.179993974962935,-0.0597781360658965,-0.00848105759518299,0.0516429785891979,0.00518598839895562,0.0934082330685036,-0.0241019230467737,0.0362515092248353,0.000450724553482264,-0.0390144400802922
0.0983668932630855,0.00433534620863666,0.00948360563928809,0.18035423349982,-0.0609865262442658,-0.0084619369774211,0.0507467068044809,0.00528482925252656,0.0930770649588737,-0.0239453533671686,0.0380487912047013,-0.000383466477948346,-0.0359027222722714
0.110662754920971,0.00586592333638947,0.00917875271059512,0.180699844528313,-0.0621599742942366,-0.00826757862818472,0.0497538414897779,0.0053969137035226,0.0926370027185555,-0.023799257889901,0.0397950614114559,-0.00129693778314021,-0.0328973789936133
0.122958616578857,0.00736598052499671,0.00891837887716179,0.181029921280996,-0.0632989018015207,-0.00789606048995192,0.0486677200580793,0.00552386342642716,0.0920956142645542,-0.0236662215746729,0.0414742389582316,-0.00228955156727697,-0.0300176161663256
0.135254478236743,0.00881878888723274,0.00870537835194414,0.181343636041533,-0.0644039944661378,-0.00734772191880521,0.0474922434329929,0.00566755730941387,0.0914612198830731,-0.0235485000496421,0.0430710203047607,-0.00336006865572902,-0.0272809530464919
0.147550339894628,0.010208874183534,0.00854206038213988,0.181640229871819,-0.0654761860559418,-0.00662516722643656,0.0462318343647301,0.00583015671764387,0.0907428037431605,-0.0234479803698126,0.0445710844803002,-0.0045061688777856,-0.0247030155757164
0.159846201552514,0.011522254668418,0.00843014634182011,0.181919018640159,-0.0665166392500523,-0.00573323597400697,0.0448913895277531,0.00601412514963162,0.089949917795079,-0.0233661472960876,0.0459612846379813,-0.00572448252918724,-0.0222973545230079
0.1721420632104,0.0127466554138949,0.00837077264616655,0.182179395508136,-0.067526723620833,-0.00467894005745619,0.0434762260845194,0.00622224178491377,0.0890925791092898,-0.023304055420225,0.0472298232255271,-0.00701063236419315,-0.0200752910017641
0.184437924868285,0.0138716960918485,0.00836449919126436,0.182420830110779,-0.0685079910406329,-0.00347136810808663,0.0419920234793141,0.0064576085212316,0.0881811617975584,-0.0232623073938776,0.048366408290445,-0.00835928546706626,-0.0180457915713205
0.196733786526171,0.0148890496241993,0.00841132298284873,0.182642864734454,-0.0694621488335814,-0.00212155821384127,0.040444761294022,0.00672365020548243,0.0872262847298328,-0.0232410384513953,0.0493623887062415,-0.00976421426258382,-0.016215374723966
0.209029648184057,0.0157925695702609,0.00851069658362786,0.182845107858426,-0.0703910310228241,-0.000642340438633031,0.0388406540528295,0.00702410787313525,0.0862386963182259,-0.0232399073466775,0.0502108664060566,-0.0112183658462101,-0.0145880501222156
0.221325509841942,0.0165783846076608,0.00866155098181625,0.183027225477982,-0.0712965680492872,0.000951848927577014,0.0371860839044615,0.00736302492392365,0.0852291576818722,-0.0232580937546493,0.0509067840370792,-0.0127139387474469,-0.0131652914936805
0.233621371499828,0.0172449589688192,0.00886232246320977,0.183188930668689,-0.0721807553589834,0.00264517902326188,0.0354875321380147,0.00774472627567358,0.0842083255330083,-0.0232943021184619,0.0514469867984886,-0.0142424661849733,-0.0119460436186616
0.245917233157714,0.0177931182113742,0.00911098305531389,0.183329971881843,-0.0730456212717196,0.00442065920750009,0.0337515105013775,0.00817379065135272,0.0831866361349618,-0.0233467718548116,0.0518302575924802,-0.0157949048296913,-0.0109267633654038
0.258213094815599,0.0182260402201779,0.00940507410440208,0.183450120480155,-0.0738931945545871,0.00626039385667814,0.0319844932894322,0.00865501626512106,0.0821741916766197,-0.0234132937624064,0.0520573249969119,-0.0173617280617225,-0.0101014942467318
0.270508956473485,0.0185492118526769,0.00974174254454817,0.183549158029798,-0.0747254721286415,0.00814585370777928,0.0301928511527903,0.00919338027965571,0.0811806503854105,-0.0234912324130826,0.0521308439538517,-0.0189330226896071,-0.0094619734965152
0.282804818131371,0.0187703521409503,0.0101177794211883,0.183626863860175,-0.0755443873366032,0.0100581600120804,0.0283827875469905,0.00979399250772917,0.0802151216621022,-0.0235775542419395,0.0520553494552991,-0.020498588094136,-0.00899777020200225
0.295100679789256,0.0188993034450076,0.0105296602401052,0.183683003386277,-0.0763517791932083,0.0119783775358113,0.0265602786973838,0.0104620439244522,0.0792860674662199,-0.0236688609926038,0.0518371838900802,-0.0220480367649465,-0.00869645258525705
0.307396541447142,0.018947892406168,0.0109735867253214,0.183717317660751,-0.0771493630280675,0.0138878122717427,0.0247310178970703,0.0112027506413876,0.0784012111112705,-0.0237614281168735,0.0514843990889318,-0.0235708952146534,-0.00854378211021677
0.319692403105028,0.0189297629699754,0.0114455295856323,0.18372951458438,-0.0779387029136616,0.0157683096107166,0.0229003648851388,0.0120212940686762,0.0775674545450488,-0.0238512476749918,0.0510066344627765,-0.0250567042821764,-0.00852393170737526
