phi,a_1_shared,b_1_from_agent7,b_1_from_agent10,b_1_from_agent9,a_2_shared,b_2_from_agent7,b_2_from_agent10,b_2_from_agent9,a_3_shared,b_3_from_agent7,b_3_from_agent10,b_3_from_agent9
0,-0.00845453973704523,0.16287482631803,-0.037526477021218,-0.137269006628882,6.1730076106937e-05,-0.0198157929230406,-0.0103852276729718,-0.0048639885094141,0.00917220910953725,-0.00303677951565607,0.0188815562497565,0.0162881300941499
0.0122958616578857,-0.0100331390849489,0.16405498504302,-0.037122728607621,-0.137642631026772,0.000164482468882766,-0.0195402306453795,-0.0108173857113819,-0.00494295990741027,0.00921596500207498,-0.00332159938842426,0.0184311395285794,0.016384460486612
0.0245917233157714,-0.0113527316810311,0.165173065977999,-0.0367309872400151,-0.138052416585731,0.000218543522453596,-0.0192501113977515,-0.0112499643061574,-0.00502812658106201,0.00929816740854131,-0.00354224790953777,0.0179432415737923,0.0164291263495054
0.0368875849736571,-0.012389255653428,0.166224424610061,-0.036350991778561,-0.138497843312349,0.0002234352723308,-0.0189468435750367,-0.01168120370934,-0.00511929111227878,0.00942447908532259,-0.00370568516366076,0.0174187385058274,0.0164212666051435
0.0491834466315427,-0.0131228733752205,0.167204801454317,-0.0359821638529294,-0.138977955555166,0.000179533792195018,-0.0186316488428094,-0.0121093463162049,-0.00521611049692269,0.00960001997719039,-0.00381911959000544,0.0168587515438509,0.0163604414799815
0.0614793082894284,-0.0135383031652681,0.168110369123527,-0.0356236208649368,-0.139491383308486,8.8076489828736e-05,-0.0183055606668028,-0.0125326451289933,-0.00531809996270973,0.00982926609673202,-0.00388991263840124,0.016264629711219,0.0162466491879614
0.0737751699473141,-0.0136250819191915,0.168937772301283,-0.0352741929893586,-0.140036366287515,-4.88459659664627e-05,-0.0179694261492074,-0.0129493716691282,-0.00542463901294861,0.0101159590935392,-0.00392548235370022,0.0156379302878467,0.0160803375184921
0.0860710316051998,-0.0133777541967755,0.169684160072309,-0.0349324439515524,-0.140610780430259,-0.000228313166977579,-0.0176239110674878,-0.0133578233163401,-0.00553497960362199,0.0104630280939989,-0.00393320713010363,0.014980397367357,0.0158624100951844
0.0983668932630855,-0.012795984388116,0.170347210188116,-0.0345966953134514,-0.141212166474307,-0.000446613758708353,-0.0172695079654851,-0.0137563300648669,-0.00564825632901078,0.0108725251988019,-0.00392033088201171,0.0142939388988156,0.0155942271415225
0.110662754920971,-0.011884589733331,0.170925144976911,-0.0342650539558595,-0.14183776025412,-0.000699299073274381,-0.0169065471032439,-0.0141432606981253,-0.00576349846059683,0.0113455758098605,-0.00389387086591997,0.013580602608617,0.0152776006627283
0.122958616578857,-0.0106534931623754,0.171416738741283,-0.0339354424053444,-0.142484524366566,-0.000981250921461207,-0.0165352100318747,-0.0145170283938035,-0.00587964365581764,0.0118823447245436,-0.00386052935873684,0.012842551207463,0.0149147840281708
0.135254478236743,-0.00911759613452511,0.171821316623615,-0.0336056316188497,-0.143149180858902,-0.00128676262442535,-0.016155545523384,-0.0148760957810105,-0.00599555312781438,0.0124820186865942,-0.00382661035195246,0.0120820372902596,0.0145084560147427
0.147550339894628,-0.00729657287315741,0.172138745055252,-0.0332732758088679,-0.143828244603791,-0.00160963214041515,-0.0157674875532866,-0.0152189794797861,-0.00611002804500333,0.0131428058235895,-0.00379794235886574,0.0113013783331449,0.0140616994476212
0.159846201552514,-0.00521458859212584,0.172369414039122,-0.0329359488669853,-0.144518057039934,-0.00194326593425624,-0.0153708750063943,-0.0155442541607899,-0.00622182691045137,0.0138619521342964,-0.00377980835432596,0.010502932181837,0.0135779746496657
0.1721420632104,-0.00289994547707209,0.17251421164458,-0.0325911819241301,-0.145214819973976,-0.00228079205056165,-0.0149654727538125,-0.0158505561692336,-0.00632968365594241,0.0146357749198052,-0.00377688377415153,0.00968907340925343,0.0130610879833395
0.184437924868285,-0.000384661300617139,0.17257449121577,-0.0322365015721442,-0.145914629159122,-0.00261518068873458,-0.0145509937321792,-0.0161365867620062,-0.00643232617451918,0.0154597127839581,-0.00379318339574493,0.00886217089818073,0.0125151558384168
0.196733786526171,0.00229601340257235,0.172552031908892,-0.0318694682635138,-0.146613507387777,-0.00293937044149195,-0.0141271216447485,-0.0164011150104061,-0.00652849500835057,0.0163283915653732,-0.00383201780382617,0.0080245669770513,0.0119445644838636
0.209029648184057,0.00510413271246633,0.172448993277575,-0.0314877144043098,-0.147307436859134,-0.00324639825108649,-0.0136935338981966,-0.0166429804228929,-0.00661696190612392,0.0172357053092322,-0.00389596001723178,0.00717855840407066,0.0113539262622072
0.221325509841942,0.00799963950093831,0.172267864717601,-0.0310889816596105,-0.147992390607335,-0.00352953106041838,-0.0132499243890536,-0.016861095342803,-0.0066965479658455,0.018174911145758,-0.00398682271610671,0.00632637945757617,0.0107480326585458
0.233621371499828,0.0109409879087167,0.172011410660963,-0.0306711570008326,-0.148664362801217,-0.00378239709109087,-0.0127960257594138,-0.0170544471750398,-0.00676614108493482,0.0191387367175377,-0.00410564636541867,0.00547018734921226,0.0101318048233042
0.245917233157714,0.0138857949962439,0.171682612473615,-0.0302323070403399,-0.149319397752198,-0.00399911466795218,-0.0123316307529181,-0.017222100493403,-0.00682471244974208,0.0201194985928837,-0.00425269838252666,0.00461205013194814,0.00951024216718581
0.258213094815599,0.0167915119526111,0.171284608060139,-0.0297707102202175,-0.149953617492137,-0.00417441653003485,-0.0118566123187572,-0.0173631990765257,-0.00687133181095734,0.0211092299202932,-0.00442748334559058,0.00375393722786861,0.00888836967790961
0.270508956473485,0.0196161048994653,0.170820630211358,-0.0292848864489024,-0.150563247807524,-0.00430376762077784,-0.0113709421333156,-0.0174769679154326,-0.00690518130960979,0.0220998154224502,-0.00462876408802655,0.0028977126517989,0.00827118463074298
0.282804818131371,0.0223187351281259,0.170293944747021,-0.0287736238111149,-0.151144642639816,-0.00438347443520533,-0.0108747072357315,-0.0175627152296352,-0.00692556764021089,0.0230831316993999,-0.004854593374118,0.00204513095697504,0.00766360337816985
0.295100679789256,0.0248604285617152,0.169707789504985,-0.0282360020128133,-0.151694306783734,-0.00441078411703412,-0.0103681245046633,-0.0176198345215735,-0.00693193236275428,0.0240511907113973,-0.00510235570440475,0.00119783587894887,0.0070704089080187
