time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788872740.7126544,10419494,2667390464,2667.390464,205,0,144,60,11,20260908_150736
1788872740.7226384,10419533,2667400448,2667.400448,209,20,144,59,11,20260908_150736
1788872740.7326224,10419572,2667410432,2667.410432,212,4,144,59,11,20260908_150736
1788872740.7426064,10419611,2667420416,2667.420416,215,0,144,59,11,20260908_150736
1788872740.7525902,10419650,2667430400,2667.4304,218,40,144,58,11,20260908_150736
1788872740.7625742,10419689,2667440384,2667.440384,221,195,144,57,11,20260908_150736
1788872740.7725582,10419728,2667450368,2667.450368,224,151,144,57,11,20260908_150736
1788872740.7825422,10419767,2667460352,2667.460352,228,110,144,56,11,20260908_150736
1788872740.7927823,10419807,2667470592,2667.470592,231,86,144,56,11,20260908_150736
1788872740.8027663,10419846,2667480576,2667.480576,234,68,144,56,11,20260908_150736
1788872740.8127503,10419885,2667490560,2667.49056,237,58,144,55,11,20260908_150736
1788872740.8227344,10419924,2667500544,2667.500544,240,49,144,55,11,20260908_150736
1788872740.8327184,10419963,2667510528,2667.510528,244,53,144,54,11,20260908_150736
1788872740.8427024,10420002,2667520512,2667.520512,247,41,144,52,11,20260908_150736
1788872740.8526862,10420041,2667530496,2667.530496,250,49,144,51,11,20260908_150736
1788872740.8626702,10420080,2667540480,2667.54048,253,39,144,51,11,20260908_150736
1788872740.8726542,10420119,2667550464,2667.550464,1,33,144,51,11,20260908_150736
1788872740.8826382,10420158,2667560448,2667.560448,4,41,144,50,11,20260908_150736
1788872740.8926222,10420197,2667570432,2667.570432,8,42,144,50,11,20260908_150736
1788872740.9026062,10420236,2667580416,2667.580416,11,44,144,50,11,20260908_150736
1788872740.9125905,10420275,2667590400,2667.5904,14,37,144,49,11,20260908_150736
1788872740.9228303,10420315,2667600640,2667.60064,17,13,144,49,11,20260908_150736
1788872740.9328144,10420354,2667610624,2667.610624,20,0,144,49,11,20260908_150736
1788872740.9427984,10420393,2667620608,2667.620608,23,0,144,49,11,20260908_150736
1788872740.9527824,10420432,2667630592,2667.630592,27,1,144,49,11,20260908_150736
1788872740.9627662,10420471,2667640576,2667.640576,30,0,144,49,11,20260908_150736
1788872740.9727502,10420510,2667650560,2667.65056,33,55,144,49,11,20260908_150736
1788872740.9827342,10420549,2667660544,2667.660544,36,6,144,49,11,20260908_150736
1788872740.9927182,10420588,2667670528,2667.670528,39,101,144,49,11,20260908_150736
1788872741.0027022,10420627,2667680512,2667.680512,46,15,144,48,11,20260908_150736
1788872741.0126865,10420666,2667690496,2667.690496,49,45,144,48,11,20260908_150736
1788872741.0226705,10420705,2667700480,2667.70048,52,40,144,48,11,20260908_150736
1788872741.0326543,10420744,2667710464,2667.710464,56,47,144,48,11,20260908_150736
1788872741.0428944,10420784,2667720704,2667.720704,59,91,144,48,11,20260908_150736
1788872741.0528784,10420823,2667730688,2667.730688,62,36,144,48,11,20260908_150736
1788872741.0628624,10420862,2667740672,2667.740672,65,87,144,48,11,20260908_150736
1788872741.0728462,10420901,2667750656,2667.750656,68,11,144,48,11,20260908_150736
1788872741.0828302,10420940,2667760640,2667.76064,71,59,144,48,11,20260908_150736
1788872741.0928142,10420979,2667770624,2667.770624,75,19,144,47,11,20260908_150736
1788872741.1027982,10421018,2667780608,2667.780608,78,99,144,47,11,20260908_150736
1788872741.1127822,10421057,2667790592,2667.790592,81,97,144,47,11,20260908_150736
1788872741.1227665,10421096,2667800576,2667.800576,84,58,144,47,11,20260908_150736
1788872741.1327505,10421135,2667810560,2667.81056,87,31,144,47,11,20260908_150736
1788872741.1427343,10421174,2667820544,2667.820544,91,51,144,47,11,20260908_150736
1788872741.1527183,10421213,2667830528,2667.830528,94,11,144,47,11,20260908_150736
1788872741.1627023,10421252,2667840512,2667.840512,97,89,144,47,11,20260908_150736
1788872741.1729424,10421292,2667850752,2667.850752,100,5,144,47,11,20260908_150736
1788872741.1829262,10421331,2667860736,2667.860736,103,47,144,47,11,20260908_150736
1788872741.1929102,10421370,2667870720,2667.87072,107,58,144,47,11,20260908_150736
1788872741.2028942,10421409,2667880704,2667.880704,110,0,144,47,11,20260908_150736
1788872741.2128782,10421448,2667890688,2667.890688,113,33,144,47,11,20260908_150736
1788872741.2228622,10421487,2667900672,2667.900672,116,1,144,46,11,20260908_150736
1788872741.2328465,10421526,2667910656,2667.910656,119,49,144,46,11,20260908_150736
1788872741.2428305,10421565,2667920640,2667.92064,122,36,144,46,11,20260908_150736
1788872741.2528143,10421604,2667930624,2667.930624,126,4,144,46,11,20260908_150736
1788872741.2627983,10421643,2667940608,2667.940608,129,61,144,46,11,20260908_150736
1788872741.2727823,10421682,2667950592,2667.950592,132,12,144,46,11,20260908_150736
1788872741.2827663,10421721,2667960576,2667.960576,135,0,144,46,11,20260908_150736
1788872741.2927504,10421760,2667970560,2667.97056,138,3,144,46,11,20260908_150736
1788872741.3029902,10421800,2667980800,2667.9808,142,1,144,46,11,20260908_150736
1788872741.3129742,10421839,2667990784,2667.990784,145,2,144,46,11,20260908_150736
1788872741.3229582,10421878,2668000768,2668.000768,148,1,144,46,11,20260908_150736
1788872741.3329422,10421917,2668010752,2668.010752,151,0,144,46,11,20260908_150736
1788872741.3429265,10421956,2668020736,2668.020736,154,7,144,46,11,20260908_150736
1788872741.3529105,10421995,2668030720,2668.03072,158,29,144,46,11,20260908_150736
1788872741.3628943,10422034,2668040704,2668.040704,161,117,144,46,11,20260908_150736
1788872741.3728783,10422073,2668050688,2668.050688,164,3,144,46,11,20260908_150736
1788872741.3828623,10422112,2668060672,2668.060672,167,49,144,46,11,20260908_150736
1788872741.3928463,10422151,2668070656,2668.070656,170,19,144,46,11,20260908_150736
1788872741.4028304,10422190,2668080640,2668.08064,173,135,144,46,11,20260908_150736
1788872741.4128144,10422229,2668090624,2668.090624,177,32,144,46,11,20260908_150736
1788872741.4230542,10422269,2668100864,2668.100864,180,25,144,46,11,20260908_150736
1788872741.4330382,10422308,2668110848,2668.110848,183,30,144,46,11,20260908_150736
1788872741.4430225,10422347,2668120832,2668.120832,186,64,144,46,11,20260908_150736
1788872741.4530065,10422386,2668130816,2668.130816,189,46,144,46,11,20260908_150736
1788872741.4629903,10422425,2668140800,2668.1408,193,83,144,46,11,20260908_150736
1788872741.4729743,10422464,2668150784,2668.150784,196,33,144,46,11,20260908_150736
1788872741.4829583,10422503,2668160768,2668.160768,199,84,144,46,11,20260908_150736
1788872741.4929423,10422542,2668170752,2668.170752,202,15,144,46,11,20260908_150736
1788872741.5029263,10422581,2668180736,2668.180736,205,102,144,45,11,20260908_150736
1788872741.5129104,10422620,2668190720,2668.19072,209,24,144,45,11,20260908_150736
1788872741.5228944,10422659,2668200704,2668.200704,212,35,144,45,11,20260908_150736
1788872741.5328784,10422698,2668210688,2668.210688,215,68,144,45,11,20260908_150736
1788872741.5428622,10422737,2668220672,2668.220672,218,54,144,45,11,20260908_150736
1788872741.5531025,10422777,2668230912,2668.230912,221,35,144,46,11,20260908_150736
1788872741.5630865,10422816,2668240896,2668.240896,224,30,144,46,11,20260908_150736
1788872741.5730703,10422855,2668250880,2668.25088,228,34,144,46,11,20260908_150736
1788872741.5830543,10422894,2668260864,2668.260864,231,90,144,46,11,20260908_150736
1788872741.5930383,10422933,2668270848,2668.270848,234,39,144,46,11,20260908_150736
1788872741.6030223,10422972,2668280832,2668.280832,237,63,144,47,11,20260908_150736
1788872741.6130064,10423011,2668290816,2668.290816,240,56,144,47,11,20260908_150736
1788872741.6229904,10423050,2668300800,2668.3008,244,28,144,47,11,20260908_150736
1788872741.6329744,10423089,2668310784,2668.310784,247,71,144,47,11,20260908_150736
1788872741.6429584,10423128,2668320768,2668.320768,250,11,144,48,11,20260908_150736
1788872741.6529422,10423167,2668330752,2668.330752,253,21,144,48,11,20260908_150736
1788872741.6629262,10423206,2668340736,2668.340736,1,37,144,48,11,20260908_150736
1788872741.6731665,10423246,2668350976,2668.350976,5,2,144,49,11,20260908_150736
1788872741.6831503,10423285,2668360960,2668.36096,8,38,144,49,11,20260908_150736
1788872741.6931343,10423324,2668370944,2668.370944,11,3,144,49,11,20260908_150736
1788872741.7031183,10423363,2668380928,2668.380928,14,1,144,50,11,20260908_150736
1788872741.7131023,10423402,2668390912,2668.390912,17,23,144,50,11,20260908_150736
1788872741.7230864,10423441,2668400896,2668.400896,20,1,144,50,11,20260908_150736
1788872741.7330704,10423480,2668410880,2668.41088,24,10,144,51,11,20260908_150736
1788872741.7430544,10423519,2668420864,2668.420864,27,0,144,51,11,20260908_150736
1788872741.7530382,10423558,2668430848,2668.430848,30,64,144,51,11,20260908_150736
1788872741.7630222,10423597,2668440832,2668.440832,33,23,144,52,11,20260908_150736
1788872741.7730062,10423636,2668450816,2668.450816,36,44,144,52,11,20260908_150736
1788872741.7829902,10423675,2668460800,2668.4608,40,133,144,53,11,20260908_150736
1788872741.7929742,10423714,2668470784,2668.470784,43,42,144,53,11,20260908_150736
1788872741.8032143,10423754,2668481024,2668.481024,46,109,144,53,11,20260908_150736
1788872741.8131983,10423793,2668491008,2668.491008,49,31,144,54,11,20260908_150736
1788872741.8231823,10423832,2668500992,2668.500992,52,137,144,54,11,20260908_150736
1788872741.8331664,10423871,2668510976,2668.510976,56,39,144,55,11,20260908_150736
1788872741.8431504,10423910,2668520960,2668.52096,59,41,144,55,11,20260908_150736
1788872741.8531344,10423949,2668530944,2668.530944,62,106,144,55,11,20260908_150736
1788872741.8631182,10423988,2668540928,2668.540928,65,18,144,56,11,20260908_150736
1788872741.8731022,10424027,2668550912,2668.550912,68,18,144,57,11,20260908_150736
1788872741.8830862,10424066,2668560896,2668.560896,71,22,144,57,11,20260908_150736
1788872741.8930702,10424105,2668570880,2668.57088,75,37,144,58,11,20260908_150736
1788872741.9030542,10424144,2668580864,2668.580864,78,77,144,59,11,20260908_150736
1788872741.9130385,10424183,2668590848,2668.590848,81,39,144,60,11,20260908_150736
1788872741.9230225,10424222,2668600832,2668.600832,84,88,144,61,11,20260908_150736
1788872741.9332623,10424262,2668611072,2668.611072,87,48,144,61,11,20260908_150736
1788872741.9432464,10424301,2668621056,2668.621056,91,61,144,62,11,20260908_150736
1788872741.9532304,10424340,2668631040,2668.63104,94,12,144,64,11,20260908_150736
1788872741.9632144,10424379,2668641024,2668.641024,97,72,144,66,11,20260908_150736
1788872741.9731982,10424418,2668651008,2668.651008,100,77,144,69,11,20260908_150736
1788872741.9831822,10424457,2668660992,2668.660992,103,22,144,71,11,20260908_150736
1788872741.9931662,10424496,2668670976,2668.670976,106,43,144,75,11,20260908_150736
1788872742.0031502,10424535,2668680960,2668.68096,110,56,144,78,11,20260908_150736
1788872742.0131342,10424574,2668690944,2668.690944,113,0,144,82,11,20260908_150736
1788872742.0231185,10424613,2668700928,2668.700928,116,65,144,85,11,20260908_150736
1788872742.0331025,10424652,2668710912,2668.710912,119,2,144,88,11,20260908_150736
1788872742.0430863,10424691,2668720896,2668.720896,122,36,144,91,11,20260908_150736
1788872742.0533264,10424731,2668731136,2668.731136,126,24,144,94,11,20260908_150736
1788872742.0633104,10424770,2668741120,2668.74112,129,0,144,97,11,20260908_150736
1788872742.0732944,10424809,2668751104,2668.751104,132,17,144,99,11,20260908_150736
1788872742.0832782,10424848,2668761088,2668.761088,135,2,144,101,11,20260908_150736
1788872742.0932622,10424887,2668771072,2668.771072,138,0,144,103,11,20260908_150736
1788872742.1032462,10424926,2668781056,2668.781056,142,4,144,105,11,20260908_150736
1788872742.1132302,10424965,2668791040,2668.79104,145,1,144,106,11,20260908_150736
1788872742.1232142,10425004,2668801024,2668.801024,148,0,144,108,11,20260908_150736
1788872742.1331985,10425043,2668811008,2668.811008,151,28,144,109,11,20260908_150736
1788872742.1431825,10425082,2668820992,2668.820992,154,1,144,109,11,20260908_150736
1788872742.1531663,10425121,2668830976,2668.830976,157,20,145,110,11,20260908_150736
1788872742.1631503,10425160,2668840960,2668.84096,161,3,144,111,11,20260908_150736
1788872742.1731343,10425199,2668850944,2668.850944,164,34,144,111,11,20260908_150736
1788872742.1833742,10425239,2668861184,2668.861184,167,15,144,112,11,20260908_150736
1788872742.1933582,10425278,2668871168,2668.871168,170,43,145,112,11,20260908_150736
1788872742.2033422,10425317,2668881152,2668.881152,173,73,144,112,11,20260908_150736
1788872742.2133262,10425356,2668891136,2668.891136,177,41,144,113,11,20260908_150736
1788872742.2233102,10425395,2668901120,2668.90112,180,92,144,113,11,20260908_150736
1788872742.2332942,10425434,2668911104,2668.911104,183,38,144,113,11,20260908_150736
1788872742.2432785,10425473,2668921088,2668.921088,186,116,144,113,11,20260908_150736
1788872742.2532623,10425512,2668931072,2668.931072,189,37,144,113,11,20260908_150736
1788872742.2632463,10425551,2668941056,2668.941056,193,77,144,114,11,20260908_150736
1788872742.2732303,10425590,2668951040,2668.95104,196,88,144,114,11,20260908_150736
1788872742.2832143,10425629,2668961024,2668.961024,199,66,144,115,11,20260908_150736
1788872742.2931983,10425668,2668971008,2668.971008,202,37,144,116,11,20260908_150736
1788872742.3034382,10425708,2668981248,2668.981248,205,51,144,117,11,20260908_150736
1788872742.3134222,10425747,2668991232,2668.991232,208,39,145,119,11,20260908_150736
1788872742.3234062,10425786,2669001216,2669.001216,212,72,144,120,11,20260908_150736
1788872742.3333902,10425825,2669011200,2669.0112,215,23,144,120,11,20260908_150736
1788872742.3433745,10425864,2669021184,2669.021184,218,94,145,121,11,20260908_150736
1788872742.3533585,10425903,2669031168,2669.031168,221,18,144,121,11,20260908_150736
1788872742.3633423,10425942,2669041152,2669.041152,224,104,144,121,11,20260908_150736
1788872742.3733263,10425981,2669051136,2669.051136,228,16,144,122,11,20260908_150736
1788872742.3833103,10426020,2669061120,2669.06112,231,0,144,122,11,20260908_150736
1788872742.3932943,10426059,2669071104,2669.071104,234,18,144,122,11,20260908_150736
1788872742.4032784,10426098,2669081088,2669.081088,237,6,144,123,11,20260908_150736
1788872742.4132624,10426137,2669091072,2669.091072,240,39,145,123,11,20260908_150736
1788872742.4232464,10426176,2669101056,2669.101056,244,59,144,124,11,20260908_150736
1788872742.4332304,10426215,2669111040,2669.11104,247,13,144,125,11,20260908_150736
1788872742.4434702,10426255,2669121280,2669.12128,250,124,144,126,11,20260908_150736
1788872742.4534545,10426294,2669131264,2669.131264,253,27,144,128,11,20260908_150736
1788872742.4634385,10426333,2669141248,2669.141248,1,0,144,130,11,20260908_150736
1788872742.4734223,10426372,2669151232,2669.151232,4,23,144,131,11,20260908_150736
1788872742.4834063,10426411,2669161216,2669.161216,8,1,144,132,11,20260908_150736
1788872742.4933903,10426450,2669171200,2669.1712,11,4,145,133,11,20260908_150736
1788872742.5033743,10426489,2669181184,2669.181184,14,7,145,135,11,20260908_150736
1788872742.5133584,10426528,2669191168,2669.191168,17,1,144,135,11,20260908_150736
1788872742.5233424,10426567,2669201152,2669.201152,20,7,144,135,11,20260908_150736
1788872742.5333264,10426606,2669211136,2669.211136,24,1,144,135,11,20260908_150736
1788872742.5433104,10426645,2669221120,2669.22112,27,6,144,135,11,20260908_150736
1788872742.5532942,10426684,2669231104,2669.231104,30,3,144,135,11,20260908_150736
1788872742.5635345,10426724,2669241344,2669.241344,33,5,144,134,11,20260908_150736
1788872742.5735185,10426763,2669251328,2669.251328,36,19,144,134,11,20260908_150736
1788872742.5835023,10426802,2669261312,2669.261312,40,0,144,133,11,20260908_150736
1788872742.5934863,10426841,2669271296,2669.271296,43,26,144,133,11,20260908_150736
1788872742.6034703,10426880,2669281280,2669.28128,46,0,144,132,11,20260908_150736
1788872742.6134543,10426919,2669291264,2669.291264,49,50,144,132,11,20260908_150736
1788872742.6234384,10426958,2669301248,2669.301248,52,56,144,132,11,20260908_150736
1788872742.6334224,10426997,2669311232,2669.311232,55,39,144,132,11,20260908_150736
1788872742.6434064,10427036,2669321216,2669.321216,59,69,144,133,11,20260908_150736
1788872742.6533902,10427075,2669331200,2669.3312,62,40,144,133,11,20260908_150736
1788872742.6633742,10427114,2669341184,2669.341184,65,94,144,133,11,20260908_150736
1788872742.6733582,10427153,2669351168,2669.351168,68,16,144,134,11,20260908_150736
1788872742.6833422,10427192,2669361152,2669.361152,71,90,144,135,11,20260908_150736
1788872742.6935823,10427232,2669371392,2669.371392,75,37,144,136,11,20260908_150736
1788872742.7035663,10427271,2669381376,2669.381376,78,60,144,138,11,20260908_150736
1788872742.7135503,10427310,2669391360,2669.39136,81,60,144,139,11,20260908_150736
1788872742.7235343,10427349,2669401344,2669.401344,84,29,144,140,11,20260908_150736
1788872742.7335184,10427388,2669411328,2669.411328,87,36,144,141,11,20260908_150736
1788872742.7435024,10427427,2669421312,2669.421312,91,28,144,141,11,20260908_150736
1788872742.7534864,10427466,2669431296,2669.431296,94,26,144,142,11,20260908_150736
1788872742.7634702,10427505,2669441280,2669.44128,97,105,145,143,11,20260908_150736
1788872742.7734542,10427544,2669451264,2669.451264,100,57,144,144,11,20260908_150736
1788872742.7834382,10427583,2669461248,2669.461248,103,113,144,146,11,20260908_150736
1788872742.7934222,10427622,2669471232,2669.471232,106,74,145,147,11,20260908_150736
1788872742.8034062,10427661,2669481216,2669.481216,110,28,144,148,11,20260908_150736
1788872742.8136463,10427701,2669491456,2669.491456,113,61,144,150,11,20260908_150736
1788872742.8236303,10427740,2669501440,2669.50144,116,15,144,151,11,20260908_150736
1788872742.8336143,10427779,2669511424,2669.511424,119,91,145,152,11,20260908_150736
1788872742.8435984,10427818,2669521408,2669.521408,122,27,144,152,11,20260908_150736
1788872742.8535824,10427857,2669531392,2669.531392,126,14,144,153,11,20260908_150736
1788872742.8635664,10427896,2669541376,2669.541376,129,71,144,155,11,20260908_150736
1788872742.8735502,10427935,2669551360,2669.55136,132,0,144,156,11,20260908_150736
