Rank,DirectionIndex,PairName,SourceID,TargetID,DirectionLabel,RelativeResidual,ExplainedFraction,ExplainedPercent
8,11,7-12,12,7,12 -> 7,0.606554116945503,0.632092103216461,63.2092103216461
8,12,7-12,7,12,7 -> 12,0.556447061203202,0.69036666807832,69.036666807832
8,13,7-8,8,7,8 -> 7,0.459358300717763,0.78898995156169,78.898995156169
8,14,7-8,7,8,7 -> 8,0.448896358099413,0.798492059685084,79.8492059685084
8,15,7-9,9,7,9 -> 7,0.459047899834363,0.78927502565766,78.927502565766
8,16,7-9,7,9,7 -> 9,0.373729170546891,0.860326507082332,86.0326507082332
8,17,8-10,10,8,10 -> 8,0.335478390788361,0.887454249314052,88.7454249314052
8,18,8-10,8,10,8 -> 10,0.406675344584934,0.834615164106725,83.4615164106725
8,19,8-11,11,8,11 -> 8,0.439714279701268,0.806651352226795,80.6651352226795
8,20,8-11,8,11,8 -> 11,0.431159721483644,0.814101294570146,81.4101294570146
8,21,8-9,9,8,9 -> 8,0.515274027836204,0.734492676237455,73.4492676237455
8,22,8-9,8,9,8 -> 9,0.356163168412975,0.873147797466031,87.3147797466031
8,23,9-10,10,9,10 -> 9,0.380961243024837,0.854868531312971,85.4868531312972
8,24,9-10,9,10,9 -> 10,0.504346550416545,0.745634557082931,74.5634557082931
8,25,9-11,11,9,11 -> 9,0.523187794620936,0.726274531559681,72.6274531559681
8,26,9-11,9,11,9 -> 11,0.563166852788777,0.682843095919984,68.2843095919984
8,27,9-12,12,9,12 -> 9,0.510835699232602,0.739046888389538,73.9046888389538
8,28,9-12,9,12,9 -> 12,0.625250470328848,0.609061849353554,60.9061849353554
9,1,10-11,11,10,11 -> 10,0.363382046839553,0.867953488034697,86.7953488034697
9,2,10-11,10,11,10 -> 11,0.325274068607681,0.894196780291406,89.4196780291406
9,3,10-12,12,10,12 -> 10,0.426753005769338,0.817881872066835,81.7881872066835
9,4,10-12,10,12,10 -> 12,0.434806917601888,0.810942944405545,81.0942944405545
9,5,11-12,12,11,12 -> 11,0.356264416356794,0.873075665637953,87.3075665637953
9,6,11-12,11,12,11 -> 12,0.422991346133048,0.821078321096552,82.1078321096552
9,7,7-10,10,7,10 -> 7,0.52794053306455,0.721278793547518,72.1278793547518
9,8,7-10,7,10,7 -> 10,0.438667122688873,0.807571155471865,80.7571155471865
9,9,7-11,11,7,11 -> 7,0.909648502977623,0.172539601030569,17.2539601030569
9,10,7-11,7,11,7 -> 11,0.834104225641693,0.304270140766672,30.4270140766672
9,11,7-12,12,7,12 -> 7,0.606243849068226,0.632468395466942,63.2468395466942
9,12,7-12,7,12,7 -> 12,0.556247535636005,0.690588679098871,69.0588679098871
9,13,7-8,8,7,8 -> 7,0.459119552608562,0.789209236412514,78.9209236412514
9,14,7-8,7,8,7 -> 8,0.447145315451218,0.800061066870031,80.0061066870031
9,15,7-9,9,7,9 -> 7,0.458465110783251,0.789809742194501,78.9809742194501
9,16,7-9,7,9,7 -> 9,0.374571326502,0.859696321362532,85.9696321362532
9,17,8-10,10,8,10 -> 8,0.337073852487207,0.886381217969432,88.6381217969433
9,18,8-10,8,10,8 -> 10,0.407527601390792,0.833921254104668,83.3921254104668
9,19,8-11,11,8,11 -> 8,0.440961011012445,0.805553386766882,80.5553386766883
9,20,8-11,8,11,8 -> 11,0.431251073680211,0.814022511449666,81.4022511449666
9,21,8-9,9,8,9 -> 8,0.515217533695656,0.734550892972565,73.4550892972565
9,22,8-9,8,9,8 -> 9,0.354991533193983,0.873981011360585,87.3981011360585
9,23,9-10,10,9,10 -> 9,0.380391503421084,0.855302304125047,85.5302304125047
9,24,9-10,9,10,9 -> 10,0.504574181262624,0.745404895603153,74.5404895603153
9,25,9-11,11,9,11 -> 9,0.522433967796198,0.727062749292721,72.7062749292721
9,26,9-11,9,11,9 -> 11,0.563476327249611,0.68249442862929,68.249442862929
9,27,9-12,12,9,12 -> 9,0.510986132546221,0.738893172345456,73.8893172345456
9,28,9-12,9,12,9 -> 12,0.625213845205142,0.6091076477638,60.91076477638
10,1,10-11,11,10,11 -> 10,0.362809032184838,0.868369606165101,86.8369606165101
10,2,10-11,10,11,10 -> 11,0.325861926324278,0.893814004972231,89.3814004972231
10,3,10-12,12,10,12 -> 10,0.426872832163138,0.817779585161021,81.7779585161021
10,4,10-12,10,12,10 -> 12,0.435385432836106,0.810439524874117,81.0439524874117
10,5,11-12,12,11,12 -> 11,0.356112085168655,0.873184182796833,87.3184182796833
10,6,11-12,11,12,11 -> 12,0.422859634796274,0.821189729259961,82.1189729259961
10,7,7-10,10,7,10 -> 7,0.527219606803042,0.722039486202446,72.2039486202445
10,8,7-10,7,10,7 -> 10,0.438568700847117,0.807657494637272,80.7657494637272
10,9,7-11,11,7,11 -> 7,0.90869110801177,0.174280470220341,17.4280470220341
10,10,7-11,7,11,7 -> 11,0.833919064028682,0.304578994649526,30.4578994649526
10,11,7-12,12,7,12 -> 7,0.606258752810925,0.632450324640141,63.2450324640141
10,12,7-12,7,12,7 -> 12,0.555718918044654,0.691176484127279,69.1176484127279
10,13,7-8,8,7,8 -> 7,0.459433154634213,0.788921176422856,78.8921176422856
10,14,7-8,7,8,7 -> 8,0.447123411843343,0.800080654581568,80.0080654581568
10,15,7-9,9,7,9 -> 7,0.458512333515062,0.789766440014573,78.9766440014573
10,16,7-9,7,9,7 -> 9,0.37501537607011,0.859363467710994,85.9363467710994
10,17,8-10,10,8,10 -> 8,0.337414525653779,0.886151437877835,88.6151437877835
10,18,8-10,8,10,8 -> 10,0.407010501943974,0.834342451307314,83.4342451307314
10,19,8-11,11,8,11 -> 8,0.441060184348287,0.805465913782655,80.5465913782655
10,20,8-11,8,11,8 -> 11,0.431185841088214,0.81407877044505,81.407877044505
10,21,8-9,9,8,9 -> 8,0.515695245375267,0.734058413897343,73.4058413897343
10,22,8-9,8,9,8 -> 9,0.355048764887432,0.873940374551909,87.3940374551909
10,23,9-10,10,9,10 -> 9,0.37942839615582,0.856034092190622,85.6034092190622
10,24,9-10,9,10,9 -> 10,0.503746394382361,0.746239570146771,74.6239570146771
