Rank,Objective,RelativeResidual,TotalExplainedFraction,TotalExplainedPercent,FundamentalExplainedFraction,FundamentalExplainedPercent,IncrementalExplainedFraction,IncrementalExplainedPercent,CeilingExplainedFraction,CeilingExplainedPercent,OrthogonalityError,MaxAbsW,NormW,CancellationIndex,GramRCond,MaxAtomSimilarity,DesignRank,ValidationExplainedFraction,RuntimeSeconds,BestStart,Iterations,Converged,SolverStatus
1,0.013559302839706,0.596182620781075,0.644566282678609,64.4566282678609,0.837422714223046,83.7422714223046,0.644566282678609,64.4566282678609,0.769702411614944,76.9702411614944,7.27564501957227e-16,0.0465533586453305,0.15680978535472,1,1,0,1,NaN,0.2905499,17,7,1,optimized_start_17:converged;weight_solver=normal_equations
