time_sec,phi1_rad,phi2_rad,s1_normalized,s2_normalized
0,3.00471382685658,5.53243058113444,-0.5,0.472222222222222
0.00999999046325684,3.07846548146863,5.60958531641662,-0.5,0.472222222222222
0.0199999809265137,3.15221285871979,5.70421359907661,-0.5,0.472222222222222
0.0299999713897705,3.22596174344951,5.7763325007262,-0.5,0.475453322507721
0.0399999618530273,3.29943892308799,5.85008138545592,-0.5,0.5
0.0499999523162842,3.37156954431123,5.92383027018564,-0.5,0.5
0.059999942779541,3.4453199704351,6.00055187458531,-0.495192766923592,0.5
0.0699999332427979,3.52217579265898,6.09587173225126,-0.461538461538462,0.5
0.0799999237060547,3.61736143250071,6.16962061698097,-0.456608154478056,0.5
0.0899999141693115,3.69111031723043,6.24646032350634,-0.423076923076923,0.5
0.0999999046325684,3.76485920196015,0.0584785301791142,-0.418023542032521,0.5
0.109999895095825,3.83860855438056,0.13222741490884,-0.379500222278557,0.5
0.119999885559082,3.91236025131808,0.209185219234957,-0.340975677855111,0.5
0.130000114440918,3.98610937277352,0.304026920455613,-0.302452478746776,0.5
0.140000104904175,4.05960424360842,0.376131092812706,-0.26406208864126,0.5
0.150000095367432,4.13450915634418,0.449879977542421,-0.226393675099378,0.5
0.160000085830688,4.23000973690465,0.523628862272147,-0.187870493685419,0.5
0.170000076293945,4.303760177095,0.600154121819776,-0.14484705761332,0.5
0.180000066757202,4.37750906182473,0.695670324337759,-0.0723619918146618,0.5
0.190000057220459,4.45125794655444,0.769419209067474,-0.0292162942607107,0.5
0.200000047683716,4.52500683128416,0.843168301141562,0.0478298566463626,0.5
0.210000038146973,4.59875571601389,0.916918736839029,0.129621703637847,0.5
0.220000028610229,4.67250482051687,0.993640927342726,0.24038392652124,0.5
0.230000019073486,4.74936276738363,1.08873420319272,0.317431684754256,0.496675721122753
0.240000009536743,4.84454782112134,1.16082065643078,0.389546610138358,0.472222222222222
0.25,4.91805747862786,1.2345695411605,0.427944724131076,0.472222222222222
0.259999990463257,4.99015540506509,1.30831842589022,0.461538461538462,0.469391775718789
0.269999980926514,5.0639044785378,1.38460748551141,0.461538461538462,0.438694664671358
