time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788870844.2321982,5164933,1322222848,1322.222848,19,1,150,102,9,20260908_143445
1788870844.2419262,5164971,1322232576,1322.232576,22,1,150,102,9,20260908_143445
1788870844.2519102,5165010,1322242560,1322.24256,25,1,150,102,9,20260908_143445
1788870844.2621503,5165050,1322252800,1322.2528,29,117,150,102,9,20260908_143445
1788870844.2721343,5165089,1322262784,1322.262784,32,175,150,104,9,20260908_143445
1788870844.2821183,5165128,1322272768,1322.272768,35,121,150,106,9,20260908_143445
1788870844.2921023,5165167,1322282752,1322.282752,38,12,150,108,9,20260908_143445
1788870844.3020864,5165206,1322292736,1322.292736,41,2,150,110,9,20260908_143445
1788870844.3120704,5165245,1322302720,1322.30272,44,1,150,110,9,20260908_143445
1788870844.3220544,5165284,1322312704,1322.312704,48,67,150,111,9,20260908_143445
1788870844.3320384,5165323,1322322688,1322.322688,51,0,150,111,9,20260908_143445
1788870844.3420224,5165362,1322332672,1322.332672,54,129,149,111,9,20260908_143445
1788870844.3520062,5165401,1322342656,1322.342656,57,71,149,110,9,20260908_143445
1788870844.3619902,5165440,1322352640,1322.35264,60,77,149,108,9,20260908_143445
1788870844.3719742,5165479,1322362624,1322.362624,64,16,149,107,9,20260908_143445
1788870844.3819582,5165518,1322372608,1322.372608,67,74,149,106,9,20260908_143445
1788870844.3921983,5165558,1322382848,1322.382848,70,71,149,105,9,20260908_143445
1788870844.4021823,5165597,1322392832,1322.392832,73,45,149,103,9,20260908_143445
1788870844.4121664,5165636,1322402816,1322.402816,76,74,149,102,9,20260908_143445
1788870844.4221504,5165675,1322412800,1322.4128,80,29,149,102,9,20260908_143445
1788870844.4321344,5165714,1322422784,1322.422784,83,34,149,101,9,20260908_143445
1788870844.4421184,5165753,1322432768,1322.432768,86,31,150,102,9,20260908_143445
1788870844.4521022,5165792,1322442752,1322.442752,89,0,150,103,9,20260908_143445
1788870844.4620862,5165831,1322452736,1322.452736,92,74,150,103,9,20260908_143445
1788870844.4720702,5165870,1322462720,1322.46272,95,10,150,103,9,20260908_143445
1788870844.4820542,5165909,1322472704,1322.472704,99,67,150,103,9,20260908_143445
1788870844.4920382,5165948,1322482688,1322.482688,102,68,150,103,9,20260908_143445
1788870844.5020225,5165987,1322492672,1322.492672,105,57,150,104,9,20260908_143445
1788870844.5122623,5166027,1322502912,1322.502912,108,49,150,105,9,20260908_143445
1788870844.5222464,5166066,1322512896,1322.512896,111,30,150,106,9,20260908_143445
1788870844.5322304,5166105,1322522880,1322.52288,115,0,150,106,9,20260908_143445
1788870844.5422144,5166144,1322532864,1322.532864,118,30,150,107,9,20260908_143445
1788870844.5521984,5166183,1322542848,1322.542848,121,1,150,107,9,20260908_143445
1788870844.5621822,5166222,1322552832,1322.552832,124,28,150,108,9,20260908_143445
1788870844.5721662,5166261,1322562816,1322.562816,131,24,150,110,9,20260908_143445
1788870844.5821502,5166300,1322572800,1322.5728,134,1,150,111,9,20260908_143445
1788870844.5921342,5166339,1322582784,1322.582784,137,12,150,111,9,20260908_143445
1788870844.6021185,5166378,1322592768,1322.592768,140,3,150,112,9,20260908_143445
1788870844.6121025,5166417,1322602752,1322.602752,143,0,150,113,9,20260908_143445
1788870844.6220863,5166456,1322612736,1322.612736,146,1,150,113,9,20260908_143445
1788870844.6320703,5166495,1322622720,1322.62272,150,0,150,113,9,20260908_143445
1788870844.6423104,5166535,1322632960,1322.63296,153,17,150,113,9,20260908_143445
1788870844.6522944,5166574,1322642944,1322.642944,156,2,150,113,9,20260908_143445
1788870844.6622784,5166613,1322652928,1322.652928,159,122,150,113,9,20260908_143445
1788870844.6722622,5166652,1322662912,1322.662912,162,44,150,113,9,20260908_143445
1788870844.6822462,5166691,1322672896,1322.672896,166,14,150,112,9,20260908_143445
1788870844.6922302,5166730,1322682880,1322.68288,169,75,150,112,9,20260908_143445
1788870844.7022142,5166769,1322692864,1322.692864,172,45,150,111,9,20260908_143445
