Rank,DirectionIndex,PairName,SourceID,TargetID,DirectionLabel,RelativeResidual,ExplainedFraction,ExplainedPercent
8,3,7-8,8,7,8 -> 7,0.52115029007925,0.728402375150313,72.8402375150313
8,4,7-8,7,8,7 -> 8,0.449426388744362,0.798015921100201,79.8015921100201
8,5,7-9,9,7,9 -> 7,0.367791163093309,0.864729660350471,86.4729660350471
8,6,7-9,7,9,7 -> 9,0.266799860935011,0.928817834205059,92.8817834205059
8,7,8-10,10,8,10 -> 8,0.540548326103055,0.707807507147185,70.7807507147185
8,8,8-10,8,10,8 -> 10,0.599326792921438,0.640807395286504,64.0807395286504
8,9,8-9,9,8,9 -> 8,0.299034326186661,0.91057847176209,91.057847176209
8,10,8-9,8,9,8 -> 9,0.267511323328886,0.928437691890828,92.8437691890828
8,11,9-10,10,9,10 -> 9,0.359830531953682,0.87052198827393,87.052198827393
8,12,9-10,9,10,9 -> 10,0.519414362929511,0.73020871958253,73.020871958253
9,1,7-10,10,7,10 -> 7,0.513661737539932,0.736151619387458,73.6151619387458
9,2,7-10,7,10,7 -> 10,0.381915474591349,0.854140570267664,85.4140570267664
9,3,7-8,8,7,8 -> 7,0.521545821644559,0.727989955925102,72.7989955925102
9,4,7-8,7,8,7 -> 8,0.448645899848443,0.798716856549181,79.8716856549181
9,5,7-9,9,7,9 -> 7,0.367335176094703,0.865064868403474,86.5064868403474
9,6,7-9,7,9,7 -> 9,0.266270619894638,0.929099956980925,92.9099956980925
9,7,8-10,10,8,10 -> 8,0.540641445541699,0.707706827362582,70.7706827362582
9,8,8-10,8,10,8 -> 10,0.599199599759357,0.640959839648226,64.0959839648226
9,9,8-9,9,8,9 -> 8,0.299209725360742,0.910473540249549,91.0473540249549
9,10,8-9,8,9,8 -> 9,0.268955193810514,0.927663103722349,92.7663103722349
9,11,9-10,10,9,10 -> 9,0.359413048246971,0.87082226074982,87.082226074982
9,12,9-10,9,10,9 -> 10,0.518176538578205,0.73149307486711,73.149307486711
10,1,7-10,10,7,10 -> 7,0.513980513895666,0.735824031335547,73.5824031335547
10,2,7-10,7,10,7 -> 10,0.382045859065405,0.854040961570977,85.4040961570977
10,3,7-8,8,7,8 -> 7,0.521494603965053,0.728043378035333,72.8043378035333
10,4,7-8,7,8,7 -> 8,0.447664294487715,0.799596679440816,79.9596679440816
10,5,7-9,9,7,9 -> 7,0.366773162477584,0.865477447286191,86.5477447286192
10,6,7-9,7,9,7 -> 9,0.266296082459281,0.92908639646684,92.908639646684
10,7,8-10,10,8,10 -> 8,0.54053556147714,0.707821306778593,70.7821306778593
10,8,8-10,8,10,8 -> 10,0.598474619485689,0.641828129831459,64.1828129831459
10,9,8-9,9,8,9 -> 8,0.299789093401893,0.910126499477271,91.0126499477271
10,10,8-9,8,9,8 -> 9,0.269234573649431,0.927512744351809,92.7512744351809
10,11,9-10,10,9,10 -> 9,0.359534774400187,0.870734745997007,87.0734745997007
10,12,9-10,9,10,9 -> 10,0.517981582424461,0.731695080269052,73.1695080269051
