agent_id,energy_ratio,nrmse,pair_name,rank,reconstruction_mismatch_rmse,remaining_energy_ratio,removed_constant_energy_ratio,removed_other_energy_ratio,removed_self_energy_ratio,removed_total_energy_ratio,residual_energy_ratio,residual_nrmse,self_phase,signal_index,total_energy_ratio,total_nrmse
8,0.877714739321704,0.651217767827192,8-10,1,0.024871910672525,0.00694594747907732,0.0351460758340957,0,0.957907976686827,0.993054052520923,0.877714739321704,0.651217767827192,phi1,1,0.999150613001864,0.0676562571295951
8,0.968598242590176,0.603472533745009,8-10,2,0.024871910672525,0.00694594747907732,0.0351460758340957,0,0.957907976686827,0.993054052520923,0.968598242590176,0.603472533745009,phi1,1,0.999781885042281,0.0626959136110902
8,0.992482251117395,0.590404935315904,8-10,3,0.024871910672525,0.00694594747907732,0.0351460758340957,0,0.957907976686827,0.993054052520923,0.992482251117395,0.590404935315904,phi1,1,0.999947782111101,0.0613382958631352
8,0.996761050891848,0.588026299590379,8-10,4,0.024871910672525,0.00694594747907732,0.0351460758340957,0,0.957907976686827,0.993054052520923,0.996761050891848,0.588026299590379,phi1,1,0.999977502429608,0.0610911748565927
8,0.998364363267419,0.587114985787227,8-10,5,0.024871910672525,0.00694594747907732,0.0351460758340957,0,0.957907976686827,0.993054052520923,0.998364363267419,0.587114985787227,phi1,1,0.999988638953161,0.0609964967258079
10,0.835865946696339,0.772881740188164,8-10,1,0.0268719810171162,0.00371117276431163,0.00566907469604757,0,0.990619752539641,0.996288827235688,0.835865946696339,0.772881740188164,phi2,2,0.999390870171683,0.0678578223403352
10,0.942052489321811,0.73825240468972,8-10,2,0.0268719810171162,0.00371117276431163,0.00566907469604757,0,0.990619752539641,0.996288827235688,0.942052489321811,0.73825240468972,phi2,2,0.999784946776612,0.0648174202013933
10,0.975786099524809,0.727217833198016,8-10,3,0.0268719810171162,0.00371117276431163,0.00566907469604757,0,0.990619752539641,0.996288827235688,0.975786099524809,0.727217833198016,phi2,2,0.999910138032039,0.0638486018777731
10,0.989677835253904,0.722609137187973,8-10,4,0.0268719810171162,0.00371117276431163,0.00566907469604757,0,0.990619752539641,0.996288827235688,0.989677835253904,0.722609137187973,phi2,2,0.999961692663326,0.0634439654905893
10,0.993846187780839,0.721261016784564,8-10,5,0.0268719810171162,0.00371117276431163,0.00566907469604757,0,0.990619752539641,0.996288827235688,0.993846187780839,0.721261016784564,phi2,2,0.999977162139696,0.0633256026026193
8,0.938098122468827,0.579430100441016,8-9,1,0.0220856919773523,0.00670874257318663,0.021816674152141,0,0.971474583274672,0.993291257426813,0.938098122468827,0.579430100441016,phi1,1,0.999584716238846,0.0566714848433318
8,0.982029363119461,0.550660865951364,8-9,2,0.0220856919773523,0.00670874257318663,0.021816674152141,0,0.971474583274672,0.993291257426813,0.982029363119461,0.550660865951364,phi1,1,0.999879439623292,0.0538576937836445
8,0.990268140848133,0.545432900678883,8-9,3,0.0220856919773523,0.00670874257318663,0.021816674152141,0,0.971474583274672,0.993291257426813,0.990268140848133,0.545432900678883,phi1,1,0.999934711462192,0.0533463697180232
8,0.995120063259571,0.54225109186637,8-9,4,0.0220856919773523,0.00670874257318663,0.021816674152141,0,0.971474583274672,0.993291257426813,0.995120063259571,0.54225109186637,phi1,1,0.999967261760635,0.0530351711286585
8,0.997761673876123,0.540505698563618,8-9,5,0.0220856919773523,0.00670874257318663,0.021816674152141,0,0.971474583274672,0.993291257426813,0.997761673876123,0.540505698563618,phi1,1,0.99998498364624,0.0528644619611036
9,0.88440672069031,0.573399351643256,8-9,1,0.0211658915445504,0.00753732959047514,0.0140989782867977,0,0.978363692122727,0.992462670409525,0.88440672069031,0.573399351643256,phi2,2,0.999128735355399,0.0578267641872959
9,0.986030766205721,0.503207583502968,8-9,2,0.0211658915445504,0.00753732959047514,0.0140989782867977,0,0.978363692122727,0.992462670409525,0.986030766205721,0.503207583502968,phi2,2,0.999894709280766,0.0507479929739947
9,0.991394716541764,0.49929593203973,8-9,3,0.0211658915445504,0.00753732959047514,0.0140989782867977,0,0.978363692122727,0.992462670409525,0.991394716541764,0.49929593203973,phi2,2,0.999935139142356,0.0503535067470758
9,0.996383103925381,0.495554692989166,8-9,4,0.0211658915445504,0.00753732959047514,0.0140989782867977,0,0.978363692122727,0.992462670409525,0.996383103925381,0.495554692989166,phi2,2,0.999972738262191,0.0499762064454182
9,0.997934526475559,0.494373966591199,8-9,5,0.0211658915445504,0.00753732959047514,0.0140989782867977,0,0.978363692122727,0.992462670409525,0.997934526475559,0.494373966591199,phi2,2,0.999984431845286,0.0498571313421951
9,0.887751471609573,0.584949931442413,9-10,1,0.0220726559225682,0.0077874730157282,0.0180600700168552,0,0.974152456967417,0.992212526984272,0.887751471609573,0.584949931442413,phi1,1,0.999125867614104,0.0600935783376068
9,0.980102142713786,0.521973880590781,9-10,2,0.0220726559225682,0.0077874730157282,0.0180600700168552,0,0.974152456967417,0.992212526984272,0.980102142713786,0.521973880590781,phi1,1,0.999845045973313,0.0536238686379858
9,0.991396518010131,0.513784602853879,9-10,3,0.0220726559225682,0.0077874730157282,0.0180600700168552,0,0.974152456967417,0.992212526984272,0.991396518010131,0.513784602853879,phi1,1,0.999933000616162,0.0527825607298074
9,0.99623922568341,0.510266070369388,9-10,4,0.0220726559225682,0.0077874730157282,0.0180600700168552,0,0.974152456967417,0.992212526984272,0.99623922568341,0.510266070369388,phi1,1,0.999970713071491,0.0524210918311466
9,0.998411238236013,0.508671766297997,9-10,5,0.0220726559225682,0.0077874730157282,0.0180600700168552,0,0.974152456967417,0.992212526984272,0.998411238236013,0.508671766297997,phi1,1,0.999987627560635,0.0522573044171164
10,0.893601616219924,0.617159326836479,9-10,1,0.0277889361480045,0.0100354675151174,0.000113215345701649,0,0.989851317139181,0.989964532484882,0.893601616219924,0.617159326836479,phi2,2,0.998932242475914,0.0741944606312768
10,0.956594687969445,0.580903931736715,9-10,2,0.0277889361480045,0.0100354675151174,0.000113215345701649,0,0.989851317139181,0.989964532484882,0.956594687969445,0.580903931736715,phi2,2,0.999564407401134,0.0698358625068842
10,0.978898817591399,0.567583185687303,9-10,3,0.0277889361480045,0.0100354675151174,0.000113215345701649,0,0.989851317139181,0.989964532484882,0.978898817591399,0.567583185687303,phi2,2,0.999788239769408,0.0682344517765167
10,0.991313243836054,0.559933311730631,9-10,4,0.0277889361480045,0.0100354675151174,0.000113215345701649,0,0.989851317139181,0.989964532484882,0.991313243836054,0.559933311730631,phi2,2,0.999912824340705,0.0673147893045552
10,0.995868848500815,0.557133709230151,9-10,5,0.0277889361480045,0.0100354675151174,0.000113215345701649,0,0.989851317139181,0.989964532484882,0.995868848500815,0.557133709230151,phi2,2,0.99995854196333,0.066978223059061
