phi,a_1_shared,b_1_7_10_10to7,b_1_7_10_7to10,b_1_7_8_8to7,b_1_7_8_7to8,b_1_7_9_9to7,b_1_7_9_7to9,b_1_8_10_10to8,b_1_8_10_8to10,b_1_8_9_9to8,b_1_8_9_8to9,b_1_9_10_10to9,b_1_9_10_9to10,a_2_shared,b_2_7_10_10to7,b_2_7_10_7to10,b_2_7_8_8to7,b_2_7_8_7to8,b_2_7_9_9to7,b_2_7_9_7to9,b_2_8_10_10to8,b_2_8_10_8to10,b_2_8_9_9to8,b_2_8_9_8to9,b_2_9_10_10to9,b_2_9_10_9to10,a_3_shared,b_3_7_10_10to7,b_3_7_10_7to10,b_3_7_8_8to7,b_3_7_8_7to8,b_3_7_9_9to7,b_3_7_9_7to9,b_3_8_10_10to8,b_3_8_10_8to10,b_3_8_9_9to8,b_3_8_9_8to9,b_3_9_10_10to9,b_3_9_10_9to10
0.122958616578857,-0.00544860065565861,-0.100403802361771,-0.0818056847342491,0.105059340010702,0.143148461631755,-0.15235184638723,-0.148431276950212,-0.0968171963607979,-0.0614846178730926,-0.0997825970569359,-0.0917268358082182,0.113157573490102,0.122987762475977,0.000566399096088537,-0.0843804942773309,0.0173066538086425,0.0465093899221371,-0.0617123117100902,-0.00703375539338206,-0.047651415535353,0.00421313205469854,-0.0403340131912053,0.0105146048037124,0.0257651875252908,-0.0359805545001738,-0.0438884968768837,-0.0130578971948523,-0.00718998634973341,-0.0162834009120796,0.0350529683255847,0.0293949285177744,0.00545604832350681,0.0765594395644256,0.0661221259714008,0.0226966599784167,0.0200099458738432,0.0145535018003888,0.00100172265452216,0.069200838658312
0.135254478236743,-0.00448313847424774,-0.10037353576583,-0.0806387428278076,0.104973172725833,0.141974679766761,-0.152836326386721,-0.147841190390317,-0.0950849811752718,-0.0607274146611408,-0.0995199657990087,-0.0912381723371363,0.113210923204171,0.12262569918387,-5.3185239640046e-05,-0.084945778816947,0.0172121979509505,0.0473228761727817,-0.0597255856306203,-0.00661873673783846,-0.0471162006988405,0.00283255081447651,-0.0390689907443795,0.00984539764566397,0.0249167970079298,-0.0357271767116026,-0.0429407254510485,-0.0134170065959599,-0.00811861195799534,-0.0162208920669028,0.0345079191251744,0.0295243963089211,0.00329267405022515,0.07489779799273,0.0651956625483156,0.0207158473859877,0.0210774212278586,0.0151513665444926,0.000170496472588223,0.0685123548185826
0.147550339894628,-0.00339409087269404,-0.100319888116761,-0.0794856187348157,0.104889604723262,0.140724220940227,-0.153318214866752,-0.147335281795348,-0.0933817694082585,-0.0600561321106409,-0.0992576964580309,-0.0907637845593171,0.113245161848499,0.122215962272344,-0.000801970266761341,-0.0854643920730668,0.0171931694752238,0.0482089389143362,-0.0577994204508647,-0.00615895866410563,-0.0464593195410821,0.00156277097164823,-0.0377029762025402,0.00921295583724617,0.0240797680718515,-0.0354425800052095,-0.0420125886004618,-0.0136890201021996,-0.00908102993589494,-0.0161847044366133,0.0340063509886552,0.0297183817027491,0.00115534168349577,0.0731621625923955,0.0640702652746096,0.0186652968077087,0.022065805446655,0.0156780300068844,-0.000595077228473386,0.0678825491732137
0.159846201552514,-0.00218552915960443,-0.100243702939694,-0.0783536562998894,0.10480784258632,0.139405657250771,-0.153796921735394,-0.146912690173926,-0.0917135233938029,-0.0594688037823079,-0.0989987516943767,-0.0903056299505131,0.113261464417998,0.121761442020919,-0.00167736162031962,-0.0859395206792521,0.0172525111463012,0.0491631004542487,-0.055945257380521,-0.00566039192292464,-0.0456860287131448,0.000407350182434983,-0.0362483710862961,0.00861965484577449,0.0232597466411385,-0.0351297139723399,-0.0411058833863461,-0.0138639238724895,-0.0100736108970477,-0.0161771807953626,0.0335544013844501,0.0299668471873947,-0.000941250624576205,0.0713543303398438,0.0627516861632627,0.016563640590776,0.0229661146442226,0.0161305347962463,-0.00129420941761817,0.0673038371851196
0.1721420632104,-0.000862721690537922,-0.100145845422931,-0.0772502622548077,0.104726875774922,0.138027965529709,-0.154271796022023,-0.146572031278028,-0.0900859627952743,-0.0589628736444322,-0.0987460479242236,-0.089865707381286,0.11326106922378,0.121265451740959,-0.002674728212718,-0.0863744044315684,0.0173924765725811,0.0501801897664868,-0.0541733864691106,-0.00512900123216958,-0.04480217117843,-0.000631022056786509,-0.0347178688980295,0.00806763964154262,0.0224623772718293,-0.03479137828295,-0.0402216514515316,-0.0139317843343509,-0.0110924359063357,-0.0162005279364809,0.0331575783893227,0.0302595298449897,-0.00298275583756532,0.069476644040062,0.0612472114639667,0.0144296019852961,0.0237702419682684,0.0165066696566378,-0.00192678539414264,0.0667685863678676
0.184437924868285,0.000567985447787856,-0.100027187372723,-0.0761828191814764,0.104645496177647,0.136600413429621,-0.15474213063909,-0.146311427081988,-0.0885044993368554,-0.0585352208600828,-0.0985024214160388,-0.0894460403598387,0.113245259552948,0.12073168188358,-0.00378748436775346,-0.0867723084234515,0.0176145670073294,0.0512544030388148,-0.0524928550717145,-0.00457071690661657,-0.0438141409262761,-0.0015505638252657,-0.0331243677241189,0.00755878466718535,0.0216932142386679,-0.0344301932028187,-0.039360203500493,-0.0138828362095324,-0.0121333367897632,-0.0162567622396465,0.0328206992658634,0.0305860582671428,-0.00495531568425911,0.0675320185460426,0.0595656059207753,0.0122817989441014,0.0244710571710869,0.0168049923421342,-0.00249333136314294,0.0662692351021776
0.196733786526171,0.00209930895490614,-0.0998885918194062,-0.0751585967867818,0.104562319335951,0.135132444141794,-0.155207167064986,-0.146128538731449,-0.0869741732141089,-0.0581821886263582,-0.0982705939784636,-0.0890486583473317,0.113215344091455,0.120164149306761,-0.00500720424503978,-0.0871364958823502,0.0179194770000212,0.0523793703238584,-0.050911392072498,-0.00399140582008003,-0.0427288417372635,-0.00235043134126878,-0.0314808827719512,0.00709465580654397,0.0209576337792224,-0.0340485742980832,-0.0385211514330042,-0.0137075824585216,-0.0131919383519485,-0.0163476560985612,0.0325478367034344,0.0309360673926668,-0.00684569273947138,0.0655239597586444,0.0577170427028715,0.0101385516753629,0.0250624950443335,0.0170248435627332,-0.00299497520020873,0.0657984066042798
0.209029648184057,0.00372318832306952,-0.099730897550591,-0.0741846626636806,0.104475807054506,0.133633561358709,-0.155666099958056,-0.146020602515701,-0.0854995921345858,-0.0578996168637938,-0.0980531387300518,-0.0886755764109689,0.113172636461874,0.119567142428381,-0.00632376666549783,-0.0874702020588103,0.0183070497419454,0.0535482274064579,-0.0494353487563083,-0.0033968419016843,-0.0415536403533721,-0.00303074014693924,-0.0298004594458631,0.00667647496096636,0.0202607487755994,-0.0336487115827323,-0.0377034475366463,-0.0133969054880864,-0.0142637020011909,-0.0164746860669608,0.0323422733959787,0.0312993100801367,-0.00864139538819874,0.0634565759637452,0.0557130196828519,0.00801769622726405,0.0255396314977621,0.017166351866075,-0.00343340209514227,0.0653490166958376
0.221325509841942,0.00543096329892672,-0.0995549038506344,-0.0732677937294696,0.104384291102692,0.132113216066112,-0.156118081717637,-0.145984468389037,-0.0840848739172222,-0.0576828785206482,-0.0978524464511887,-0.0883287735077908,0.113118434242329,0.118945163042177,-0.00772552797571098,-0.0877766094973542,0.0187762428143034,0.0547536919486711,-0.0480696569973666,-0.00279267639844376,-0.0402963144944669,-0.00359257649837916,-0.0280960875560089,0.00630508781628677,0.0196073271108433,-0.0332325532931917,-0.0369054300851598,-0.0129421886019027,-0.0153439702770641,-0.0166389835652158,0.0322064655263898,0.0316657642941179,-0.0103307942215629,0.0613345811720461,0.0535662628861859,0.00593640628941075,0.0258987462147087,0.0172304294370587,-0.00381080580859891,0.0649143741273645
0.233621371499828,0.0072135664697187,-0.0993613557244533,-0.072414389532513,0.104285997707269,0.130580696695112,-0.156562227012877,-0.146016640545668,-0.0827335935426847,-0.0575269192245999,-0.0976706930208981,-0.088010169715325,0.113053997841034,0.11830286561278,-0.0091995201555614,-0.0880588249916193,0.0193251049009311,0.0559881429361268,-0.0468178052034988,-0.00218440816367143,-0.0389649962449388,-0.0040379986616146,-0.0263806172402498,0.00598093535032524,0.0190017148760996,-0.032801794400702,-0.036124874640522,-0.0123354463144388,-0.0164280117768391,-0.0168412889626701,0.0321420156160248,0.0320257348612265,-0.0119032285281806,0.05916329024006,0.0512906180753966,0.00391102527327093,0.0261373709853705,0.0172187589145152,-0.00412983630877473,0.0644882723236788
0.245917233157714,0.00906172837565168,-0.0991509298780253,-0.071630388602704,0.104179072535267,0.129045024089274,-0.156997617303654,-0.14611331953843,-0.0814487354963223,-0.0574262999837397,-0.0975098084360062,-0.0877216027436921,0.112980529602704,0.117644994893735,-0.0107316709862006,-0.0883198584942172,0.0199507638737662,0.057243702425565,-0.0456818322176343,-0.00157735425436684,-0.0375681114093036,-0.00437002793751352,-0.0246666771615766,0.00570402958901132,0.0184477655267495,-0.0323578698979215,-0.0353590503168916,-0.0115694618005505,-0.0175110659845622,-0.0170819098125569,0.0321496550808994,0.0323699488393624,-0.0133491016769506,0.0569486056670357,0.0489009315613754,0.00195691058554478,0.0262543230005237,0.0171337714391048,-0.00439354457741628,0.0640650715492253
0.258213094815599,0.0109661923159954,-0.0989242217176376,-0.0709211889888022,0.104061605868983,0.127514852646208,-0.157423305380375,-0.146270445424298,-0.0802326521816336,-0.0573752426100037,-0.0973714478972877,-0.0874648040772302,0.11289915351869,0.116976322728209,-0.0123070427598228,-0.0885626042151914,0.0206494264995803,0.0585123185834709,-0.0446623391387529,-0.000976621140059144,-0.0361143155018774,-0.00459262936500396,-0.0229665955224117,0.00547393406968243,0.0179487759922597,-0.0319019528222286,-0.0346047802343397,-0.0106379294255798,-0.0185883875200539,-0.0173606839673325,0.0322292367147066,0.0326896436391934,-0.0146599643348495,0.0546969960801475,0.0464129214505451,8.82918360830282e-05,0.0262497225808362,0.0169786162579654,-0.00460532538545126,0.0636397706312508
0.270508956473485,0.012917935819815,-0.0986817336152924,-0.0702915740778905,0.103931657681627,0.125998378879394,-0.157838319950484,-0.14648374141953,-0.0790870291060217,-0.0573676775116964,-0.0972569654268812,-0.0872413751019946,0.11281089590198,0.116301584896067,-0.0139100857338166,-0.0887898241024277,0.0214163898536634,0.0597858490096309,-0.0437585187854008,-0.000387076840080359,-0.0346124270921567,-0.00471068218040566,-0.0212923244125015,0.00528974941335671,0.0175074306369122,-0.0314349569056735,-0.0338585053695836,-0.00953560000085833,-0.0196552893441209,-0.0176769482432049,0.0323797371946749,0.0329766471399004,-0.015828584624064,0.0524154665375599,0.0438430406389647,-0.00168185547177218,0.0261249950177901,0.0167571223178282,-0.00476885883854905,0.0632080675278722
0.282804818131371,0.0149083955964996,-0.098423864668865,-0.0697456447291764,0.103787282332329,0.124503258515766,-0.158241670299358,-0.146748757554096,-0.0780128574531677,-0.0573972934778453,-0.0971673904536661,-0.0870527635785496,0.112716667371641,0.115625418863007,-0.0155249023136705,-0.0890041338535993,0.0222460643625111,0.0610561433569341,-0.0429682022896687,0.000186675684512371,-0.0330713592732631,-0.00472994023961011,-0.0196553679791525,0.00515010434456672,0.0171257538485788,-0.0309575436715218,-0.033116350999664,-0.0082584261447252,-0.0207071844804973,-0.0180295132342658,0.0325992695810808,0.0332234491499129,-0.0168490044943826,0.0501115208942828,0.0412083329517282,-0.0033419194330343,0.025882856408717,0.0164737523779127,-0.00488805148217666,0.0627664081840008
