frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
300,5.005,620.6976792374637,1835.360650642354,42497.0,1068.0042735042734,1018.0683760683761,-1.0700260313133656,detected,610.9751047642803,1848.3667473691967,1334.3278254199104,-2157.222887481554,95.0,1897.7548101352743,-3029.5698832752773,95.0,89.95441568674192,95.0,296.0274778211524,-193.4521675400152,3555.0610134414064,375.909813318445,0.7709465044344231,2.3323239714437816,0.11987381703470032,11.987381703470032,0.11987381703470032,4.485881404973384,448.5881404973384
301,5.021683333333334,621.0403680617394,1831.9921836351043,29883.5,,,,detected,642.1721594454752,1798.5790809667815,1393.2420423146204,-2244.9052539910113,95.0,1842.1518449530327,-2938.981533597681,95.0,87.8340019442654,95.0,292.84881184613164,-187.60669060432684,3423.676581421618,556.394231204119,0.810311873117319,2.269500417623699,0.11987381703470032,11.987381703470032,0.11987381703470032,4.320096632708666,432.0096632708666
302,5.038366666666667,,,,,,,lost,672.4415713242132,1750.302730198154,1452.1562592093305,-2332.5876205004683,95.0,1786.5488797707912,-2848.393183920085,95.0,85.89455898143551,95.0,289.7676679113214,-181.76121366863848,3284.7656183840063,717.9244126612524,0.8485067146046855,2.2085838866853678,0.11987381703470032,11.987381703470032,0.11987381703470032,4.144814660421459,414.4814660421459
303,5.0550500000000005,,,,,,,lost,701.783340400494,1703.5376950633145,1511.0704761040404,-2420.2699870099254,95.0,1730.9459145885496,-2757.804834242489,95.0,84.06307900852974,95.0,286.78404601672145,-175.9157367329501,3140.15916493798,860.8493955727921,0.8855310288965225,2.149574378628788,0.11987381703470032,11.987381703470032,0.11987381703470032,3.962345949448556,396.2345949448556
304,5.071733333333333,,,,,,,lost,730.1974666743179,1658.283975562263,1569.9846929987505,-2507.952353519382,95.0,1675.342949406308,-2667.216484564893,95.0,82.39158863827763,95.0,283.8979461623319,-170.0702597972617,2991.5400288019823,985.6500543983989,0.9213848159928302,2.09247189345396,0.11987381703470032,11.987381703470032,0.11987381703470032,3.7748139164693786,377.4813916469379
305,5.088416666666666,,,,,,,lost,757.6839501456845,1614.5415716949992,1628.8989098934276,-2595.6347200289174,95.0,1619.7399842240663,-2576.6281348872967,95.0,80.79437145724067,95.0,281.1093683481528,-164.22478286157335,2840.4405528395955,1092.9170269381218,0.9560680758936083,2.0372764311608824,0.11987381703470032,11.987381703470032,0.11987381703470032,3.584152117147755,358.4152117147755
306,5.1051,,,,,,,lost,784.2427908145942,1572.3104834615235,1705.4873918565495,-2709.621796491211,95.0,1564.137019041825,-2486.0397852097008,95.0,79.23413057352381,95.0,278.4183125741841,-158.37930592588498,2688.242597998234,1183.3301155173256,0.9895808085988571,1.9839879917495566,0.11987381703470032,11.987381703470032,0.11987381703470032,3.3921042246034503,339.21042246034506
307,5.121783333333333,,,,,,,lost,809.8739886810467,1531.5907108618355,1705.4873918565474,-2709.621796491208,95.0,1508.5340538595833,-2395.4514355321053,95.0,77.83614475202656,95.0,275.8247788404258,-152.53382899019658,2536.1794191708595,1257.6392668094516,1.0219230141085764,1.932606575219982,0.11987381703470032,11.987381703470032,0.11987381703470032,3.2002263964301068,320.0226396430107
308,5.138466666666667,,,,,,,lost,834.5775437450422,1492.3822538959357,1705.4873918565472,-2709.621796491204,95.0,1452.9310886773417,-2304.8630858545084,95.0,76.48976657342168,95.0,273.32876714687785,-146.68835205450821,2385.3391292696633,1316.6471931975307,1.0530946924227662,1.8831321815721587,0.11987381703470032,11.987381703470032,0.11987381703470032,3.009891645766137,300.9891645766137
309,5.15515,,,,,,,lost,858.3534560065807,1454.6851125638234,1705.4873918565459,-2709.6217964912034,95.0,1397.3281234951,-2214.274736176913,95.0,75.22644010285894,95.0,270.93027749354036,-140.84287511881985,2236.6694669203457,1361.1936628297724,1.0830958435414269,1.8355648108060865,0.11987381703470032,11.987381703470032,0.11987381703470032,2.8222958573127395,282.22958573127397
310,5.171833333333334,,,,,,,lost,881.2017254656621,1418.4992868654992,1705.487391856544,-2709.621796491204,95.0,1341.7251583128584,-2123.6863864993165,95.0,74.02311521210534,95.0,268.62930988041325,-134.9973981831315,2090.983605286361,1392.1414551243852,1.111926467464558,1.7899044629217657,0.11987381703470032,11.987381703470032,0.11987381703470032,2.638465117080582,263.84651170805824
311,5.188516666666667,,,,,,,lost,903.1223521222864,1383.8247768009628,1705.487391856543,-2709.621796491202,95.0,1286.1221931306168,-2033.0980368217208,95.0,72.85179526464543,95.0,266.42586430749657,-129.1519212474431,1948.9667628569105,1410.3639531236247,1.1395865641921596,1.746151137919196,0.11987381703470032,11.987381703470032,0.11987381703470032,2.4592640540781208,245.92640540781207
