frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s
300,5.005,1174.7178292367707,1152.4669607180545,14056.5,1170.39837398374,1102.1761517615178,-1.6564756098710802,detected,1174.6448522619269,1151.0432635577197,46.81366468720862,-21.827387225286497,51.652241331127186,52.02682181285837,10.791066719964993,53.13414447322599,51.61447161055322,52.205916152662944,262.0770740268439,-1.5038501840510266,-17.859481828632845,50.04274390672823
301,5.021683333333334,1175.4988372093023,1152.1028071411793,14190.0,1169.5437158469945,1102.0300546448088,-1.689169696669065,detected,1175.508984411731,1151.2190277119266,72.70924676633837,-65.9409989389923,98.15727128644352,51.565443897933584,10.279561156987508,52.580075903056496,50.99338489443157,51.36173570540767,262.050393225356,-1.6946474968169485,-17.31238362093226,49.648220062081364
302,5.038366666666667,1177.1438944372076,1150.26672938679,13818.0,1167.0880681818182,1102.3011363636365,-1.777450078781828,detected,1176.365419239988,1151.3862582483246,45.91873887794771,12.688826317749593,47.63965673116423,51.10406598300879,9.768055594010027,52.02922707559076,50.660265129002745,50.592109345158065,262.0205292887001,-1.88544480958287,-16.767658326281175,49.25328521364316
303,5.0550500000000005,1177.0309924631965,1152.5261909793148,14197.0,1168.144385026738,1102.2299465240642,-1.7456767529652868,detected,1177.2141567466974,1151.5449551669135,18.29354653403249,50.89610919716429,54.08389571954376,50.642688068084,9.256550031032543,51.48170134366449,50.290751335873985,49.89811168645586,261.9874822168763,-2.076242122348791,-16.225240581962325,48.85803046885649
304,5.071733333333333,1177.7542891065598,1151.9649628970021,14037.5,1168.9168900804289,1102.2278820375336,-1.7466434000898745,detected,1178.0551969318597,1151.6951184676932,50.005341521638044,-21.651082322421242,54.491316247893295,50.1813101531592,8.745044468055061,50.937605866744654,49.77290917028909,49.27742776663755,261.9512520098844,-2.2670394351147127,-15.685065074139114,48.462546621652486
305,5.088416666666666,1178.6995040253018,1151.80376653249,13912.0,1173.2144927536233,1102.4347826086957,-1.6814449165147016,detected,1178.8885397954746,1151.836748150664,59.39992198860594,-23.887046127919465,64.0229779451864,49.719932238234406,8.233538905077577,50.39705174587148,49.2428770456785,48.72456751709064,261.9118386677246,-2.457836747880634,-15.147066563184861,48.06692417043652
306,5.1051,1179.7362665035796,1151.1679317912005,13898.5,1171.933933933934,1102.7627627627628,-1.7306097238653682,detected,1179.7141853375422,1151.969844215826,51.73441950725694,-3.5281392896346304,51.85458445113518,49.25855432330962,7.722033342100094,49.860154161002654,48.764047186256654,48.23128960372609,261.8692421903968,-2.6486340606465557,-14.611179908951353,47.67125333602219
307,5.121783333333333,1180.425709156194,1151.6860442848592,13925.0,1172.5261627906978,1102.9651162790697,-1.7315361750575171,detected,1180.5321335580622,1152.094406663179,52.299014702485586,-2.8879421360521214,52.378689833099,48.79717640838483,7.210527779122612,49.32703251042503,48.26217280666693,47.787197486864464,261.823462577901,-2.8394313734124776,-14.07734009598394,47.275624079503494
308,5.138466666666667,1181.4813102941525,1151.0715707885943,14063.0,1176.2409240924092,1102.3333333333333,-1.6779058797121087,detected,1181.3423844570352,1152.2104354927228,46.7568370664048,0.6170883195929879,46.7609089993822,48.33579849346003,6.699022216145129,48.797810551835,47.982713473009284,47.38045387467927,261.7744998302373,-3.030228686178399,-13.545482258689754,46.880126120055394
309,5.15515,1181.9858289529764,1151.706634465123,14078.0,1174.4559270516718,1102.8996960486322,-1.7238687910014365,detected,1182.1449380344607,1152.3179307044577,33.38015360238135,4.222055121693381,33.64610533136324,47.874420578535236,6.187516653167646,48.27261654461777,47.77679171483471,46.99855221692766,261.7223539474055,-3.2210259989443206,-13.015541706466077,46.48484895265281
