agent_id,receiver_u_mode1,sender_v_mode1,receiver_u_mode2,sender_v_mode2,receiver_u_mode3,sender_v_mode3,receiver_u_mode4,sender_v_mode4,receiver_mode1_weighted,sender_mode1_weighted,receiver_total_weight,sender_total_weight
7,-0.433412730658093,0.671159235466618,0.703846308189954,0.530202579985249,-0.538243151629862,-0.512583516023405,0.164463032546588,0.0754230994187712,0.0411486714403239,0.0637205806631956,0.0572316288600222,0.0710163570822274
8,-0.443811143154549,0.353666947262658,-0.0118087898037089,-0.0629808814799402,0.556513365396387,0.512678224792995,0.70227138332016,0.77981673283216,0.0421359079219749,0.0335775208774241,0.0459953515854599,0.0381091895013962
9,0.671100695403225,-0.475204932401507,0.636905929900082,0.83376817028087,0.34242028857946,0.256971940217609,0.163471829550471,0.113913705885495,0.0637150228065285,0.0451164680846364,0.0724591374802888,0.0628724587910039
10,0.405966662109901,-0.445696357717959,-0.31434338451581,-0.140532099434563,-0.532292710665758,-0.639049762432461,0.673085266543987,0.610918068877058,0.0385429121325543,0.0423148922230278,0.0453947662535752,0.0474706619390891
