Rank,DirectionIndex,PairName,SourceID,TargetID,DirectionLabel,RelativeResidual,ExplainedFraction,ExplainedPercent
5,3,7-8,8,7,8 -> 7,0.339219618312081,0.884930050552206,88.4930050552206
5,4,7-8,7,8,7 -> 8,0.327613149626965,0.8926696241915,89.26696241915
5,5,7-9,9,7,9 -> 7,0.29325586456064,0.914000997900792,91.4000997900792
5,6,7-9,7,9,7 -> 9,0.269608007543876,0.927311522268221,92.7311522268221
5,7,8-10,10,8,10 -> 8,0.444071616996014,0.802800398978545,80.2800398978545
5,8,8-10,8,10,8 -> 10,0.468207372075145,0.780781856734487,78.0781856734487
5,9,8-9,9,8,9 -> 8,0.31231196648538,0.902461235590035,90.2461235590035
5,10,8-9,8,9,8 -> 9,0.30447032213558,0.907297822938656,90.7297822938656
5,11,9-10,10,9,10 -> 9,0.349029151997177,0.878178651056132,87.8178651056132
5,12,9-10,9,10,9 -> 10,0.333826786844999,0.888559676384744,88.8559676384744
6,1,7-10,10,7,10 -> 7,0.361399560278005,0.869390357830865,86.9390357830865
6,2,7-10,7,10,7 -> 10,0.28272988818434,0.920063810327271,92.0063810327271
6,3,7-8,8,7,8 -> 7,0.322881925046336,0.895747262478372,89.5747262478372
6,4,7-8,7,8,7 -> 8,0.315026311601373,0.900758422998835,90.0758422998835
6,5,7-9,9,7,9 -> 7,0.221710419999944,0.950844489663448,95.0844489663449
6,6,7-9,7,9,7 -> 9,0.241288420754588,0.941779898009757,94.1779898009757
6,7,8-10,10,8,10 -> 8,0.42012462685092,0.823495297913375,82.3495297913375
6,8,8-10,8,10,8 -> 10,0.465849981145871,0.782983795066391,78.2983795066391
6,9,8-9,9,8,9 -> 8,0.281661208252739,0.920666963765607,92.0666963765607
6,10,8-9,8,9,8 -> 9,0.298077353015466,0.911149891619293,91.1149891619293
6,11,9-10,10,9,10 -> 9,0.320060636539243,0.897561188938095,89.7561188938095
6,12,9-10,9,10,9 -> 10,0.32887922240995,0.891838457067027,89.1838457067027
7,1,7-10,10,7,10 -> 7,0.3573205449527,0.872322028154705,87.2322028154705
7,2,7-10,7,10,7 -> 10,0.28287210828576,0.919983370353969,91.9983370353969
7,3,7-8,8,7,8 -> 7,0.320718688599436,0.897139522783058,89.7139522783058
7,4,7-8,7,8,7 -> 8,0.313092070915093,0.901973355130098,90.1973355130098
7,5,7-9,9,7,9 -> 7,0.189556560679403,0.964068310303396,96.4068310303396
7,6,7-9,7,9,7 -> 9,0.193661569062936,0.962495196668082,96.2495196668082
7,7,8-10,10,8,10 -> 8,0.380657762416042,0.855099667912412,85.5099667912412
7,8,8-10,8,10,8 -> 10,0.470085009143375,0.779020084178673,77.9020084178673
7,9,8-9,9,8,9 -> 8,0.234243640899859,0.945129916697978,94.5129916697978
7,10,8-9,8,9,8 -> 9,0.285467725363757,0.918508177775642,91.8508177775642
7,11,9-10,10,9,10 -> 9,0.302909622382557,0.908245760668057,90.8245760668057
7,12,9-10,9,10,9 -> 10,0.325831156645497,0.893834057359058,89.3834057359058
8,1,7-10,10,7,10 -> 7,0.333614553671065,0.888701329578856,88.8701329578856
8,2,7-10,7,10,7 -> 10,0.282583577747393,0.920146521587483,92.0146521587483
8,3,7-8,8,7,8 -> 7,0.306604152424737,0.905993893715908,90.5993893715908
8,4,7-8,7,8,7 -> 8,0.294168466416528,0.913464913366148,91.3464913366148
8,5,7-9,9,7,9 -> 7,0.195234643394218,0.961883434018732,96.1883434018732
8,6,7-9,7,9,7 -> 9,0.202630259683801,0.958940977860475,95.8940977860475
8,7,8-10,10,8,10 -> 8,0.362986224070088,0.86824100113534,86.824100113534
8,8,8-10,8,10,8 -> 10,0.452581675185437,0.795169827286344,79.5169827286344
8,9,8-9,9,8,9 -> 8,0.245514301574421,0.939722727722424,93.9722727722424
8,10,8-9,8,9,8 -> 9,0.283140239795599,0.919831604608491,91.9831604608491
8,11,9-10,10,9,10 -> 9,0.267801436085633,0.928282390830473,92.8282390830473
8,12,9-10,9,10,9 -> 10,0.287420407066043,0.91738950960199,91.738950960199
9,1,7-10,10,7,10 -> 7,0.340827482785315,0.883836626978226,88.3836626978226
9,2,7-10,7,10,7 -> 10,0.267161555246474,0.928624703398285,92.8624703398285
9,3,7-8,8,7,8 -> 7,0.281703778299851,0.920642981291588,92.0642981291588
9,4,7-8,7,8,7 -> 8,0.288923882894737,0.916522989893028,91.6522989893028
9,5,7-9,9,7,9 -> 7,0.187875903020369,0.964702645064281,96.4702645064281
