frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
600,10.01,1274.4310692669806,1047.574983187626,14119.0,1265.36,997.984,-1.751713967159531,detected,1274.7961571463,1047.561550146734,32.60814495313487,0.43606296682433104,32.6110605193344,37.916766928711795,8.748170747909555,38.912873265294,36.851430092059864,32.828521768832466,269.4567055514481,-49.867702534696434,-9.107309357842286,37.83211099081561,1.6085755926136278,1.3218442273144908,0.04910141736945616,4.910141736945616,0.04142400223196526,-0.011491873006741055,-1.1491873006741056
601,10.026683333333333,1274.3898191560615,1047.2625586068318,14231.0,1267.1168384879725,998.1030927835052,-1.71767755320639,detected,1275.42646216542,1047.7060965888368,34.56251062645704,3.5294601728294137,34.74225424343597,37.64427432444527,8.58007405963888,38.60970163421336,36.41015700198902,33.15015038897709,268.6397950375464,-48.06362780317483,-9.471249554585736,37.429994551933035,1.6093709301771861,1.3220266203013715,0.048718866415411184,4.871886641541119,0.0418298427621162,-0.011951103538909446,-1.1951103538909447
602,10.043366666666667,1276.0905537459284,1046.8364820846905,14290.5,1271.0217391304348,998.5652173913044,-1.6754197835863822,detected,1276.0522210995923,1047.8478386178572,36.51687629977923,6.622857378834496,37.112592129272784,37.37178172017874,8.411977371368206,38.306806604533044,35.95490644133992,33.452235063268894,267.8529825037489,-46.25955307165322,-9.806159339014428,37.030401986137775,1.6101605313559526,1.3222054745966654,0.0483366644852152,4.83366644852152,0.0422110221618535,-0.012373702635980352,-1.2373702635980353
603,10.06005,1276.0390275111963,1047.3621241202816,14247.0,1271.9074626865672,998.579104477612,-1.6552873809798592,detected,1276.6734339488166,1047.986776233795,38.4712419731014,9.716254584839577,39.679239686646405,37.099289115912214,8.243880683097531,38.00419478982802,35.51083479293322,33.728520272479976,267.0962679500556,-44.45547834013161,-10.112671564259195,36.634037389518156,1.6109443961499266,1.3223807902003721,0.047954819924073216,4.795481992407321,0.04255964703152048,-0.012760468850800247,-1.2760468850800246
604,10.076733333333332,1276.7997390737116,1047.5068493150684,14166.0,1274.83125,998.8625,-1.6112412220340169,detected,1277.2901007130931,1048.12290943665,40.42560764642357,12.809651790844661,42.40656709267174,36.82679651164568,8.075783994826859,37.701873009722746,35.00572804636679,33.97302011965577,266.36965137646655,-42.65140360861,-10.391419967436363,36.241545489970825,1.6117225245591082,1.322552567112492,0.04757334133718959,4.757334133718959,0.0428681641888401,-0.013112201851654718,-1.3112201851654717
605,10.093416666666666,1276.872380952381,1047.6450793650793,14268.0,1272.9642857142858,999.1850649350648,-1.6512679440704907,detected,1277.9022213924218,1048.2562382264223,42.37997331968927,15.903048996799953,45.26553993903303,36.55430390737916,7.907687306556184,37.39984829770443,34.49931773080775,34.18020852669588,265.67313278298167,-40.847328877088394,-10.643037038748012,35.853513290654554,1.6124949165834976,1.322720805333025,0.04719223759962705,4.719223759962705,0.04312960066460048,-0.013429699733435978,-1.3429699733435978
606,10.1101,1278.4124438742783,1048.3072482360487,14110.5,1274.5727554179566,999.2229102167182,-1.6488636919756063,detected,1278.5097959868026,1048.386762603112,43.42983954831698,19.485223771844176,47.60068180847201,36.281811303112626,7.7395906182855105,37.09812790928033,34.02050921591216,34.345201220856524,265.00671216960103,-39.043254145566785,-10.8681520796855,35.47047172996367,1.613261572223095,1.322885504861971,0.04681151786659979,4.681151786659979,0.04333779333862022,-0.013713756567426499,-1.3713756567426498
607,10.126783333333334,1279.222367560497,1048.7174623937217,14058.5,1274.8390804597702,999.198275862069,-1.6590831682632534,detected,1279.1128244962356,1048.514482566719,43.25077222794698,21.242664084741136,48.18589083674703,36.0093186988461,7.571493930014836,36.79671933049629,33.57487269613765,34.46392052346514,264.37038953632464,-37.23917941404518,-11.067389444380563,35.092897349374454,1.6140224914779,1.32304666569933,0.046431191584222445,4.643119158422245,0.04348759687503488,-0.013965160182183677,-1.3965160182183678
608,10.143466666666669,1279.2101313320825,1049.652282676673,14141.0,1275.7703488372092,999.3168604651164,-1.6390274596973993,detected,1279.7113069207207,1048.6393981172434,46.06264492379614,19.259462264848025,49.92688798740442,35.73682609457957,7.4033972417441625,36.49563028683418,33.25389789626675,34.53323518496479,263.76416488315243,-35.43510468252357,-11.241366958036595,34.72121396132415,1.6147776743479128,1.3232042878451022,0.04605126850073714,4.605126850073714,0.043575060170302576,-0.014184690167869522,-1.4184690167869523
609,10.16015,1281.127868852459,1049.295081967213,14042.5,1279.495575221239,999.6666666666666,-1.6036747778435392,detected,1280.305243260258,1048.7615092546853,45.7644029658627,15.855219153827875,48.43313486898998,35.464333490313045,7.235300553473489,36.194868752507354,33.072470160675415,34.5510691451237,263.18803821008447,-33.63102995100197,-11.390694506304168,34.35579431006195,1.6155271208331334,1.3233583712992876,0.04567175867824272,4.567175867824272,0.04359756359006145,-0.014373116096282864,-1.4373116096282863
610,10.176833333333333,1279.5036697247706,1045.2160550458716,14585.0,1279.1287671232876,1000.0328767123287,-1.579093529693376,detected,1280.8946335148476,1048.8808159790444,45.82467607068929,11.105913381770279,47.1512698559327,35.19184088604651,7.067203865202814,35.89444296017355,32.98646364236462,34.516474980778185,262.6420095171207,-31.826955219480357,-11.515972789435782,33.996961719161426,1.6162708309335616,1.3235089160618858,0.04529267250495085,4.529267250495085,0.043553911647669634,-0.014531195948814869,-1.4531195948814868
611,10.193516666666667,1281.8127068166775,1050.1356717405693,13805.5,1279.6340057636887,1000.342939481268,-1.6145238378029276,detected,1281.4794776844892,1048.997318290321,41.80711703203451,8.122988035851904,42.58894186477076,34.91934828177999,6.89910717693214,35.59436141108655,32.98888128238804,34.429669797821646,262.12607880426117,-30.02288048795875,-11.617792235061437,33.64499172010589,1.617008804649198,1.3236559221328972,0.044914020707995654,4.491402070799565,0.04344437829378126,-0.01465967474455702,-1.4659674744557019
612,10.2102,1282.8874748827864,1050.3529805760215,13799.5,1282.4044943820224,1000.6067415730336,-1.5805049064917962,detected,1282.059775769183,1049.1110161885147,40.315811376354304,4.408908201423856,40.55617238426676,34.64685567751346,6.731010488661466,35.29463288570823,33.09894165386671,34.29203329999195,261.6402460715058,-28.218805756437146,-11.696732063464005,33.300113657050034,1.6177410419800418,1.3237993895123215,0.04453581436682427,4.453581436682427,0.04327070447948511,-0.014759283360837861,-1.475928336083786
613,10.226883333333332,1283.643899204244,1050.1094164456233,13730.5,1281.849604221636,1000.3509234828496,-1.6068407838801395,detected,1282.6355277689288,1049.2219096736258,37.964480632632785,1.263819888094531,37.985510795763865,34.374363073246926,6.562913800390793,34.99526645480445,33.29211142026986,34.10606959054604,261.18451131885473,-26.414731024915536,-11.753359499298448,32.962512263524644,1.6184675429260933,1.3239393182001589,0.04415806492719805,4.415806492719805,0.04303604995652498,-0.014830737538546938,-1.4830737538546939
614,10.243566666666666,1284.0748840291585,1049.611663353214,13763.5,1281.6830601092895,1000.25956284153,-1.6192229162691023,detected,1283.206733683727,1049.3299987456544,33.76974482004107,0.7984560243189662,33.77918289765846,34.1018704689804,6.394817112120118,34.69627149104903,33.54073103643877,33.87533580845014,260.7588745463078,-24.61065629339393,-11.788229123788074,32.63232920748466,1.6191883074873528,1.3240757081964094,0.04378078421583474,4.378078421583474,0.04274490322832825,-0.014874737064716814,-1.4874737064716814
615,10.26025,1284.9007884362682,1049.3942181340342,13927.0,1280.3313782991202,1000.4692082111436,-1.6639223814548898,detected,1283.773393513577,1049.4352834046,33.21093195761841,-0.74840304865711,33.2193634589346,33.82937786471387,6.226720423849444,34.39765768116161,33.74682751814267,33.60434188360108,260.36333575386516,-22.806581561872324,-11.80188236154034,32.30966460170609,1.6199033356638197,1.3242085595010729,0.04340398445572444,4.340398445572443,0.04240295505817171,-0.014891965124972038,-1.4891965124972038
