time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788724356.1661794,7524969,1926392064,1926.392064,150,8,145,58,8,20260906_215322
1788724356.1761634,7525008,1926402048,1926.402048,153,1,145,59,8,20260906_215322
1788724356.1861472,7525047,1926412032,1926.412032,157,6,144,60,8,20260906_215322
1788724356.1961312,7525086,1926422016,1926.422016,160,53,144,60,8,20260906_215322
1788724356.2061152,7525125,1926432000,1926.432,163,21,144,61,8,20260906_215322
1788724356.2160993,7525164,1926441984,1926.441984,166,1,144,61,8,20260906_215322
1788724356.2260833,7525203,1926451968,1926.451968,170,96,144,62,8,20260906_215322
1788724356.2360673,7525242,1926461952,1926.461952,173,29,144,63,8,20260906_215322
1788724356.2460513,7525281,1926471936,1926.471936,176,98,144,64,8,20260906_215322
1788724356.256035,7525320,1926481920,1926.48192,179,71,144,65,8,20260906_215322
1788724356.2662754,7525360,1926492160,1926.49216,182,80,144,66,8,20260906_215322
1788724356.2762594,7525399,1926502144,1926.502144,185,98,144,67,8,20260906_215322
1788724356.2862434,7525438,1926512128,1926.512128,189,39,145,69,8,20260906_215322
1788724356.2962272,7525477,1926522112,1926.522112,192,96,144,69,8,20260906_215322
1788724356.3062112,7525516,1926532096,1926.532096,195,27,144,69,8,20260906_215322
1788724356.3161952,7525555,1926542080,1926.54208,198,7,144,70,8,20260906_215322
1788724356.3261793,7525594,1926552064,1926.552064,201,87,144,70,8,20260906_215322
1788724356.3361633,7525633,1926562048,1926.562048,204,8,144,71,8,20260906_215322
1788724356.3461473,7525672,1926572032,1926.572032,208,48,145,72,8,20260906_215322
1788724356.3561313,7525711,1926582016,1926.582016,211,38,144,73,8,20260906_215322
1788724356.366115,7525750,1926592000,1926.592,214,33,144,73,8,20260906_215322
1788724356.376099,7525789,1926601984,1926.601984,217,50,144,73,8,20260906_215322
1788724356.3860834,7525828,1926611968,1926.611968,220,61,144,73,8,20260906_215322
1788724356.3963234,7525868,1926622208,1926.622208,224,73,145,72,8,20260906_215322
1788724356.4063072,7525907,1926632192,1926.632192,227,43,144,71,8,20260906_215322
1788724356.4162912,7525946,1926642176,1926.642176,230,56,144,71,8,20260906_215322
1788724356.4262753,7525985,1926652160,1926.65216,233,12,144,72,8,20260906_215322
1788724356.4362593,7526024,1926662144,1926.662144,236,0,144,72,8,20260906_215322
1788724356.4462433,7526063,1926672128,1926.672128,240,51,144,72,8,20260906_215322
1788724356.4562273,7526102,1926682112,1926.682112,243,12,144,72,8,20260906_215322
1788724356.4662113,7526141,1926692096,1926.692096,246,57,144,72,8,20260906_215322
1788724356.476195,7526180,1926702080,1926.70208,249,42,144,72,8,20260906_215322
1788724356.4861794,7526219,1926712064,1926.712064,252,0,144,72,8,20260906_215322
1788724356.4961634,7526258,1926722048,1926.722048,0,31,144,73,8,20260906_215322
1788724356.5061474,7526297,1926732032,1926.732032,4,11,144,74,8,20260906_215322
1788724356.5163872,7526337,1926742272,1926.742272,7,1,143,74,8,20260906_215322
1788724356.5263712,7526376,1926752256,1926.752256,10,2,143,75,8,20260906_215322
1788724356.5363553,7526415,1926762240,1926.76224,13,1,143,75,8,20260906_215322
1788724356.5463393,7526454,1926772224,1926.772224,16,1,143,76,8,20260906_215322
1788724356.5563233,7526493,1926782208,1926.782208,20,7,143,76,8,20260906_215322
1788724356.5663073,7526532,1926792192,1926.792192,23,1,143,76,8,20260906_215322
1788724356.576291,7526571,1926802176,1926.802176,26,14,143,76,8,20260906_215322
1788724356.586275,7526610,1926812160,1926.81216,29,5,143,77,8,20260906_215322
1788724356.5962594,7526649,1926822144,1926.822144,32,0,143,77,8,20260906_215322
1788724356.6062434,7526688,1926832128,1926.832128,39,13,142,77,8,20260906_215322
1788724356.6162274,7526727,1926842112,1926.842112,42,26,142,77,8,20260906_215322
1788724356.6262114,7526766,1926852096,1926.852096,45,6,142,77,8,20260906_215322
1788724356.6361954,7526805,1926862080,1926.86208,48,39,142,77,8,20260906_215322
1788724356.6464353,7526845,1926872320,1926.87232,52,98,142,77,8,20260906_215322
1788724356.6564193,7526884,1926882304,1926.882304,55,38,141,77,8,20260906_215322
1788724356.6664033,7526923,1926892288,1926.892288,58,62,140,78,8,20260906_215322
1788724356.6763873,7526962,1926902272,1926.902272,61,21,139,78,8,20260906_215322
1788724356.686371,7527001,1926912256,1926.912256,64,56,139,78,8,20260906_215322
1788724356.696355,7527040,1926922240,1926.92224,68,39,138,77,8,20260906_215322
1788724356.7063394,7527079,1926932224,1926.932224,71,43,138,78,8,20260906_215322
1788724356.7163234,7527118,1926942208,1926.942208,74,67,138,79,8,20260906_215322
1788724356.7263074,7527157,1926952192,1926.952192,77,35,138,79,8,20260906_215322
1788724356.7362914,7527196,1926962176,1926.962176,80,96,138,78,8,20260906_215322
1788724356.7462754,7527235,1926972160,1926.97216,84,49,138,77,8,20260906_215322
1788724356.7562594,7527274,1926982144,1926.982144,87,1,138,78,8,20260906_215322
1788724356.7664993,7527314,1926992384,1926.992384,90,54,138,78,8,20260906_215322
1788724356.7764833,7527353,1927002368,1927.002368,93,25,137,77,8,20260906_215322
1788724356.7864673,7527392,1927012352,1927.012352,96,54,137,76,8,20260906_215322
1788724356.796451,7527431,1927022336,1927.022336,99,37,138,76,8,20260906_215322
1788724356.806435,7527470,1927032320,1927.03232,103,64,137,76,8,20260906_215322
1788724356.8164194,7527509,1927042304,1927.042304,106,87,137,76,8,20260906_215322
1788724356.8264034,7527548,1927052288,1927.052288,109,3,137,76,8,20260906_215322
1788724356.8363874,7527587,1927062272,1927.062272,112,18,136,76,8,20260906_215322
1788724356.8463714,7527626,1927072256,1927.072256,115,25,137,76,8,20260906_215322
1788724356.8563554,7527665,1927082240,1927.08224,119,0,137,74,8,20260906_215322
1788724356.8663392,7527704,1927092224,1927.092224,122,61,136,73,8,20260906_215322
1788724356.8765793,7527744,1927102464,1927.102464,125,24,137,72,8,20260906_215322
1788724356.8865633,7527783,1927112448,1927.112448,128,35,136,71,8,20260906_215322
1788724356.8965473,7527822,1927122432,1927.122432,131,20,136,71,8,20260906_215322
1788724356.906531,7527861,1927132416,1927.132416,135,1,136,70,8,20260906_215322
1788724356.9165154,7527900,1927142400,1927.1424,138,1,136,70,8,20260906_215322
1788724356.9264994,7527939,1927152384,1927.152384,141,1,136,69,8,20260906_215322
1788724356.9364834,7527978,1927162368,1927.162368,144,1,136,69,8,20260906_215322
1788724356.9464674,7528017,1927172352,1927.172352,147,34,136,69,8,20260906_215322
1788724356.9564514,7528056,1927182336,1927.182336,150,1,136,69,8,20260906_215322
1788724356.9664354,7528095,1927192320,1927.19232,154,48,136,69,8,20260906_215322
1788724356.9764192,7528134,1927202304,1927.202304,157,8,136,70,8,20260906_215322
1788724356.9864032,7528173,1927212288,1927.212288,160,71,136,70,8,20260906_215322
1788724356.9966433,7528213,1927222528,1927.222528,163,50,136,71,8,20260906_215322
1788724357.006627,7528252,1927232512,1927.232512,166,40,136,72,8,20260906_215322
1788724357.016611,7528291,1927242496,1927.242496,170,110,136,73,8,20260906_215322
1788724357.0265954,7528330,1927252480,1927.25248,173,19,136,74,8,20260906_215322
1788724357.0365794,7528369,1927262464,1927.262464,176,56,137,76,8,20260906_215322
1788724357.0465634,7528408,1927272448,1927.272448,179,31,136,77,8,20260906_215322
1788724357.0565474,7528447,1927282432,1927.282432,182,10,136,78,8,20260906_215322
1788724357.0665314,7528486,1927292416,1927.292416,186,95,136,78,8,20260906_215322
1788724357.0765154,7528525,1927302400,1927.3024,189,13,136,79,8,20260906_215322
1788724357.0864992,7528564,1927312384,1927.312384,192,53,136,79,8,20260906_215322
1788724357.0964832,7528603,1927322368,1927.322368,195,26,136,79,8,20260906_215322
1788724357.1064672,7528642,1927332352,1927.332352,198,50,136,78,8,20260906_215322
1788724357.1164513,7528681,1927342336,1927.342336,201,55,137,78,8,20260906_215322
1788724357.126691,7528721,1927352576,1927.352576,205,34,137,79,8,20260906_215322
1788724357.1366754,7528760,1927362560,1927.36256,208,62,137,80,8,20260906_215322
1788724357.1466594,7528799,1927372544,1927.372544,211,46,137,81,8,20260906_215322
1788724357.1566434,7528838,1927382528,1927.382528,214,64,137,81,8,20260906_215322
1788724357.1666274,7528877,1927392512,1927.392512,217,2,136,81,8,20260906_215322
1788724357.1766114,7528916,1927402496,1927.402496,221,13,136,82,8,20260906_215322
1788724357.1865954,7528955,1927412480,1927.41248,224,66,135,83,8,20260906_215322
