frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
150,5.005,1088.3479923518164,1026.0611854684512,15496.0,1077.7391304347825,974.695652173913,-1.774469092869731,detected,1087.4361055344168,1025.6580724068858,29.86061484162164,31.67140832189495,43.52854722836349,45.073342648928616,-2.8438712144877836,45.16296957721358,47.022767555083384,43.49353892221736,256.07727182624,28.496778169160244,-8.084914759114405,44.43341056423841,1.3721591237027342,1.2942057695985942,0.0569879742299225,5.69879742299225,0.05488143712582633,-0.010201785185002404,-1.0201785185002403
151,5.038366666666667,1089.713163064833,1027.1866404715129,15484.0,1075.9,974.5,-1.8272013492706205,detected,1088.9272691232734,1025.5808945324957,22.72429676749492,12.844406937483438,26.103111943844027,44.3070922475682,-1.7821752024983515,44.342920200263286,48.056220422863305,41.62281339373428,256.98966789160426,26.192296677846354,-8.238286196633752,43.57092163851107,1.3740407181366228,1.2941083842681333,0.055953211609165034,5.5953211609165034,0.05252090018136819,-0.010395313812787068,-1.0395313812787068
152,5.071733333333333,1089.2112676056338,1027.4325955734407,15430.0,1076.6,974.4,-1.804262166954591,detected,1090.3928654904046,1025.5391419150392,15.587978693377408,-5.982594446917574,16.69660193157509,43.54084184620778,-0.7204791905089193,43.54680239627744,47.81441385075557,40.40230827824943,257.8251710912083,23.887815186532464,-8.478287722152025,42.713494779060646,1.3758900510919934,1.2940556995773367,0.054948646556816964,5.494864655681696,0.05098083063501505,-0.010698154854450507,-1.0698154854450506
153,5.1051,1090.9187145557655,1025.890359168242,15472.0,1084.2,974.0,-1.6995590072839235,detected,1091.8328946358104,1025.5328145545159,17.850164616434085,-8.558566983540913,19.795894666459308,42.77459144484736,0.34121682148051286,42.77595238206708,46.329528104540145,39.8048048691379,258.58378142505217,21.58333369521857,-8.801046771206321,41.86076537670935,1.377707122568846,1.2940477155262031,0.053975965150873294,5.397596515087329,0.05022688311563142,-0.01110542179332028,-1.110542179332028
154,5.138466666666667,1090.3458110516933,1025.711229946524,15624.0,1075.8333333333333,974.25,-1.845666060556541,detected,1093.2473565594908,1025.561912450926,55.018782058650686,-18.528711293415654,58.05496982526174,42.00834104348694,1.402912833469945,42.031760391925346,45.39179268279674,39.67660688323993,259.2654988931359,19.27885220390468,-9.20276392429756,41.011925312009815,1.3794919325671808,1.2940844321147331,0.053036921630189714,5.3036921630189715,0.05006511909557089,-0.011612320409208279,-1.1612320409208279
155,5.171833333333334,1092.1238938053098,1026.6194690265486,15728.0,1084.8,974.3,-1.7098766742886855,detected,1094.6362512614458,1025.6264356042693,77.99213873059034,-20.888091190956402,80.7408574228275,41.24209064212653,2.4646088454593773,41.31566697143466,44.44535831733087,39.79845335850782,259.8703234954594,16.97437071259079,-9.679710915971887,40.165750757053104,1.381244481086998,1.2941658493429267,0.052133333717898626,5.2133333717898624,0.050218868591177065,-0.012214146266210583,-1.2214146266210584
156,5.2052000000000005,1097.7876447876447,1023.976833976834,14568.0,1090.8275862068965,974.9655172413793,-1.7118623129349928,detected,1095.9995787416754,1025.7263840145463,89.20816249203654,-24.768159677202675,68.22604132758579,40.475840240766104,3.5263048574488094,40.629157868994625,44.1404510356673,39.956886179303766,260.39825523202273,14.669889221276895,-10.228225158595023,39.32062918175104,1.382964768128297,1.294291967210784,0.051267076175387546,5.126707617538755,0.05041878382246532,-0.012906277802643563,-1.2906277802643564
157,5.238566666666666,1100.209486166008,1023.2727272727273,14514.0,1091.8,974.8666666666667,-1.7428074859777472,detected,1097.3373390001796,1025.8617576817564,64.50239023885479,-22.23138251904129,68.22604132758579,39.70958983940569,4.5880008694382415,39.97375735644321,43.7927098109811,39.994624082783,260.849294102826,12.365407729963005,-10.8447010522498,38.474585589439805,1.3846527936910784,1.2944627857183049,0.05044007237406083,5.044007237406083,0.05046640262811735,-0.01368416536561489,-1.368416536561489
158,5.271933333333333,1101.1859099804306,1023.252446183953,14480.0,1086.3846153846155,974.3846153846154,-1.8648970855574156,detected,1098.6495320369584,1026.0325566059,30.995936192983663,-6.677855417341107,31.707125594327003,38.94333943804527,5.649696881427674,39.351019827176344,43.5866631876636,39.830427466205485,261.22344010786895,10.060926238649115,-11.525578342228652,37.62530804280512,1.3863085577753418,1.294678304865489,0.049654283693597916,4.965428369359792,0.050259214468398095,-0.014543316520162337,-1.4543316520162337
159,5.3053,1099.7236255572066,1031.8751857355126,15330.0,1094.590909090909,974.9090909090909,-1.6606549385406069,detected,1099.9361578520118,1026.238780786977,14.853450758474082,-4.281411471324191,15.458185004107069,38.17708903668485,6.711392893417106,38.762519550266234,43.35527871793709,39.45467628324702,261.5206932471518,7.756444747335225,-12.267327776113504,36.77017257395138,1.3879320603810874,1.294938524652337,0.04891169659339588,4.891169659339588,0.04978508048359245,-0.015479277950931868,-1.5479277950931867
