agent_id,energy_ratio,first_arg_agent_id,nrmse,other_agent_id,other_idx_in_pair,other_phase,pair_name,rank,reconstruction_mismatch_rmse,remaining_energy_ratio,removed_constant_energy_ratio,removed_other_energy_ratio,removed_self_energy_ratio,removed_total_energy_ratio,residual_energy_ratio,residual_nrmse,second_arg_agent_id,self_agent_id,self_idx_in_pair,self_phase,signal_index,source_agent_id,target_agent_id,total_energy_ratio,total_nrmse
12,0.988558956851038,12,0.400794906929904,8,1,phi_{8},8-12,4,0.0202701086495467,0.0133272962886969,0.00242542982293135,0,0.984247273888372,0.986672703711303,0.988558956851038,0.400794906929904,8,12,2,phi_{12},2,8,12,0.999847521828102,0.0500386510219042
12,0.991392655905103,12,0.397697701049062,8,1,phi_{8},8-12,5,0.0202701086495467,0.0133272962886969,0.00242542982293135,0,0.984247273888372,0.986672703711303,0.991392655905103,0.397697701049062,8,12,2,phi_{12},2,8,12,0.999885287374988,0.0496519694510189
8,0.683619133638477,8,0.819644069318836,9,2,phi_{9},8-9,1,0.0143862353969834,0.00107183242630607,0.00524095315187572,0,0.993687214421818,0.998928167573694,0.683619133638477,0.819644069318836,9,8,1,phi_{8},1,9,8,0.999660892728371,0.0390461623265504
8,0.853695380680084,8,0.768857033140382,9,2,phi_{9},8-9,2,0.0143862353969834,0.00107183242630607,0.00524095315187572,0,0.993687214421818,0.998928167573694,0.853695380680084,0.768857033140382,9,8,1,phi_{8},1,9,8,0.999843185964895,0.0366267720900588
8,0.90220277770929,8,0.753611340076701,9,2,phi_{9},8-9,3,0.0143862353969834,0.00107183242630607,0.00524095315187572,0,0.993687214421818,0.998928167573694,0.90220277770929,0.753611340076701,9,8,1,phi_{8},1,9,8,0.999895177765946,0.0359004985422736
8,0.934271908513616,8,0.743578873854661,9,2,phi_{9},8-9,4,0.0143862353969834,0.00107183242630607,0.00524095315187572,0,0.993687214421818,0.998928167573694,0.934271908513616,0.743578873854661,9,8,1,phi_{8},1,9,8,0.999929550500226,0.0354225724286046
8,0.955319270943947,8,0.736866431164446,9,2,phi_{9},8-9,5,0.0143862353969834,0.00107183242630607,0.00524095315187572,0,0.993687214421818,0.998928167573694,0.955319270943947,0.736866431164446,9,8,1,phi_{8},1,9,8,0.999952109745767,0.0351028054264379
9,0.687164182356787,9,0.822356314695016,8,1,phi_{8},8-9,1,0.0146487620361659,0.00110147454110205,0.000430917887057796,0,0.99846760757184,0.998898525458898,0.687164182356787,0.822356314695016,8,9,2,phi_{9},2,8,9,0.999655419311321,0.0396322317712421
9,0.802584553751046,9,0.789130305940742,8,1,phi_{8},8-9,2,0.0146487620361659,0.00110147454110205,0.000430917887057796,0,0.99846760757184,0.998898525458898,0.802584553751046,0.789130305940742,8,9,2,phi_{9},2,8,9,0.999782551911936,0.0380309540084866
9,0.857800695498325,9,0.772624358202609,8,1,phi_{8},8-9,3,0.0146487620361659,0.00110147454110205,0.000430917887057796,0,0.99846760757184,0.998898525458898,0.857800695498325,0.772624358202609,8,9,2,phi_{9},2,8,9,0.999843371086329,0.0372354745615947
9,0.903851721954217,9,0.758536133127085,8,1,phi_{8},8-9,4,0.0146487620361659,0.00110147454110205,0.000430917887057796,0,0.99846760757184,0.998898525458898,0.903851721954217,0.758536133127085,8,9,2,phi_{9},2,8,9,0.999894095119562,0.036556513639837
