time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1782143390.461723,10976350,2809945600,2809.9456,34,1,151,9,20260622_175146
1782143390.471707,10976389,2809955584,2809.955584,37,0,151,9,20260622_175146
1782143390.4816914,10976428,2809965568,2809.965568,40,1,151,9,20260622_175146
1782143390.4916754,10976467,2809975552,2809.975552,43,207,151,9,20260622_175146
1782143390.5016594,10976506,2809985536,2809.985536,47,54,151,9,20260622_175146
1782143390.5116434,10976545,2809995520,2809.99552,50,95,151,9,20260622_175146
1782143390.5216272,10976584,2810005504,2810.005504,53,0,151,9,20260622_175146
1782143390.5318673,10976624,2810015744,2810.015744,56,109,151,9,20260622_175146
1782143390.5418513,10976663,2810025728,2810.025728,59,0,151,9,20260622_175146
1782143390.5518353,10976702,2810035712,2810.035712,62,0,151,9,20260622_175146
1782143390.5618193,10976741,2810045696,2810.045696,65,9,151,9,20260622_175146
1782143390.571803,10976780,2810055680,2810.05568,68,6,151,9,20260622_175146
1782143390.581787,10976819,2810065664,2810.065664,72,0,151,9,20260622_175146
1782143390.5917714,10976858,2810075648,2810.075648,75,84,151,9,20260622_175146
1782143390.6017554,10976897,2810085632,2810.085632,78,1,150,9,20260622_175146
1782143390.6119952,10976937,2810095872,2810.095872,81,67,150,9,20260622_175146
1782143390.6219792,10976976,2810105856,2810.105856,84,0,149,9,20260622_175146
1782143390.6319633,10977015,2810115840,2810.11584,87,71,149,9,20260622_175146
1782143390.6419473,10977054,2810125824,2810.125824,90,0,149,9,20260622_175146
1782143390.6519313,10977093,2810135808,2810.135808,93,0,148,9,20260622_175146
1782143390.6619153,10977132,2810145792,2810.145792,97,1,148,9,20260622_175146
1782143390.6718993,10977171,2810155776,2810.155776,100,0,149,9,20260622_175146
1782143390.681883,10977210,2810165760,2810.16576,201,0,149,9,20260622_175146
1782143390.6918674,10977249,2810175744,2810.175744,204,6,149,9,20260622_175146
1782143390.7021072,10977289,2810185984,2810.185984,207,0,149,9,20260622_175146
1782143390.7120912,10977328,2810195968,2810.195968,210,255,149,9,20260622_175146
1782143390.7220752,10977367,2810205952,2810.205952,213,201,150,9,20260622_175146
1782143390.7320592,10977406,2810215936,2810.215936,216,125,151,9,20260622_175146
1782143390.7420433,10977445,2810225920,2810.22592,219,48,151,9,20260622_175146
1782143390.7520273,10977484,2810235904,2810.235904,222,52,151,9,20260622_175146
1782143390.7620113,10977523,2810245888,2810.245888,226,19,151,9,20260622_175146
1782143390.7719953,10977562,2810255872,2810.255872,229,36,151,9,20260622_175146
1782143390.781979,10977601,2810265856,2810.265856,232,22,151,9,20260622_175146
1782143390.7922194,10977641,2810276096,2810.276096,235,29,151,9,20260622_175146
1782143390.8022032,10977680,2810286080,2810.28608,238,30,151,9,20260622_175146
1782143390.8121872,10977719,2810296064,2810.296064,241,16,151,9,20260622_175146
1782143390.8221712,10977758,2810306048,2810.306048,244,18,151,9,20260622_175146
1782143390.8321552,10977797,2810316032,2810.316032,247,18,151,9,20260622_175146
1782143390.8421392,10977836,2810326016,2810.326016,251,56,151,9,20260622_175146
