time_sec,order_param_mode1_Z1,order_param_mode2_Z2,order_param_mode3_Z3,order_param_mode4_Z4,relative_phase_rad_agent_8,abs_phase_unwrapped_rad_agent_8,power_w_agent_8,relative_phase_rad_agent_9,abs_phase_unwrapped_rad_agent_9,power_w_agent_9,relative_phase_rad_agent_11,abs_phase_unwrapped_rad_agent_11,power_w_agent_11,relative_phase_rad_agent_12,abs_phase_unwrapped_rad_agent_12,power_w_agent_12,total_power_w
0.0,0.3287366590996406,1.131811923936659,1.5986923102915986,0.23476983369529655,0,42.695516875477104,0.6070902665010985,2.6121396755131934,45.307656550990295,1.1320000000000001,-0.50180352018434,42.193713355292765,0.9158521348743912,-1.7507132687905185,40.944803606686584,0.0463448275862069,2.701287228961697
0.009999990463256836,0.3271576797679418,1.1314947332982754,1.5998249073665796,0.23075481979070145,0,42.76926576020683,0.5997119113573407,2.6182755986647415,45.387541358871566,0.9474624128379024,-0.5018035201843457,42.26746224002248,1.0376907058935907,-1.7507132687905185,41.01855249141631,0.19840175756996845,2.7832667876588024
0.019999980926513672,0.3219699499905263,1.1329365993927083,1.5988109465854765,0.2378940313207515,0,42.854658765629495,0.7521769499417927,2.606631477971788,45.46129024360128,0.9845119877734263,-0.5134476408772936,42.3412111247522,1.348158181297163,-1.7631251593514343,41.09153360627806,0.1964040046565774,3.2812511236689597
0.029999971389770508,0.3173345610417131,1.1342535588426301,1.597643394832812,0.24556714676108782,0,42.93941879506885,0.5041490113668927,2.594231853196914,45.53365064826577,1.377252462222636,-0.5244587855869407,42.414960009481916,1.2529754513325055,-1.775256961396683,41.164161833672175,0.016,3.1503769249220346
0.039999961853027344,0.32220341850775946,1.1304941716173422,1.599181322475274,0.24655016302441968,0,43.01316856724757,0.2857361194029851,2.5937327769216822,45.60690134416925,0.6738378068583438,-0.5150861111902212,42.49808245605735,1.4533453051867418,-1.77525784884568,41.237910718401885,0.04756366415130385,2.460482895599375
0.04999995231628418,0.3317827648675162,1.1273797521840419,1.5992943915789095,0.2473712601871163,0,43.08691832284041,0.1290125131340147,2.59373190605856,45.68065022889897,0.19222963033718599,-0.4999168512928728,42.58700147154754,0.884644569681918,-1.765535839857717,41.32138248298269,0.0579700066864075,1.2638567198395263
0.059999942779541016,0.3297910517424195,1.1310725793140455,1.598940874536154,0.23516114103325447,0,43.16066720757013,0.10235094087305377,2.611744678999858,45.772411886569984,0.8913173340974759,-0.4999168512928728,42.660750356277255,0.5430161428980801,-1.7507150271026264,41.4099521804675,0.1527343585824816,1.6894187764510913
0.06999993324279785,0.3226880952117091,1.1325391581177702,1.598852602464423,0.23853260601283532,0,43.24692179411324,0.6277386569872958,2.6057681385392364,45.85268993265248,0.4736383608749642,-0.5124225531062699,42.73449924100697,0.7985007164008023,-1.7632207289160178,41.483701065197224,0.23704078708568158,2.136918521348744
0.07999992370605469,0.31710387451091093,1.1345675331849843,1.5974235743863718,0.24584460418601234,0,43.33270866963574,0.6104682395644284,2.593731443921654,45.9264401135574,0.8727097313432836,-0.5251755081541696,42.80753316148157,0.8048070779976716,-1.7752587197088021,41.55744994992694,0.2790203457827873,2.567005394688171
0.08999991416931152,0.3165178760300732,1.1350399406725917,1.597216825582464,0.2457624448683114,0,43.40645755436547,0.9019940777533672,2.593731906058566,46.00018946042403,0.3947746680676283,-0.5263489711026182,42.880108583262846,0.8624044321329641,-1.775258011891071,41.63119954247439,0.4787734925373135,2.637946670491273
