frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s
300,5.005,1054.8904683610788,1011.4091137448333,14597.0,1033.1868686868686,963.5050505050505,-1.9961952357780421,detected,1051.6183456327765,1012.4405120333446,11.26104768430211,9.853718308516324,14.9635209577063,57.12147467940687,8.296157940197043,57.720785737191896,45.52128252994313,17.391426145599578,252.4667205818552,63.91873100499295,-25.11913450899169,51.96843453133833
301,5.021683333333334,1055.0783401732785,1011.5735066119471,14620.0,1040.4137931034484,963.0344827586207,-1.8641957528564048,detected,1052.5636772748344,1012.5753838770048,3.033335798239828,33.303692272918894,33.44154669081801,56.204995896962416,7.872294846237025,56.75363063208954,45.451919205142275,19.92991030474299,253.51240508426207,61.43805250032203,-23.500008673658712,51.659695917239176
302,5.038366666666667,1054.9916806655467,1012.5203469436731,14584.5,1037.595744680851,963.1666666666666,-1.9096742976188508,detected,1053.4937189958719,1012.7031842713807,-6.368710070354346,38.98104951103137,39.49788208172322,55.28851711451796,7.448431752277006,55.78798490975161,45.00961908866955,22.598020481065493,254.51670360028265,58.957373995651096,-21.93779636210432,51.2935897658325
303,5.0550500000000005,1054.8658375472644,1012.8741742972985,14634.0,1051.0427046263344,962.4982206405693,-1.6465431464787283,detected,1054.408470795889,1012.8239132164724,2.1219236478336403,9.883385403771182,10.108603613096761,54.372038332073494,7.024568658316989,54.823928327144515,44.34571554529869,25.29346122209294,255.47961612991696,56.47669549098017,-20.432591293041643,50.87408309022775
304,5.071733333333333,1055.062482184596,1012.8501225699789,14617.5,1045.2899159663866,962.7394957983194,-1.7633987136142224,detected,1055.3079326748853,1012.9375707122799,22.230486839849583,-6.670460024926095,23.20968724651115,53.45555954962904,6.6007055643569705,53.861546215377714,43.59807706943653,27.945210777155093,256.401142673165,53.99601698630924,-18.98427637080391,50.40499391318489
305,5.088416666666666,1055.6075947914874,1012.6516032811335,14527.5,1049.0958904109589,962.7294520547945,-1.7005012164114057,detected,1056.1921046328614,1013.0441567588031,31.12901382716321,28.420543522863813,42.151426974501284,52.53908076718457,6.176842470396953,52.90092996124778,43.19762170494651,30.501567232191977,257.2812832300268,51.51533848163832,-17.592539153328925,49.88998854382943
306,5.1051,1056.101153612629,1013.7984213721918,15097.5,1041.7662835249043,962.7471264367816,-1.8445406596904614,detected,1057.060986669817,1013.1436713560421,28.372125128713616,33.192820589704695,43.666243518531644,51.622601984740115,5.752979376436935,51.94217753791809,42.663119853574436,32.923187644613776,258.12003780050236,49.03465997696738,-16.256886729995465,49.33257991660987
307,5.121783333333333,1056.5542780332821,1013.7591370614766,15003.0,1041.3991769547324,962.6584362139918,-1.8591063591782835,detected,1057.9145787857522,1013.2361145039969,27.471502457093216,6.395128982393526,28.20604761308341,50.70612320229566,5.3291162824769165,50.98539409045052,42.54610067047461,35.17915387163813,258.91740638459163,46.55398147229646,-14.97665998565002,48.736126910463206
308,5.138466666666667,1057.0177860779474,1014.0118055092377,14993.0,1046.6540084388187,962.5189873417721,-1.7694093472060393,detected,1058.752880980667,1013.3214862026674,36.366537009822196,-11.210100208046667,38.05510952239154,49.7896444198512,4.905253188516899,50.030692582640455,42.36817516420528,37.24475736682107,259.6733889822946,44.07330296762554,-13.751047233937225,48.103834569280465
309,5.15515,1057.7677081515099,1013.3850933845348,14322.5,1050.612676056338,962.3943661971831,-1.7102063579988331,detected,1059.5758932545612,1013.3997864520537,47.03168328034451,-17.463579182208672,50.1692717710344,48.873165637406736,4.48139009455688,49.07819451244092,41.71437803560566,39.10024972665754,260.3879855936114,41.59262446295461,-12.579097209272973,47.438755148092234
310,5.171833333333334,1058.587076576735,1013.429104083858,14214.5,1053.4478764478765,962.2200772200772,-1.6708187379719412,detected,1060.383615607435,1013.4710152521558,51.68381381843012,18.606985927977416,54.93119820413621,47.95668685496228,4.057527000596862,48.12803070421108,41.07424779391221,40.73013814118358,261.0611962185419,39.111945958283684,-11.459731412497103,46.74378991287411
311,5.188516666666667,1059.4922247392515,1014.005946481665,14126.0,1052.5486381322958,962.5603112840467,-1.7049550040793597,detected,1061.1760480392886,1013.5351726029736,52.78864160811724,12.180498065827821,54.17568842167012,47.040208072517814,3.6336639066368446,47.18034218710336,40.61587411207977,42.122788412374405,261.69302085708614,36.63126745361275,-10.391755810435045,46.021691625454785
312,5.2052000000000005,1060.3484575850591,1013.8355267026544,14171.5,1055.7205882352941,962.4338235294117,-1.6605876179938224,detected,1061.9531905501215,1013.5922585045073,56.703209119994284,13.57785940073639,58.306193413838706,46.123729290073356,3.209800812676826,46.235281170130584,39.93520330298527,43.27019826126749,262.2834595092441,34.150588948941824,-9.37387189430963,45.27506764865298
313,5.221883333333333,1061.3842218168886,1014.4589943903362,14528.5,1058.1370967741937,962.4516129032259,-1.6331512356347182,detected,1062.7150431399339,1013.6422729567566,59.42537020333388,4.008751895541293,59.56042910828705,45.2072505076289,2.7859377187168084,45.293012125846545,39.4828999274553,44.16785911843518,262.83251217501584,31.669910444270897,-8.404687106200102,44.50638361043229
314,5.238566666666666,1062.331284104177,1013.9692853909023,13989.0,1054.3583333333333,962.5583333333334,-1.7246534144492414,detected,1063.461605808726,1013.6852159597217,57.090746783901686,7.448694334731011,57.57461607024258,44.29077172518444,2.3620746247567905,44.35371299615532,39.31341386971503,44.814656296939404,263.3401788544013,29.18923193959997,-7.48272464657141,43.71796756951208
315,5.25525,1063.2891497345781,1014.7075324913051,14568.0,1055.556,962.424,-1.7176396274546029,detected,1064.1928785564976,1013.7210875134027,67.00764118082301,-4.372516017745831,67.15015169709874,43.37429294273998,1.9382115307967718,43.417576535554545,38.63889751288351,45.2127762243812,263.8064595474005,26.708553434929044,-6.606432679318805,42.91201462847398
316,5.271933333333333,1064.5671057315772,1013.8233891064435,14045.0,1062.1985559566788,962.2527075812275,-1.616692297177687,detected,1064.9088613832487,1013.7498876177993,61.12806950303176,-14.84926398640076,62.90581469232634,42.45781416029552,1.5143484368367541,42.48481180914352,38.23328311778655,45.36760098966296,264.2313542540134,24.227874930258114,-5.774192953817038,42.090591943930065
