phi,a_phi
2.68049784141908,0.0307155896430184
2.69279370307697,0.0308850961385219
2.70508956473485,0.0308242167444411
2.71738542639274,0.0305080332672313
2.72968128805062,0.0299170885531205
2.74197714970851,0.0290379054405616
2.75427301136639,0.0278634151399628
2.76656887302428,0.0263932852972495
2.77886473468217,0.0246341396807519
2.79116059634005,0.0225996632661718
2.80345645799794,0.0203105884517985
2.81575231965582,0.0177945601832832
2.82804818131371,0.0150858798701795
2.84034404297159,0.0122251300999904
2.85263990462948,0.00925868426413701
2.86493576628737,0.00623810726849706
2.87723162794525,0.0032194554741595
2.88952748960314,0.00026248586814584
2.90182335126102,-0.00257021383279523
2.91411921291891,-0.00521416091920545
2.92641507457679,-0.00760396472471911
2.93871093623468,-0.0096743493334197
2.95100679789256,-0.011361195496925
2.96330265955045,-0.0126025847313634
2.97559852120834,-0.0133398282747055
2.98789438286622,-0.0135184635807719
3.00019024452411,-0.0130892013103008
3.01248610618199,-0.0120088063497142
3.02478196783988,-0.0102408972379585
3.03707782949776,-0.00775664949974053
3.04937369115565,-0.00453538975387513
3.06166955281354,-0.000565069068401598
3.07396541447142,0.00415739415431381
3.08626127612931,0.0096259094865059
3.09855713778719,0.0158251535585995
3.11085299944508,0.0227306562374472
3.12314886110296,0.0303090348766532
3.13544472276085,0.038518375229174
3.14774058441874,0.0473087552184789
3.16003644607662,0.0566229054026624
3.17233230773451,0.0663969976743098
3.18462816939239,0.0765615515554615
3.19692403105028,0.0870424454077112
3.20921989270816,0.0977620180168511
3.22151575436605,0.108640244361095
3.23381161602394,0.119595967960597
3.24610747768182,0.130548171058894
3.25840333933971,0.141417263025219
3.27069920099759,0.15212636680725
3.28299506265548,0.162602583019164
3.29529092431336,0.172778211326981
3.30758678597125,0.182591909194836
3.31988264762914,0.191989768778958
3.33217850928702,0.200926293793155
3.34447437094491,0.209365259507536
3.35677023260279,0.217280440663361
3.36906609426068,0.22465619396889
3.38136195591856,0.231487883957275
3.39365781757645,0.237782143307204
3.40595367923434,0.243556961216052
3.41824954089222,0.24884159603652
3.43054540255011,0.25367631110163
3.44284126420799,0.258111935427839
3.45513712586588,0.262209253759476
3.46743298752376,0.266038233156145
3.47972884918165,0.269677095985121
3.49202471083954,0.273211251720628
3.50432057249742,0.276732102330074
3.51661643415531,0.280335738204967
3.52891229581319,0.284121543535072
3.54120815747108,0.288190731695169
3.55350401912896,0.29264483258571
3.56579988078685,0.297584154916398
