phi,a_1_shared,b_1_from_agent7,b_1_from_agent8,b_1_from_agent9,a_2_shared,b_2_from_agent7,b_2_from_agent8,b_2_from_agent9,a_3_shared,b_3_from_agent7,b_3_from_agent8,b_3_from_agent9
0,0.00264639942569853,-0.0781688176904477,-0.0542459975466966,0.11014405540663,0.0526225879983608,0.00335951716688572,-0.00642460470855958,-0.00783781387823169,-0.00304554260762815,0.0222942069137156,0.140046026228619,0.105065791872913
0.0122958616578857,0.00277543998798011,-0.0771282268016418,-0.0528387004811293,0.110108283447007,0.053800216945485,0.00322868470769264,-0.00635961728422438,-0.00794588473184016,-0.00374929629890535,0.021583775706192,0.138840168617748,0.0988018856325295
0.0245917233157714,0.00287849938581114,-0.0760601920075305,-0.0515377088907316,0.110051776609012,0.0548639633138822,0.00310553858470633,-0.00626520259371318,-0.0080215660249565,-0.00446313220062115,0.0207814796571916,0.137309426859665,0.0926747999510394
0.0368875849736571,0.00295853350476434,-0.0749688004377697,-0.0503461723970446,0.10997266490439,0.0558177237914044,0.00299181442352632,-0.00614309752614345,-0.00806520600406596,-0.00517805192019906,0.0198925643602414,0.135471510931493,0.086723663969338
0.0491834466315427,0.00301899940086975,-0.0738586671601822,-0.0492663482968745,0.109869244128973,0.0566678262594232,0.00288921585235143,-0.00599517314115465,-0.00807735787267384,-0.00588521125951212,0.0189224591788798,0.133346034213859,0.0809843159868019
0.0614793082894284,0.00306390575470098,-0.0727349020974519,-0.0482995969507275,0.109740006264825,0.0574229142842122,0.00279938724338678,-0.00582341710441654,-0.00805877033355635,-0.00657605042959343,0.0178767494251854,0.130954332131331,0.0754890498622136
0.0737751699473141,0.00309785633356615,-0.0716030686253679,-0.0474463845934812,0.109583666644973,0.0580937933285283,0.00272388696719969,-0.00562991590134404,-0.00801037639333081,-0.00724241820414184,0.0167611517904581,0.128319265478328,0.0702664028628673
0.0860710316051998,0.00312608450408773,-0.0704691343025135,-0.0467062934822585,0.109399187521512,0.0586932412520318,0.00266416154024366,-0.00541683699633605,-0.00793328052811761,-0.00787668824182135,0.0155814930493982,0.125465010493869,0.0653409867099278
0.0983668932630855,0.0031544769670358,-0.0693394142962781,-0.0460780392299866,0.109185797730934,0.0592357862122603,0.00262152103476382,-0.00518641109639848,-0.00782874432811508,-0.00847186594365431,0.0143436919933122,0.122416837897958,0.0607333630710556
0.110662754920971,0.00318958506136275,-0.068220508177809,-0.0455594951083693,0.108943008207404,0.0597374555713459,0.00259711610399725,-0.00494091466815301,-0.00769817075704071,-0.00902168437034278,0.0130537444860094,0.119200883226324,0.0564599642436665
0.122958616578857,0.00323862220238766,-0.0671192308574947,-0.0451477230415695,0.108670623154653,0.0602154998503307,0.00259191695420507,-0.00468265284617057,-0.00754308717936141,-0.00952068792254036,0.0117177114789392,0.115843910896804,0.0525330592599755
0.135254478236743,0.00330944627653666,-0.0660425385213854,-0.0448390109524279,0.108368746749248,0.0606880961464947,0.00260669456891596,-0.00441394285851592,-0.00736512732379819,-0.00996430268210558,0.01034170977044,0.11237307450872,0.0489607651342156
0.147550339894628,0.00341052610768692,-0.0649974505063587,-0.0446289160670767,0.108037785311428,0.0611740357341881,0.00264200446018462,-0.00413709808255794,-0.00716601236552228,-0.0103488925211519,0.00893190524831392,0.108815675915141,0.0457471024691035
0.159846201552514,0.00355089143295505,-0.0639909681167274,-0.0445123137319099,0.107678444943514,0.061692400801972,0.00269817318710444,-0.00385441283070731,-0.00694753132154553,-0.0106718003050579,0.00749450831576582,0.105198925616367,0.0428920941485957
0.1721420632104,0.00374006617301408,-0.063029991436434,-0.0444834512495237,0.107291724699269,0.0622622354351842,0.00277528784374816,-0.00356814795200346,-0.00671152096385952,-0.0109313737421917,0.00603577116839771,0.101549707001184,0.0403919053729061
0.184437924868285,0.00398798514744056,-0.0621212352282446,-0.0445360061979082,0.106878905409593,0.0629022160313258,0.00287318867768449,-0.00328051732159416,-0.0064598454627216,-0.0111269756635456,0.00456198656466187,0.0978943469105504,0.0382390228450217
0.196733786526171,0.00430489476243028,-0.0612711450338906,-0.0446631486602492,0.106441534349738,0.0636303263349862,0.00299146495681483,-0.00299367527633704,-0.00619437597798281,-0.0112589787463623,0.0030794877140519,0.094258394917027,0.0364224705006328
0.209029648184057,0.00470123857936661,-0.0604858145965734,-0.0448576067615406,0.105981405990019,0.0644635421997009,0.0031294541571146,-0.00270970504119259,-0.00591697041938116,-0.0113287449237993,0.00159464889635423,0.0906664136033854,0.0349280587901493
0.221325509841942,0.00518752905083482,-0.0597709057194991,-0.0451117348830992,0.10550053912502,0.0654175310275993,0.003286244497592,-0.00243060817795083,-0.00562945359720266,-0.0113385899444327,0.000113886421377756,0.0871417819867591,0.0337386641765504
0.233621371499828,0.00577420707828826,-0.0591315716512223,-0.0454175839072405,0.105001150724771,0.066506370606567,0.00346068080205913,-0.0021582950753009,-0.00533359798258334,-0.0112917337577893,-0.00135634045848536,0.0837065140721469,0.0328345352099403
0.245917233157714,0.00647149139526023,-0.0585723850508336,-0.0457669728319858,0.104485626894793,0.0677422917625939,0.00365137362081615,-0.00189457648745979,-0.00503110529197084,-0.011192237602149,-0.00280952906104741,0.0803810943330296,0.0321936212820649
0.258213094815599,0.00728922010449331,-0.0580972715338992,-0.046151561089818,0.103956491369529,0.0691354488767682,0.00385671149974794,-0.00164115611764839,-0.00472358910289318,-0.0110449288557979,-0.00423913357503447,0.0771843317096571,0.031791919954322
0.270508956473485,0.00823668698964191,-0.05770944973424,-0.0465629209052162,0.103416371995224,0.0706937218876873,0.00407487624028277,-0.00139962423274545,-0.00441255869824592,-0.0108553148802516,-0.00563856649001287,0.0741332334898042,0.0316038385930003
0.282804818131371,0.00932247547571564,-0.0574113787379869,-0.0469926090329444,0.10286796568318,0.0724225529174981,0.00430386095179632,-0.00117145228654869,-0.00409940432388525,-0.0106294872314717,-0.00700120147041173,0.0712429001953189,0.0316025659370317
0.295100679789256,0.0105542933211368,-0.0572047136559098,-0.0474322372327355,0.1023140023324,0.0743248201306893,0.00454149065897017,-0.000957988521287421,-0.0037853840295223,-0.0103740177408792,-0.00832037795755042,0.0685264423436501,0.0317604491672284
0.307396541447142,0.0119388112828108,-0.0570902699990002,-0.0478735408559284,0.101757208231559,0.0764007508671909,0.00478544519089264,-0.000760454510405217,-0.00347161224589837,-0.0100958480704635,-0.00958940774868343,0.0659949196899567,0.0320493720419402
0.319692403105028,0.013481509099336,-0.0570679974120276,-0.0483084449455465,0.101200269454092,0.0786478754938363,0.00503328404684053,-0.000579942600182707,-0.00315905023216427,-0.00980217442429421,-0.0108015837639076,0.0636573032857068,0.0324411297118446
0.331988264762914,0.0151865321826572,-0.0571369632017769,-0.0487291272829515,0.100645795756772,0.0810610227998281,0.00528247290616137,-0.000417414203496552,-0.00284849850649598,-0.0095003291514501,-0.0119501911710139,0.0615204604172966,0.0329077959250564
0.344284126420799,0.0170565623922843,-0.0572953459724721,-0.0491280778512061,0.100096285481767,0.0836323571317705,0.00553041142688676,-0.00027369889588934,-0.00254059135049108,-0.0091976610023274,-0.0130285209956845,0.0595891622166041,0.0334220784812228
0.356579988078685,0.0190927061868462,-0.0575404395521685,-0.0494981542272212,0.0995540919448347,0.0863514568315155,0.00577446195997674,-0.000149494262114376,-0.00223579345406488,-0.00890141580143092,-0.0140298863005206,0.0578661134679885,0.0339576589874702
0.368875849736571,0.0212944033044975,-0.0578686672623803,-0.0498326324611818,0.0990213917684752,0.0892054329149358,0.00601197879367787,-4.53664403591344e-05,-0.00193439874268307,-0.00861861927539057,-0.0149476409718818,0.0563520038764401,0.0344895132071732
0.381171711394456,0.0236593589168918,-0.058275606450643,-0.0501252530521287,0.0985001555888291,0.0921790863210699,0.00624033753555567,3.82486886330926e-05,-0.00163653140312799,-0.00835596372577587,-0.0157752011090846,0.0550455798126578,0.0349942085712002
0.393467573052342,0.0261835019325576,-0.0587560230738838,-0.0503702616823741,0.0979921215293323,0.0952551014778961,0.00645696423842902,0.000101043719422251,-0.00134214909790928,-0.00811970016333516,-0.0165060689667215,0.0539437353159256,0.035450175736781
0.405763434710228,0.0288609717971395,-0.0593039159911352,-0.0505624444300505,0.0974987717932459,0.0984142733819001,0.00665936388071224,0.000142837396904144,-0.0010510483322205,-0.00791553742494106,-0.0171338593583139,0.0530416209177245,0.0358379514272456
0.418059296368113,0.0316841357537847,-0.0599125704989984,-0.0506971572379393,0.0970213126816993,0.101635764881683,0.00684514782149239,0.000163571796349688,-0.000762871911335426,-0.0077485496784563,-0.0176523283886953,0.0523327686507769,0.0361403901620777
0.430355158025999,0.0346436380916938,-0.0605746205240235,-0.0507703494771389,0.0965606582945403,0.104897390398553,0.00701205986588966,0.000163309053369138,-0.000477118400863872,-0.00762309358590776,-0.0180554043439169,0.0518092314321339,0.0363428428861833
0.442651019683885,0.0377284824302445,-0.0612821187743902,-0.050778581505486,0.0961174181187829,0.108175921916025,0.00715800059664486,0.000142227685372459,-0.000193153477667236,-0.00754273624397987,-0.018337220531474,0.0514617348571587,0.0364333009249374
0.45494688134177,0.040926147566811,-0.062026614050437,-0.0507190361822613,0.0956918886545385,0.111447412731301,0.00728104965314911,0.000100618542443413,8.97769642093994e-05,-0.00751019485532917,-0.0184921498306247,0.0512798393156531,0.0364025041222394
0.467242742999656,0.044222736865923,-0.062799234821049,-0.0505895243619522,0.0952840491718098,0.114687534189915,0.00737948566890549,3.88804217099146e-05,0.000372532110196847,-0.00752728890717236,-0.0185148406827983,0.051252110243426,0.0362440124571563
0.479538604657542,0.0476031605939708,-0.0635907780918981,-0.0503884844500444,0.0948935616342076,0.117871920423852,0.00745180361225571,-4.24846246002766e-05,0.00065606010225598,-0.00759490544773613,-0.0184002542258002,0.0513662942534235,0.0359542408754292
0.491834466315427,0.051051350016099,-0.0643918025230835,-0.0501149761623546,0.094519774768335,0.120976515986287,0.00749672931261927,-0.000142876261063549,0.000941380692287119,-0.00771297785928843,-0.0181437022528845,0.0516094988508718,0.0355324575098591
0.504130327973313,0.0545505014795672,-0.0651927246987429,-0.0497686686856655,0.0941617322010726,0.123977921224503,0.00751323099493024,-0.000261601098232071,0.0012295668837281,-0.00788047833146088,-0.0177408856588919,0.0519683734270687,0.0349807458931645
0.516426189631199,0.0580833481203293,-0.0659839174103921,-0.0493498234908179,0.0938181845320729,0.126853730257072,0.00750052768782661,-0.000397878159771532,0.0015217257865465,-0.00809542404328287,-0.0171879330206063,0.0524292892464418,0.0343039321832863
0.528722051289085,0.0616324562567576,-0.0667558087896213,-0.0488592720993831,0.0934876051561797,0.129582856521668,0.00745809441582017,-0.000550844571288728,0.00181897892151588,-0.0083548968696054,-0.0164814389472639,0.0529785161908312,0.0335094788194807
0.54101791294697,0.0651805429861698,-0.067498981114644,-0.048298389151091,0.0931682096009558,0.132145841034165,0.00738566413149898,-0.000719561457154865,0.00212244221750559,-0.00865507624014078,-0.0156185018297213,0.0536023941027938,0.0326073464033729
0.553313774604856,0.0687108109858709,-0.0682042681191664,-0.0476690611608512,0.0928579780986818,0.134525138745423,0.00728322639011815,-0.000903020033701844,0.00243320595039548,-0.00899128459981071,-0.0145967606130769,0.054287496674874,0.0316098259482305
0.565609636262742,0.07220729605025,-0.0688628496510477,-0.0469736513910737,0.0925546810706881,0.136705378695601,0.00715102281504335,-0.00110014788867986,0.00275231487406495,-0.00935804474994509,-0.0134144302174121,0.0550207859626418,0.0305313439582546
0.577905497920627,0.0756552224781042,-0.0694663425619399,-0.046214961296716,0.0922559071652485,0.13867359404223,0.00698953944774961,-0.00130981543777796,0.00308074879266212,-0.00974914819338837,-0.0120703352346465,0.0557897557539657,0.029388243084284
0.590201359578513,0.0790413610682136,-0.0700068867570751,-0.045396189026764,0.0919590934589481,0.140419418472094,0.00679949611978712,-0.00153084254930523,0.00341940381902816,-0.0101577334648015,-0.0105639415361027,0.056582562203231,0.0281985413500324
0.602497221236399,0.0823543841939423,-0.0704772253959045,-0.0445208854864596,0.091661557405842,0.141935245991722,0.00658183302566971,-0.00176200532780389,0.00376907455677489,-0.0105763733022042,-0.00889538543506655,0.0573881403345305,0.0269816731514049
0.614793082894284,0.085585212216086,-0.0708707783085556,-0.0435929084793679,0.0913605300991274,0.143216351619819,0.00633769471441342,-0.00200204304642892,0.0041304374331639,-0.010997169408617,-0.00706550006120688,0.0581963052294926,0.0257582153986286
0.62708894455217,0.0887273453631137,-0.0711817077790352,-0.0426163754572191,0.091053190396697,0.144260971069529,0.00606841175289273,-0.00224966521640691,0.00450403539673302,-0.0114118534647784,-0.00507583861898186,0.0589978369404138,0.0245496022955124
0.639384806210056,0.0917771751640115,-0.0714049759425906,-0.0415956154083475,0.0907366994549189,0.145070338100719,0.0057754803457738,-0.00250355877982238,0.00489026417771167,-0.0118118929862702,-0.00292869421989194,0.0597845484046002,0.0233778323312598
0.651680667867941,0.0947342695645853,-0.0715363931503588,-0.0405351204125275,0.0904082352143603,0.145648678833769,0.00546054022407435,-0.00276239540942641,0.00528936029085047,-0.0121886005716034,-0.000627115998443277,0.0605493358780504,0.0222651710975959
0.663976529525827,0.0976016259954424,-0.0715726567679427,-0.0394394973811656,0.0900650263868541,0.146003162937908,0.0051253511369944,-0.00302483889618665,0.0057013909395876,-0.0125332450622138,0.00182507875624259,0.0612862116525034,0.0212338535377779
