phi,a_1_shared,b_1_from_agent10,b_1_from_agent8,b_1_from_agent9,a_2_shared,b_2_from_agent10,b_2_from_agent8,b_2_from_agent9,a_3_shared,b_3_from_agent10,b_3_from_agent8,b_3_from_agent9
0,-0.0113825460809191,0.137890765791279,-0.144609534670707,0.200411535766614,-0.0189010963110138,-0.018615761778917,0.00274120762152581,0.0324886344255445,-0.0122833179170066,0.0332232957857963,-0.101867496224286,-0.0443625182949084
0.0122958616578857,-0.0102733296973125,0.138451429605424,-0.144294260884986,0.201338912542793,-0.0185639253324554,-0.0190348691282215,0.00288320429648837,0.0323484344847777,-0.0125589310909429,0.0357489763037896,-0.0984680294775934,-0.0418364975441802
0.0245917233157714,-0.00922959358501465,0.138968038214577,-0.143994558553669,0.202221660872288,-0.0181907523867654,-0.0194324853962669,0.00304813485642445,0.0322183965339933,-0.0126016088929956,0.0382625330795926,-0.0950669394055181,-0.0395139352214373
0.0368875849736571,-0.00826398683767829,0.13944010232548,-0.143714347906738,0.203059889641863,-0.0177675556638915,-0.0198101900967628,0.00323742217530266,0.0320981083820047,-0.0124141805958298,0.0407423205557908,-0.0916944760677796,-0.037399255704637
0.0491834466315427,-0.00738693202216104,0.13986730518637,-0.143456952579745,0.203853832574678,-0.0172808892048171,-0.0201696133053216,0.00345226458803304,0.0319872759766884,-0.0120022890368303,0.0431671660669428,-0.0883806412303351,-0.0354943958927403
0.0614793082894284,-0.00660640721184087,0.140249504173161,-0.143225078635348,0.204603856447363,-0.0167180885993028,-0.020512420904934,0.00369362232952894,0.0318857097530574,-0.011374236003856,0.045516603698375,-0.0851548415491444,-0.033798879263289
0.0737751699473141,-0.00592776738571601,0.140586729246261,-0.143020800701938,0.2053104672294,-0.0160674571075391,-0.020840299742911,0.00396220670514276,0.0317933095904752,-0.0105407868751438,0.047771095481845,-0.0820455456247817,-0.0323099176933552
0.0860710316051998,-0.00535360771122311,0.140879178342848,-0.142845555287139,0.20597431399095,-0.0153184291666607,-0.0211549428632761,0.0042584720900058,0.0317100487071882,-0.00951493757270227,0.0499122372575478,-0.0790799494760398,-0.0310225394858615
0.0983668932630855,-0.00488367053726752,0.141127209823914,-0.14270014123603,0.206596190463568,-0.0144617086824191,-0.0214580349787402,0.00458261081746019,0.0316359568270542,-0.008311647449233,0.0519229467865807,-0.0762836548927733,-0.0299297417168825
0.110662754920971,-0.00451479721195961,0.141331332147492,-0.142584727217595,0.207177034178683,-0.0134893799866507,-0.0217512383442185,0.00493455097925372,0.0315711029544642,-0.00694754223763591,0.053787631983571,-0.0736803649774427,-0.0290226647180283
0.122958616578857,-0.00424092511866169,0.141492190988444,-0.142498866039286,0.207717923150642,-0.0123949898541288,-0.0220361791893438,0.00531395712301529,0.0315155780890877,-0.00544059164221368,0.055492337451168,-0.0712916009731381,-0.0282907862353266
0.135254478236743,-0.00405312960583059,0.141610554070096,-0.142441515509711,0.208220070113822,-0.0111735995090604,-0.0223144348606208,0.00572023379626138,0.0314694782024189,-0.00380976653531792,0.0570248678316125,-0.0691364442061241,-0.0277221325657442
