phi,a_1_shared,b_1_from_agent7,b_1_from_agent8,b_1_from_agent10,a_2_shared,b_2_from_agent7,b_2_from_agent8,b_2_from_agent10,a_3_shared,b_3_from_agent7,b_3_from_agent8,b_3_from_agent10
0,-0.00606657986767737,-0.223404148246883,-0.1343078481698,0.154586317851261,0.010511503375937,-0.0345956523156218,0.0146177542437868,-0.0219359975412742,0.00309106324226654,0.0123940957296472,0.0010057856970115,0.00477864490652143
0.0122958616578857,-0.00637935813056852,-0.221536258635999,-0.133654998053768,0.155110767581236,0.010601743520457,-0.0343981590541772,0.0141706742249972,-0.0216892460166256,0.00288225653804027,0.0121042840372302,0.00113667114250139,0.00461785105131704
0.0245917233157714,-0.00652079146949114,-0.219758907211889,-0.133003655646258,0.155598925594354,0.0106068405785567,-0.0341231196668011,0.0137233175133905,-0.0214247517516396,0.00263891814622204,0.0117944562448235,0.00125315448527703,0.00446836901559265
0.0368875849736571,-0.00648306430483534,-0.218078258063546,-0.132354553858187,0.156049985387917,0.0105247532712469,-0.0337726790216532,0.0132772589793372,-0.0211449702573837,0.00236465101599344,0.0114652790430115,0.00135484552844405,0.00433034811400211
0.0491834466315427,-0.00626127617965029,-0.216499645680728,-0.131708534505831,0.156463365011122,0.0103547704317019,-0.0333492713744113,0.0128342894504794,-0.020852302573356,0.00206349340613242,0.0111174736888119,0.00144145940208534,0.00420379830693116
0.0614793082894284,-0.0058535813337969,-0.215027558582552,-0.131066569688969,0.156838720436181,0.010097526354358,-0.0328556183167095,0.0123963899524655,-0.0205490711847764,0.00173986098701647,0.0107518168252143,0.00151281710641372,0.00408859650591843
0.0737751699473141,-0.00526127910885594,-0.213665630679067,-0.130429779397856,0.157175954170398,0.00975499557245575,-0.0322947247308473,0.0119657026495934,-0.0202374974025361,0.00139848312572086,0.0103691412562606,0.00156884513816162,0.00398449422498879
0.0860710316051998,-0.00448885263051119,-0.21241664032165,-0.129799445040931,0.157475219036908,0.00933046683176504,-0.0316698725775222,0.0115444989027909,-0.0199196804610504,0.00104433422625929,0.00997033662675255,0.0016095742190045,0.00389112645721783
0.0983668932630855,-0.00354395399089763,-0.211282516909534,-0.129177018653373,0.157736917134423,0.00882849632844484,-0.0309846123720996,0.0111351449036375,-0.0195975785680594,0.000682561070794752,0.0095563499538465,0.00163513715452791,0.00380802164315388
0.110662754920971,-0.00243733496979419,-0.210264354833677,-0.128564127617822,0.157961694067603,0.0082548405809397,-0.0302427522375728,0.0107400653777005,-0.0192729921161136,0.00031840716824049,0.00912818595687374,0.00164576586147704,0.00373461258687508
0.122958616578857,-0.00118272317836647,-0.209362434456439,-0.127962574801691,0.158150428618296,0.00761636960516722,-0.0294483444583128,0.0103617058778407,-0.0189475492383406,-4.28648368445438e-05,0.00868690713172588,0.00164178760965386,0.00367024816656216
0.135254478236743,0.00020335563036214,-0.208576249747467,-0.127374334089486,0.158304218102696,0.00692096135468867,-0.0286056694973389,0.0100024942079844,-0.0186226938614602,-0.000396051610506961,0.00823363351708942,0.0016236205327416,0.00361420567961375
0.147550339894628,0.00170180747718174,-0.207904542123646,-0.126801541362306,0.158424359729255,0.00617737866884559,-0.027719217480465,0.0096648015298938,-0.018299676377256,-0.000736087329922427,0.00776954210169425,0.00159176846944316,0.0035657036575751
0.159846201552514,0.00329124983932826,-0.207345339974981,-0.126246481049048,0.158512328335865,0.0053951302379019,-0.0267936671925795,0.00935090370956872,-0.0179795470202198,-0.00105812053663003,0.00729586582454713,0.00154681520253203,0.00352391498352595
0.1721420632104,0.00494833781310673,-0.206896003299748,-0.125711568443932,0.158569750941532,0.00458431734117509,-0.0258338626737516,0.00906294345604456,-0.0176631520042993,-0.00135758855592337,0.00681389212382222,0.00148941816865959,0.00348798014408063
0.184437924868285,0.00664813267915527,-0.206553272821739,-0.125199328051581,0.158598378596613,0.00375546833834676,-0.0248447875450648,0.00880289379361584,-0.017351132436045,-0.00163028842638172,0.00632496099463526,0.00142030171598528,0.00345702044976859
0.196733786526171,0.00836450805275941,-0.206313322920869,-0.124712368283197,0.158600056055912,0.00291936309231457,-0.0238315372352969,0.00857252338910775,-0.017043925985439,-0.00187244332920515,0.00583046252128186,0.00134024998984998,0.00343015106123237
0.209029648184057,0.0100705881236279,-0.206171817676002,-0.124253352884546,0.158576689830138,0.0020868496711317,-0.0227992893190591,0.00837336422906302,-0.0167417712597761,-0.0020807635672296,0.00533183385560675,0.00125009952877517,0.00340649366432726
0.221325509841942,0.0117392118850772,-0.206123969296216,-0.123824969527502,0.158530215192871,0.00126865581424585,-0.0217532722140438,0.0082066821080209,-0.0164447147906424,-0.00225250121741988,0.00483055561991057,0.00115073165402638,0.00338518864472519
0.233621371499828,0.0133434167319361,-0.206164598203971,-0.123429896041393,0.158462562732012,0.00047519775229256,-0.0206987325189445,0.00807345034896282,-0.0161526205097783,-0.00238549766724216,0.00432814772010929,0.00104306473583676,0.0033654066218926
0.245917233157714,0.0148569343788021,-0.206288194030893,-0.123070764797456,0.158375625036783,-0.000283610961500765,-0.019640901303765,0.00797432713108868,-0.015865181556887,-0.00247822334339018,0.00382616456263795,0.00092804641816445,0.00334635921317771
