phi,a_1_shared,b_1_from_agent7,b_1_from_agent10,b_1_from_agent9,a_2_shared,b_2_from_agent7,b_2_from_agent10,b_2_from_agent9,a_3_shared,b_3_from_agent7,b_3_from_agent10,b_3_from_agent9
0,-0.00584905866083795,0.260295593751547,-0.201816962961226,-0.176040207662125,0.00787330836758732,0.0996879314357941,0.0455066097235463,0.0123127646902708,-0.0109827293838099,-0.0837694800646275,-0.149402538736843,-0.0365281971038833
0.0122958616578857,-0.00745600882323657,0.259893285527126,-0.198426207854339,-0.175787192461716,0.00760631884458215,0.0978253355274404,0.0483057067997585,0.0145911137045938,-0.00968775462150388,-0.0814628368162152,-0.146711538890032,-0.0373195430716324
0.0245917233157714,-0.00894099746490335,0.259285718929654,-0.194971354317229,-0.175481476616327,0.00735262918311231,0.0958666696303609,0.0508892519970983,0.0168297255377608,-0.00851940346232642,-0.0790289722947268,-0.14369096708745,-0.0379797368656136
0.0368875849736571,-0.0102739967657737,0.258475686525236,-0.191464115999346,-0.175126517031828,0.00712882845833207,0.0938198648872636,0.0532478677050398,0.0190190807144102,-0.00750054468937909,-0.0764782865804106,-0.140358316063198,-0.0385050561845265
0.0491834466315427,-0.0114271188022985,0.257467787621423,-0.187916818613636,-0.174726213122013,0.00695131229073799,0.091693528553886,0.0553738607617667,0.0211500858130168,-0.00665124963526604,-0.0738225822427395,-0.136732858524232,-0.038892515138944
0.0614793082894284,-0.0123750479758944,0.256268358004191,-0.184342312469818,-0.174284888638002,0.00683597304459768,0.0894968793281314,0.0572612834361585,0.0232141752362829,-0.00598842902772493,-0.0710749471301798,-0.132835478894577,-0.0391398785627527
0.0737751699473141,-0.0130954351357265,0.254885377843209,-0.180753874007334,-0.173807265915901,0.00679789770813197,0.0872396717459246,0.0589059781249492,0.0252034069727513,-0.00552552495705673,-0.0682496205729697,-0.128688495868637,-0.0392456736503254
0.0860710316051998,-0.0135692473082132,0.253328359317972,-0.177165097385233,-0.173298432706259,0.0068510787594993,0.0849321106787398,0.0603056053963498,0.0271105511468275,-0.00527226320192085,-0.0653618446787617,-0.124315477609057,-0.0392091988781774
0.0983668932630855,-0.0137810675861734,0.25160821578618,-0.17358977736041,-0.172763801869673,0.00700814310634108,0.0825847571354351,0.0614596551911669,0.0289291702460691,-0.00523447016604391,-0.0624277025952832,-0.119741051431568,-0.0390305301426622
0.110662754920971,-0.0137193404530059,0.24973711455523,-0.170041784843419,-0.172209064340904,0.00728010388714036,0.0802084267197193,0.0623694411730958,0.0306536900210696,-0.00541395762674977,-0.0594639457836327,-0.114990709805221,-0.0387105240187303
