frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s
360,6.006,1120.0421703584655,1086.752183634966,14311.0,1124.4354838709678,1036.4086021505377,-1.4837502387469683,detected,1117.8183029624806,1086.0140765602691,13.868751888776886,9.180991827398664,16.632284566084525,20.894504415889553,3.0724306615221386,21.11918902220181,30.279132531228587,17.663533667612562,269.94022441516495,12.926323550918832,-3.094227820104929,20.891287637500426
361,6.022683333333333,1120.2735473691432,1086.9053531819532,14577.0,1132.337837837838,1038.7837837837837,-1.3251547837844209,detected,1118.1690106221931,1086.0673419954392,-18.213588196360504,-9.22330047128103,20.41577984232137,21.14837187331776,3.3130360921205124,21.406303768746042,30.786478032287352,18.1037264906163,270.15264745907507,12.53897641832549,-3.256680892547338,21.157123400971788
362,6.039366666666667,1119.4344436323136,1086.4444328425743,14365.5,1116.2790697674418,1035.8139534883721,-1.6330374561873953,detected,1118.5239536373203,1086.1246215312096,-22.766709968605767,-24.38090846348237,33.357934293048174,21.402239330745967,3.5536415227188862,21.695257925236138,30.935312443668526,18.57273013899798,270.3586082616564,12.151629285732147,-3.4196184263698317,21.42406185251885
363,6.05605,1119.513898146524,1086.0918435362216,14252.5,1123.1502145922746,1037.62660944206,-1.4959072638943387,detected,1118.8831320078623,1086.1859151675806,7.429329301820481,-5.413431487528027,9.192397638540681,21.656106788174174,3.79424695331726,21.98597896759571,30.487250219922434,19.072328170410014,270.558106822909,11.764282153138804,-3.5831224449822465,21.692037818237026
364,6.072733333333334,1119.6823355866843,1086.2638046786071,14349.0,1118.4428044280444,1036.719557195572,-1.5958097783495728,detected,1119.2465457338192,1086.251222904552,1.6347728847444618,4.851635889252549,5.119653619785141,21.909974245602378,4.034852383915633,22.27839772521689,30.79408620259119,19.603002579227244,270.7511431428328,11.376935020545464,-3.7472758502597707,21.960986519394094
365,6.089416666666667,1119.568445068445,1086.2537264537264,14245.0,1118.2214532871972,1036.9065743944636,-1.5980857920121256,detected,1119.6141948151906,1086.3205447421237,-7.021435613991103,6.592368700111947,9.631193236543346,22.163841703030588,4.275457814514008,22.572448218141663,30.944247954946995,20.163969159068515,270.9377172214279,10.98958788795212,-3.9121623808431734,22.23084353025324
366,6.1061000000000005,1119.4480536850308,1086.4837700475675,14330.5,1119.444866920152,1037.425855513308,-1.5708612860355124,detected,1119.986079251977,1086.3938806802962,-0.43316623079134386,14.85932511569389,14.865637419141812,22.41770916045879,4.516063245112381,22.868067501141695,30.378310501405917,20.753278028916963,271.11782905869416,10.602240755358775,-4.077866570940278,22.50154473511498
367,6.1227833333333335,1119.553991755211,1086.7495326017533,14352.5,1118.4983606557378,1037.1737704918032,-1.5920863999155128,detected,1120.362199044178,1086.4712307190691,8.711370744140776,6.087766301233941,10.627741000810632,22.671576617887002,4.756668675710754,23.16519551463377,30.09188917198719,21.367962391936178,271.29147865463165,10.214893622765432,-4.244473709598408,22.77302628461436
368,6.139466666666666,1119.7387230888603,1086.6868985164854,14391.5,1117.010067114094,1037.1677852348994,-1.6258437437670608,detected,1120.7425541917937,1086.5525948584425,9.777870415828518,-2.1253259331603442,10.00618609615564,22.925444075315205,4.997274106309129,23.46377494232317,30.231190628474174,22.004216839761494,271.4586660092404,9.82754649017209,-4.412069800416454,23.0452245513088
369,6.15615,1119.8802466980858,1086.6786175597836,14322.5,1118.2320261437908,1037.375816993464,-1.6042144476349915,detected,1121.1271446948242,1086.6379730984163,10.247156286149439,7.246726778522496,12.55066774937999,23.179311532743416,5.237879536907503,23.763751075432648,30.429150180722644,22.65758781773515,271.61939112252037,9.440199357578747,-4.580741521664546,23.318076084592068
