time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788872296.2980757,10837084,2774293504,2774.293504,227,1,148,37,9,20260908_145914
1788872296.3080597,10837123,2774303488,2774.303488,230,7,148,37,9,20260908_145914
1788872296.3180437,10837162,2774313472,2774.313472,233,1,148,37,9,20260908_145914
1788872296.3280275,10837201,2774323456,2774.323456,236,28,148,37,9,20260908_145914
1788872296.3380115,10837240,2774333440,2774.33344,239,0,148,37,9,20260908_145914
1788872296.3479958,10837279,2774343424,2774.343424,242,20,148,37,9,20260908_145914
1788872296.3579798,10837318,2774353408,2774.353408,246,69,148,37,9,20260908_145914
1788872296.3679638,10837357,2774363392,2774.363392,249,34,148,37,9,20260908_145914
1788872296.3779476,10837396,2774373376,2774.373376,252,31,148,36,9,20260908_145914
1788872296.3879316,10837435,2774383360,2774.38336,0,0,148,36,9,20260908_145914
1788872296.3981717,10837475,2774393600,2774.3936,4,1,148,35,9,20260908_145914
1788872296.4081557,10837514,2774403584,2774.403584,7,1,148,35,9,20260908_145914
1788872296.4181397,10837553,2774413568,2774.413568,10,2,148,34,9,20260908_145914
1788872296.4281237,10837592,2774423552,2774.423552,13,1,148,34,9,20260908_145914
1788872296.4381075,10837631,2774433536,2774.433536,16,1,148,34,9,20260908_145914
1788872296.4480915,10837670,2774443520,2774.44352,19,5,148,34,9,20260908_145914
1788872296.4580758,10837709,2774453504,2774.453504,22,2,148,34,9,20260908_145914
1788872296.4680598,10837748,2774463488,2774.463488,26,1,148,34,9,20260908_145914
1788872296.4780438,10837787,2774473472,2774.473472,29,2,148,34,9,20260908_145914
1788872296.4880276,10837826,2774483456,2774.483456,32,1,147,35,9,20260908_145914
1788872296.4980116,10837865,2774493440,2774.49344,35,109,147,35,9,20260908_145914
1788872296.5079956,10837904,2774503424,2774.503424,38,0,147,36,9,20260908_145914
1788872296.5179796,10837943,2774513408,2774.513408,45,60,147,36,9,20260908_145914
1788872296.5282197,10837983,2774523648,2774.523648,48,22,146,37,9,20260908_145914
1788872296.5382037,10838022,2774533632,2774.533632,51,56,146,37,9,20260908_145914
1788872296.5481875,10838061,2774543616,2774.543616,54,37,146,37,9,20260908_145914
1788872296.5581715,10838100,2774553600,2774.5536,58,42,146,36,9,20260908_145914
1788872296.5681558,10838139,2774563584,2774.563584,61,109,145,36,9,20260908_145914
1788872296.5781398,10838178,2774573568,2774.573568,64,56,145,35,9,20260908_145914
1788872296.5881236,10838217,2774583552,2774.583552,67,59,145,32,9,20260908_145914
1788872296.5981076,10838256,2774593536,2774.593536,70,24,145,32,9,20260908_145914
1788872296.6080916,10838295,2774603520,2774.60352,74,26,145,33,9,20260908_145914
1788872296.6180756,10838334,2774613504,2774.613504,77,29,144,32,9,20260908_145914
1788872296.6280596,10838373,2774623488,2774.623488,80,7,145,31,9,20260908_145914
1788872296.6380436,10838412,2774633472,2774.633472,83,50,145,32,9,20260908_145914
1788872296.6482835,10838452,2774643712,2774.643712,86,42,144,34,9,20260908_145914
1788872296.6582675,10838491,2774653696,2774.653696,90,57,145,34,9,20260908_145914
1788872296.6682518,10838530,2774663680,2774.66368,93,46,144,35,9,20260908_145914
1788872296.6782358,10838569,2774673664,2774.673664,96,45,144,36,9,20260908_145914
1788872296.6882198,10838608,2774683648,2774.683648,99,49,145,36,9,20260908_145914
1788872296.6982036,10838647,2774693632,2774.693632,102,8,145,36,9,20260908_145914
1788872296.7081876,10838686,2774703616,2774.703616,105,37,144,35,9,20260908_145914
1788872296.7181716,10838725,2774713600,2774.7136,109,41,144,34,9,20260908_145914
1788872296.7281556,10838764,2774723584,2774.723584,112,0,144,33,9,20260908_145914
1788872296.7381396,10838803,2774733568,2774.733568,115,59,144,33,9,20260908_145914
1788872296.7481236,10838842,2774743552,2774.743552,118,56,144,33,9,20260908_145914
1788872296.7581077,10838881,2774753536,2774.753536,121,10,144,33,9,20260908_145914
1788872296.7680917,10838920,2774763520,2774.76352,125,55,144,32,9,20260908_145914
1788872296.7783318,10838960,2774773760,2774.77376,128,1,144,32,9,20260908_145914
1788872296.7883158,10838999,2774783744,2774.783744,131,1,144,32,9,20260908_145914
1788872296.7982998,10839038,2774793728,2774.793728,134,5,144,32,9,20260908_145914
1788872296.8082836,10839077,2774803712,2774.803712,137,1,144,32,9,20260908_145914
1788872296.8182676,10839116,2774813696,2774.813696,141,0,144,32,9,20260908_145914
1788872296.8282516,10839155,2774823680,2774.82368,144,0,144,32,9,20260908_145914
1788872296.8382356,10839194,2774833664,2774.833664,147,1,144,32,9,20260908_145914
1788872296.8482196,10839233,2774843648,2774.843648,150,4,144,32,9,20260908_145914
1788872296.8582036,10839272,2774853632,2774.853632,153,1,144,32,9,20260908_145914
1788872296.8681877,10839311,2774863616,2774.863616,156,39,144,32,9,20260908_145914
1788872296.8781717,10839350,2774873600,2774.8736,160,1,144,31,9,20260908_145914
1788872296.8881557,10839389,2774883584,2774.883584,163,0,144,31,9,20260908_145914
1788872296.8983958,10839429,2774893824,2774.893824,166,0,144,31,9,20260908_145914
1788872296.9083798,10839468,2774903808,2774.903808,169,3,144,31,9,20260908_145914
1788872296.9183636,10839507,2774913792,2774.913792,172,65,144,31,9,20260908_145914
1788872296.9283476,10839546,2774923776,2774.923776,176,4,144,30,9,20260908_145914
1788872296.9383316,10839585,2774933760,2774.93376,179,67,144,30,9,20260908_145914
1788872296.9483156,10839624,2774943744,2774.943744,182,23,144,30,9,20260908_145914
1788872296.9582996,10839663,2774953728,2774.953728,185,64,144,31,9,20260908_145914
