phi,a_phi
1.1189234108676,1.56693095402854
1.13121927252548,1.61993496966648
1.14351513418337,1.67291519133144
1.15581099584125,1.72571980063363
1.16810685749914,1.7781889342939
1.18040271915703,1.83015513013586
1.19269858081491,1.88144387478517
1.2049944424728,1.93187425420211
1.21729030413068,1.98125970687325
1.22958616578857,2.02940887813233
1.24188202744645,2.07612657268737
1.25417788910434,2.1212148010192
1.26647375076223,2.16447391390645
1.27876961242011,2.20570381794259
1.291065474078,2.24470526356396
1.30336133573588,2.28128119582181
1.31565719739377,2.31523815692819
1.32795305905165,2.34638772850237
1.34024892070954,2.37454800046038
1.35254478236743,2.39954505264149
1.36484064402531,2.42121443456724
1.3771365056832,2.43940262819452
1.38943236734108,2.45396847816514
1.40172822899897,2.46478457388005
1.41402409065685,2.4717385677428
1.42631995231474,2.47473441412922
1.43861581397263,2.4736935140493
1.45091167563051,2.46855575107284
1.4632075372884,2.45928040488795
1.47550339894628,2.44584692984537
1.48779926060417,2.42825558700239
1.50009512226205,2.40652791950674
1.51239098391994,2.38070706263861
1.52468684557783,2.35085788144292
1.53698270723571,2.31706693061471
1.5492785688936,2.27944223312908
1.56157443055148,2.2381128760109
1.57387029220937,2.19322842359699
1.58616615386725,2.1449581506292
1.59846201552514,2.09349009950788
1.61075787718303,2.03902996800535
1.62305373884091,1.98179983566449
1.6353496004988,1.92203673896284
1.64764546215668,1.85999110708447
1.65994132381457,1.7959250717871
1.67223718547245,1.73011066635889
1.68453304713034,1.66282793000791
1.69682890878822,1.59436293519953
1.70912477044611,1.52500575643678
1.721420632104,1.45504839975202
1.73371649376188,1.38478271273473
1.74601235541977,1.31449829525073
1.75830821707765,1.24448043110768
1.77060407873554,1.17500806078694
1.78289994039342,1.10635181499456
1.79519580205131,1.03877212818589
1.8074916637092,0.972517450396968
1.81978752536708,0.907822574679848
1.83208338702497,0.844907096200574
1.84437924868285,0.783974017632358
1.85667511034074,0.725208513879603
1.86897097199862,0.668776867420177
1.88126683365651,0.614825583674887
1.8935626953144,0.563480693827668
1.90585855697228,0.51484725045158
1.91815441863017,0.469009019170153
1.93045028028805,0.426028367426695
1.94274614194594,0.385946349272725
1.95504200360382,0.348782982947208
1.96733786526171,0.314537715926935
1.9796337269196,0.28319007011104
1.99192958857748,0.254700457883643
2.00422545023537,0.229011158001488
2.01652131189325,0.206047438599648
2.02881717355114,0.185718813117859
2.04111303520902,0.167920413640194
2.05340889686691,0.152534465026967
2.0657047585248,0.139431842312337
2.07800062018268,0.128473693154189
2.09029648184057,0.119513106661087
2.10259234349845,0.112396809688814
2.11488820515634,0.106966871696933
2.12718406681422,0.103062399482147
2.13947992847211,0.100521203554937
2.15177579012999,0.0991814185912708
2.16407165178788,0.0988830612614805
2.17636751344577,0.0994695098005974
2.18866337510365,0.100788890922863
2.20095923676154,0.102695361080109
2.21325509841942,0.105050270599502
2.22555096007731,0.107723200889438
2.2378468217352,0.110592866650505
2.25014268339308,0.113547876847573
2.26243854505097,0.116487350064957
2.27473440670885,0.119321381754211
2.28703026836674,0.121971362768788
2.29932613002462,0.124370150436924
2.31162199168251,0.126462095229713
2.3239178533404,0.128202927812653
2.33621371499828,0.129559512904054
2.34850957665617,0.130509477882711
2.36080543831405,0.131040725471532
2.37310129997194,0.131150841057422
2.38539716162982,0.130846406276273
2.39769302328771,0.130142231384005
2.40998888494559,0.129060519641092
2.42228474660348,0.127629977452395
2.43458060826137,0.125884884322847
2.44687646991925,0.123864136811501
2.45917233157714,0.121610280593452
2.47146819323502,0.119168544475656
2.48376405489291,0.116585889765584
2.49605991655079,0.113910087770517
2.50835577820868,0.111188837421811
2.52065163986657,0.108468934086467
2.53294750152445,0.105795499563577
2.54524336318234,0.103211282083079
2.55753922484022,0.100756033847376
2.56983508649811,0.0984659723027011
2.58213094815599,0.0963733299172235
2.59442680981388,0.0945059957978506
2.60672267147177,0.0928872510188926
2.61901853312965,0.0915355980843633
2.63131439478754,0.0904646835224026
2.64361025644542,0.0896833112352877
2.65590611810331,0.0891955429206993
2.66820197976119,0.0890008806571618
2.68049784141908,0.0890945256252131
2.69279370307697,0.0894677059303967
2.70508956473485,0.0901080656173175
2.71738542639274,0.0910001062263847
2.72968128805062,0.0921256716548255
2.74197714970851,0.093464466647275
2.75427301136639,0.0949945989624649
2.76656887302428,0.0966931351425894
2.77886473468217,0.0985366598499267
2.79116059634005,0.100501828927794
2.80345645799794,0.102565906684468
2.81575231965582,0.104707278381517
2.82804818131371,0.106905929522392
2.84034404297159,0.109143884271585
2.85263990462948,0.111405596175958
2.86493576628737,0.113678285293424
2.87723162794525,0.1159522168442
2.88952748960314,0.118220917569646
2.90182335126102,0.120481327095781
2.91411921291891,0.12273388273525
2.92641507457679,0.124982537304667
2.93871093623468,0.127234710666208
2.95100679789256,0.129501176805619
2.96330265955045,0.131795889316564
2.97559852120834,0.134135749157837
2.98789438286622,0.136540319470404
3.00019024452411,0.139031493072375
