phi,rank1_a,rank1_b,rank2_a,rank2_b,rank3_a,rank3_b,rank4_a,rank4_b,rank5_a,rank5_b
1.50009512226205,0.211076103862803,-0.12211457545459,0.00365198051387123,0.0836998687040142,-0.0900196725930098,-0.034457532137549,0.0769583366775396,-0.0234299480672571,-0.0644843208789563,0.00830451288494685
1.51239098391994,0.209151733530656,-0.120419758306417,0.00170027554757832,0.0818659767053376,-0.0908823335291332,-0.0323855858025293,0.0866855992955595,-0.0227937763354101,-0.0708471186230482,0.00991124245813978
1.52468684557783,0.207369487546367,-0.118677610311242,-0.000276213396704186,0.0799429820395048,-0.0914021762469563,-0.0302589675634427,0.0958701678815443,-0.0222119908115372,-0.0764605631851439,0.011090908218886
1.53698270723571,0.205718024794619,-0.116891662509175,-0.00228590529755089,0.0779375710459803,-0.0915659295816127,-0.0281133121771882,0.104443754187541,-0.0216682881867135,-0.0813049852590932,0.0118023755717225
1.5492785688936,0.204183201514536,-0.115065900535648,-0.00433574375934652,0.0758569784741998,-0.0913652499162003,-0.0259860835822525,0.112344419446065,-0.021145483692972,-0.0853683954414292,0.012010505544324
1.56157443055148,0.202748208013166,-0.113204726735402,-0.00643105739596007,0.0737089603887742,-0.090796780326617,-0.0239160948987897,0.119517186155726,-0.0206258436515813,-0.0886463707582179,0.0116867997163668
1.57387029220937,0.20139374607631,-0.111312916056312,-0.00857544074363057,0.0715017628774743,-0.089862137970174,-0.02194299655114,0.125914565663432,-0.0200914284903539,-0.091141864743469,0.0108099508014485
1.58616615386725,0.200098245805991,-0.109395566016509,-0.0107706577472565,0.069244086398527,-0.0885678306150285,-0.0201067395657957,0.131496995773769,-0.0195244408677405,-0.0928649451631339,0.00936628976851886
1.59846201552514,0.198838119998384,-0.107458041135764,-0.0130165695941529,0.0669450456508525,-0.0869251042328922,-0.0184470215666009,0.136233183792744,-0.0189075734289294,-0.0938324642004501,0.00735012191717355
1.61075787718303,0.197588053573092,-0.105505912317681,-0.0153110883676833,0.0646141249062484,-0.084949724566826,-0.0170027233501425,0.140100351640916,-0.0182243506882309,-0.0940676665650524,0.00476394597133804
1.62305373884091,0.19632132498401,-0.103544891761535,-0.0176501576638084,0.0622611288053819,-0.0826616965247641,-0.0158113441715339,0.143084380933431,-0.0174594595836961,-0.0935997415538802,0.00161855200372522
