phi,mean_self_profile,pair_7_10,pair_7_8,pair_7_9
0,0.470483355060265,0.47690075216176,0.469614691449635,0.464934621569399
0.0122958616578857,0.470342288829351,0.476839668081116,0.469452411757818,0.464734786649118
0.0245917233157714,0.470213834438651,0.476784493230558,0.469304277098058,0.464552732987337
0.0368875849736571,0.470097839258844,0.476732353358982,0.46917165038247,0.46438951403508
0.0491834466315427,0.469993587253824,0.476679883661867,0.469055384840196,0.464245493259407
0.0614793082894284,0.469899814817851,0.476623289177067,0.468955807471732,0.464120347804754
0.0737751699473141,0.46981473670632,0.476558413478393,0.468872711917967,0.4640130847226
0.0860710316051998,0.469736081465563,0.476480814370049,0.468805360770208,0.463922069256432
0.0983668932630855,0.469661135586927,0.476385845142755,0.468752497171486,0.463845064446541
0.110662754920971,0.469586795443949,0.476268739834673,0.468712365386464,0.463779281110709
0.122958616578857,0.469509625921874,0.476124700849398,0.468682739850335,0.463721437065888
0.135254478236743,0.469425924518699,0.47594898722096,0.468660962049165,0.463667824285972
0.147550339894628,0.469331789588676,0.475737001783466,0.46864398443794,0.463614382544621
0.159846201552514,0.469223191314892,0.47548437550141,0.468628420470761,0.463556777972504
0.1721420632104,0.469096043938643,0.475187047246154,0.468610599702476,0.463490484867299
0.184437924868285,0.468946277741088,0.474841337364446,0.468586626824698,0.463410869034121
0.196733786526171,0.468769909267784,0.474444013475345,0.468552443423261,0.463313270904746
0.209029648184057,0.468563108309438,0.473992347051286,0.468503891190229,0.4631930866868
0.221325509841942,0.468322260202375,0.473484159485615,0.468436775292579,0.463045845828929
0.233621371499828,0.468044022089044,0.472917856520422,0.468346926592236,0.462867283154474
0.245917233157714,0.467725371881386,0.472292450102322,0.468230261428589,0.462653404113246
0.258213094815599,0.467363648796278,0.471607566946961,0.468082837714708,0.462400541727164
0.270508956473485,0.466956584480743,0.470863443321969,0.467900906161671,0.462105403958588
0.282804818131371,0.466502323912624,0.470060905799247,0.467680955530806,0.461765110407818
0.295100679789256,0.465999435447334,0.469201337976894,0.467419750919809,0.461377217445298
0.307396541447142,0.465446909579973,0.468286633424594,0.467114364213955,0.46093973110137
0.319692403105028,0.464844146201314,0.467319135359782,0.46676219597599,0.460451107268171
0.331988264762914,0.464190930342332,0.466301563810971,0.466360988205332,0.459910239010694
0.344284126420799,0.46348739662143,0.46523693126517,0.465908827566374,0.459316431032746
0.356579988078685,0.462733982827597,0.464128448024076,0.465404138864154,0.45866936159456
0.368875849736571,0.461931373287542,0.462979418704767,0.46484566873036,0.457969032427499
0.381171711394456,0.461080432871718,0.46179313151115,0.464232459670497,0.457215707433508
0.393467573052342,0.460182132689392,0.460572742069031,0.463563814810804,0.456409841188341
0.405763434710228,0.459237468703024,0.459321153757172,0.462839253867908,0.455551998483993
0.418059296368113,0.45824737465394,0.458040896576401,0.462058461042099,0.454642766343319
0.430355158025999,0.457212630831545,0.456734006676509,0.461221225703237,0.453682660114889
0.442651019683885,0.456133770334557,0.455401908704513,0.460327376893794,0.452672025405364
