time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788886288.0588238,5749875,1471968000,1471.968,215,5,140,39,9,20260908_185216
1788886288.0688078,5749914,1471977984,1471.977984,218,4,140,39,9,20260908_185216
1788886288.078792,5749953,1471987968,1471.987968,222,20,140,39,9,20260908_185216
1788886288.088776,5749992,1471997952,1471.997952,225,194,140,39,9,20260908_185216
1788886288.09876,5750031,1472007936,1472.007936,228,138,140,39,9,20260908_185216
1788886288.108744,5750070,1472017920,1472.01792,231,32,138,38,9,20260908_185216
1788886288.118728,5750109,1472027904,1472.027904,234,0,137,37,9,20260908_185216
1788886288.128712,5750148,1472037888,1472.037888,238,0,136,36,9,20260908_185216
1788886288.138696,5750187,1472047872,1472.047872,241,10,137,36,9,20260908_185216
1788886288.14868,5750226,1472057856,1472.057856,244,106,138,36,9,20260908_185216
1788886288.1589198,5750266,1472068096,1472.068096,247,85,139,36,9,20260908_185216
1788886288.1689038,5750305,1472078080,1472.07808,250,9,140,36,9,20260908_185216
1788886288.1788878,5750344,1472088064,1472.088064,254,39,140,37,9,20260908_185216
1788886288.188872,5750383,1472098048,1472.098048,2,29,140,37,9,20260908_185216
1788886288.198856,5750422,1472108032,1472.108032,5,10,139,38,9,20260908_185216
1788886288.20884,5750461,1472118016,1472.118016,8,40,138,38,9,20260908_185216
1788886288.218824,5750500,1472128000,1472.128,11,2,137,38,9,20260908_185216
1788886288.228808,5750539,1472137984,1472.137984,14,3,137,38,9,20260908_185216
1788886288.238792,5750578,1472147968,1472.147968,18,3,137,38,9,20260908_185216
1788886288.248776,5750617,1472157952,1472.157952,21,0,136,37,9,20260908_185216
1788886288.25876,5750656,1472167936,1472.167936,24,1,136,37,9,20260908_185216
1788886288.268744,5750695,1472177920,1472.17792,27,0,136,37,9,20260908_185216
1788886288.2787278,5750734,1472187904,1472.187904,30,35,136,37,9,20260908_185216
1788886288.2889678,5750774,1472198144,1472.198144,34,35,136,37,9,20260908_185216
1788886288.298952,5750813,1472208128,1472.208128,37,17,135,37,9,20260908_185216
1788886288.308936,5750852,1472218112,1472.218112,40,27,136,37,9,20260908_185216
1788886288.31892,5750891,1472228096,1472.228096,43,3,136,37,9,20260908_185216
1788886288.328904,5750930,1472238080,1472.23808,46,110,136,38,9,20260908_185216
1788886288.338888,5750969,1472248064,1472.248064,49,21,136,38,9,20260908_185216
1788886288.348872,5751008,1472258048,1472.258048,53,102,136,38,9,20260908_185216
1788886288.358856,5751047,1472268032,1472.268032,56,31,136,39,9,20260908_185216
1788886288.36884,5751086,1472278016,1472.278016,59,50,136,40,9,20260908_185216
1788886288.378824,5751125,1472288000,1472.288,62,15,136,40,9,20260908_185216
1788886288.3888078,5751164,1472297984,1472.297984,65,14,137,41,9,20260908_185216
1788886288.3987918,5751203,1472307968,1472.307968,69,54,137,42,9,20260908_185216
1788886288.409032,5751243,1472318208,1472.318208,72,33,137,43,9,20260908_185216
1788886288.419016,5751282,1472328192,1472.328192,75,25,138,43,9,20260908_185216
1788886288.429,5751321,1472338176,1472.338176,78,61,138,43,9,20260908_185216
1788886288.438984,5751360,1472348160,1472.34816,81,14,138,42,9,20260908_185216
1788886288.448968,5751399,1472358144,1472.358144,85,73,139,40,9,20260908_185216
1788886288.458952,5751438,1472368128,1472.368128,88,12,139,39,9,20260908_185216
1788886288.468936,5751477,1472378112,1472.378112,91,91,140,39,9,20260908_185216
1788886288.47892,5751516,1472388096,1472.388096,94,24,140,39,9,20260908_185216
1788886288.488904,5751555,1472398080,1472.39808,97,70,140,38,9,20260908_185216
1788886288.4988878,5751594,1472408064,1472.408064,101,70,140,38,9,20260908_185216
1788886288.5088718,5751633,1472418048,1472.418048,104,28,140,39,9,20260908_185216
1788886288.5188558,5751672,1472428032,1472.428032,107,10,140,40,9,20260908_185216
1788886288.529096,5751712,1472438272,1472.438272,110,39,140,41,9,20260908_185216
1788886288.53908,5751751,1472448256,1472.448256,113,14,140,42,9,20260908_185216
1788886288.549064,5751790,1472458240,1472.45824,117,86,140,43,9,20260908_185216
1788886288.559048,5751829,1472468224,1472.468224,120,0,140,44,9,20260908_185216
1788886288.569032,5751868,1472478208,1472.478208,123,44,140,44,9,20260908_185216
1788886288.579016,5751907,1472488192,1472.488192,126,14,141,44,9,20260908_185216
1788886288.589,5751946,1472498176,1472.498176,129,1,141,44,9,20260908_185216
1788886288.598984,5751985,1472508160,1472.50816,132,41,141,44,9,20260908_185216
1788886288.6089678,5752024,1472518144,1472.518144,136,30,141,44,9,20260908_185216
1788886288.6189518,5752063,1472528128,1472.528128,139,1,141,44,9,20260908_185216
1788886288.6289358,5752102,1472538112,1472.538112,142,15,141,44,9,20260908_185216
1788886288.6389198,5752141,1472548096,1472.548096,145,1,141,44,9,20260908_185216
1788886288.6489038,5752180,1472558080,1472.55808,148,1,141,44,9,20260908_185216
1788886288.659144,5752220,1472568320,1472.56832,152,1,141,44,9,20260908_185216
1788886288.669128,5752259,1472578304,1472.578304,155,1,141,43,9,20260908_185216
1788886288.679112,5752298,1472588288,1472.588288,161,18,141,43,9,20260908_185216
1788886288.689096,5752337,1472598272,1472.598272,164,0,141,44,9,20260908_185216
1788886288.69908,5752376,1472608256,1472.608256,168,37,141,44,9,20260908_185216
1788886288.709064,5752415,1472618240,1472.61824,171,72,141,44,9,20260908_185216
1788886288.7190478,5752454,1472628224,1472.628224,174,35,141,43,9,20260908_185216
1788886288.7290318,5752493,1472638208,1472.638208,177,31,141,43,9,20260908_185216
1788886288.7390158,5752532,1472648192,1472.648192,180,12,141,42,9,20260908_185216
1788886288.7489998,5752571,1472658176,1472.658176,183,84,141,41,9,20260908_185216
1788886288.758984,5752610,1472668160,1472.66816,187,12,141,41,9,20260908_185216
1788886288.768968,5752649,1472678144,1472.678144,190,39,141,41,9,20260908_185216
1788886288.778952,5752688,1472688128,1472.688128,193,15,141,41,9,20260908_185216
1788886288.789192,5752728,1472698368,1472.698368,196,106,141,41,9,20260908_185216
1788886288.799176,5752767,1472708352,1472.708352,199,47,141,42,9,20260908_185216
1788886288.80916,5752806,1472718336,1472.718336,203,17,141,44,9,20260908_185216
1788886288.8191438,5752845,1472728320,1472.72832,206,47,141,45,9,20260908_185216
1788886288.8291278,5752884,1472738304,1472.738304,209,24,141,46,9,20260908_185216
1788886288.8391118,5752923,1472748288,1472.748288,212,12,141,46,9,20260908_185216
1788886288.8490958,5752962,1472758272,1472.758272,215,45,141,46,9,20260908_185216
1788886288.8590798,5753001,1472768256,1472.768256,219,12,141,45,9,20260908_185216
1788886288.869064,5753040,1472778240,1472.77824,222,76,141,43,9,20260908_185216
1788886288.879048,5753079,1472788224,1472.788224,225,12,141,41,9,20260908_185216
1788886288.889032,5753118,1472798208,1472.798208,228,105,141,42,9,20260908_185216
1788886288.899016,5753157,1472808192,1472.808192,231,40,141,42,9,20260908_185216
