time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788886766.9693806,6202205,1587764480,1587.76448,132,1,137,72,11,20260908_190006
1788886766.9793644,6202244,1587774464,1587.774464,135,1,137,72,11,20260908_190006
1788886766.9893484,6202283,1587784448,1587.784448,138,1,137,72,11,20260908_190006
1788886766.9993324,6202322,1587794432,1587.794432,141,158,137,71,11,20260908_190006
1788886767.0093164,6202361,1587804416,1587.804416,144,183,137,71,11,20260908_190006
1788886767.0193005,6202400,1587814400,1587.8144,147,139,135,70,11,20260908_190006
1788886767.0292845,6202439,1587824384,1587.824384,151,109,133,70,11,20260908_190006
1788886767.0392685,6202478,1587834368,1587.834368,154,25,131,69,11,20260908_190006
1788886767.0495086,6202518,1587844608,1587.844608,157,0,129,68,11,20260908_190006
1788886767.0594926,6202557,1587854592,1587.854592,160,1,129,67,11,20260908_190006
1788886767.0694766,6202596,1587864576,1587.864576,163,1,130,67,11,20260908_190006
1788886767.0794606,6202635,1587874560,1587.87456,166,1,132,67,11,20260908_190006
1788886767.0894444,6202674,1587884544,1587.884544,170,1,133,68,11,20260908_190006
1788886767.0994284,6202713,1587894528,1587.894528,173,17,135,69,11,20260908_190006
1788886767.1094124,6202752,1587904512,1587.904512,176,120,135,70,11,20260908_190006
1788886767.1193964,6202791,1587914496,1587.914496,179,118,136,71,11,20260908_190006
1788886767.1293805,6202830,1587924480,1587.92448,182,97,137,71,11,20260908_190006
1788886767.1393645,6202869,1587934464,1587.934464,186,99,138,71,11,20260908_190006
1788886767.1493485,6202908,1587944448,1587.944448,189,52,138,71,11,20260908_190006
1788886767.1593325,6202947,1587954432,1587.954432,192,68,138,71,11,20260908_190006
1788886767.1695726,6202987,1587964672,1587.964672,195,5,138,71,11,20260908_190006
1788886767.1795566,6203026,1587974656,1587.974656,198,83,138,71,11,20260908_190006
1788886767.1895404,6203065,1587984640,1587.98464,202,1,138,72,11,20260908_190006
1788886767.1995244,6203104,1587994624,1587.994624,205,70,138,72,11,20260908_190006
1788886767.2095084,6203143,1588004608,1588.004608,208,6,139,73,11,20260908_190006
1788886767.2194924,6203182,1588014592,1588.014592,211,91,139,73,11,20260908_190006
1788886767.2294765,6203221,1588024576,1588.024576,215,55,139,74,11,20260908_190006
1788886767.2394605,6203260,1588034560,1588.03456,218,82,139,74,11,20260908_190006
1788886767.2494445,6203299,1588044544,1588.044544,221,23,139,74,11,20260908_190006
1788886767.2594285,6203338,1588054528,1588.054528,224,66,139,74,11,20260908_190006
1788886767.2694125,6203377,1588064512,1588.064512,230,12,139,74,11,20260908_190006
1788886767.2793963,6203416,1588074496,1588.074496,234,74,139,74,11,20260908_190006
1788886767.2893806,6203455,1588084480,1588.08448,237,2,139,74,11,20260908_190006
1788886767.2996204,6203495,1588094720,1588.09472,240,110,139,75,11,20260908_190006
1788886767.3096044,6203534,1588104704,1588.104704,243,23,139,75,11,20260908_190006
1788886767.3195884,6203573,1588114688,1588.114688,246,48,139,75,11,20260908_190006
1788886767.3295724,6203612,1588124672,1588.124672,250,45,139,75,11,20260908_190006
1788886767.3395565,6203651,1588134656,1588.134656,253,0,139,75,11,20260908_190006
1788886767.3495405,6203690,1588144640,1588.14464,1,6,139,75,11,20260908_190006
1788886767.3595245,6203729,1588154624,1588.154624,4,5,139,75,11,20260908_190006
1788886767.3695085,6203768,1588164608,1588.164608,7,1,139,75,11,20260908_190006
1788886767.3794923,6203807,1588174592,1588.174592,10,17,139,75,11,20260908_190006
1788886767.3894763,6203846,1588184576,1588.184576,14,1,139,75,11,20260908_190006
1788886767.3994606,6203885,1588194560,1588.19456,17,7,139,75,11,20260908_190006
1788886767.4094446,6203924,1588204544,1588.204544,20,10,139,75,11,20260908_190006
1788886767.4196844,6203964,1588214784,1588.214784,23,0,139,76,11,20260908_190006
1788886767.4296684,6204003,1588224768,1588.224768,26,0,139,76,11,20260908_190006
1788886767.4396524,6204042,1588234752,1588.234752,30,1,139,76,11,20260908_190006
1788886767.4496365,6204081,1588244736,1588.244736,33,7,139,76,11,20260908_190006
1788886767.4596205,6204120,1588254720,1588.25472,36,45,139,76,11,20260908_190006
1788886767.4696045,6204159,1588264704,1588.264704,39,0,139,76,11,20260908_190006
1788886767.4795885,6204198,1588274688,1588.274688,42,91,139,76,11,20260908_190006
1788886767.4895723,6204237,1588284672,1588.284672,46,1,139,76,11,20260908_190006
1788886767.4995563,6204276,1588294656,1588.294656,49,99,139,76,11,20260908_190006
1788886767.5095406,6204315,1588304640,1588.30464,52,9,139,77,11,20260908_190006
1788886767.5195246,6204354,1588314624,1588.314624,55,114,139,77,11,20260908_190006
1788886767.5295086,6204393,1588324608,1588.324608,58,29,139,77,11,20260908_190006
1788886767.5397484,6204433,1588334848,1588.334848,61,96,139,77,11,20260908_190006
1788886767.5497324,6204472,1588344832,1588.344832,65,53,139,77,11,20260908_190006
1788886767.5597165,6204511,1588354816,1588.354816,68,89,139,76,11,20260908_190006
1788886767.5697005,6204550,1588364800,1588.3648,71,95,139,76,11,20260908_190006
1788886767.5796845,6204589,1588374784,1588.374784,74,60,140,76,11,20260908_190006
1788886767.5896685,6204628,1588384768,1588.384768,77,16,139,76,11,20260908_190006
1788886767.5996523,6204667,1588394752,1588.394752,81,98,139,76,11,20260908_190006
1788886767.6096363,6204706,1588404736,1588.404736,84,4,140,75,11,20260908_190006
1788886767.6196206,6204745,1588414720,1588.41472,87,97,139,75,11,20260908_190006
1788886767.6296046,6204784,1588424704,1588.424704,90,16,139,74,11,20260908_190006
1788886767.6395886,6204823,1588434688,1588.434688,93,71,140,74,11,20260908_190006
1788886767.6498284,6204863,1588444928,1588.444928,97,38,140,73,11,20260908_190006
1788886767.6598125,6204902,1588454912,1588.454912,100,65,139,73,11,20260908_190006
1788886767.6697965,6204941,1588464896,1588.464896,103,48,140,73,11,20260908_190006
1788886767.6797805,6204980,1588474880,1588.47488,106,15,139,72,11,20260908_190006
1788886767.6897645,6205019,1588484864,1588.484864,109,3,139,72,11,20260908_190006
1788886767.6997485,6205058,1588494848,1588.494848,112,55,139,72,11,20260908_190006
1788886767.7097323,6205097,1588504832,1588.504832,116,0,139,72,11,20260908_190006
1788886767.7197163,6205136,1588514816,1588.514816,119,135,139,72,11,20260908_190006
1788886767.7297006,6205175,1588524800,1588.5248,122,33,139,72,11,20260908_190006
1788886767.7396846,6205214,1588534784,1588.534784,125,12,139,72,11,20260908_190006
1788886767.7496686,6205253,1588544768,1588.544768,128,106,139,72,11,20260908_190006
1788886767.7596526,6205292,1588554752,1588.554752,132,4,139,72,11,20260908_190006
1788886767.7698925,6205332,1588564992,1588.564992,135,35,139,72,11,20260908_190006
1788886767.7798765,6205371,1588574976,1588.574976,138,33,139,73,11,20260908_190006
1788886767.7898605,6205410,1588584960,1588.58496,141,0,139,73,11,20260908_190006
1788886767.7998445,6205449,1588594944,1588.594944,144,18,139,73,11,20260908_190006
1788886767.8098283,6205488,1588604928,1588.604928,148,5,139,73,11,20260908_190006
1788886767.8198123,6205527,1588614912,1588.614912,151,1,139,73,11,20260908_190006
1788886767.8297966,6205566,1588624896,1588.624896,154,1,140,73,11,20260908_190006
1788886767.8397806,6205605,1588634880,1588.63488,157,0,139,73,11,20260908_190006
1788886767.8497646,6205644,1588644864,1588.644864,160,17,139,73,11,20260908_190006
1788886767.8597486,6205683,1588654848,1588.654848,163,0,139,73,11,20260908_190006
1788886767.8697326,6205722,1588664832,1588.664832,167,43,139,73,11,20260908_190006
1788886767.8797164,6205761,1588674816,1588.674816,170,3,139,73,11,20260908_190006
1788886767.8897004,6205800,1588684800,1588.6848,173,37,139,73,11,20260908_190006
