frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
300,5.005,950.280650994575,964.5330922242315,26139.5,1093.7209302325582,909.4418604651163,-0.36669939552546227,detected,871.9711264654164,987.4455027142111,-1176.4412491227222,394.36872247626513,95.0,-716.8407531916675,262.0155741148447,95.0,88.07984336872498,95.0,346.8941258219589,-49.08890594702985,-757.5813408451199,92.64630871458954,1.1002790239311249,1.2459880160431687,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.9559386004354826,-95.59386004354826
301,5.021683333333334,,,,,,,lost,860.4142655754697,991.6934325831666,-1176.441249122719,394.3687224762636,95.0,-668.5971157330125,247.22676781787757,95.0,88.34600323915863,95.0,346.05323090969614,-51.71767694161144,-708.4735950385235,78.79303919362613,1.0856962341646306,1.2513481799156676,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.8939729905848878,-89.39729905848878
302,5.038366666666667,,,,,,,lost,849.6622693704583,995.6946358670676,-1176.441249122716,394.368722476262,95.0,-620.3534782743574,232.43796152091042,95.0,88.59244756363424,95.0,345.16847933467375,-54.34644793619302,-659.1838956254362,65.89716011455872,1.0721290465242377,1.2563970168669625,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.831777786278153,-83.1777786278153
303,5.0550500000000005,,,,,,,lost,839.715137850382,999.4491125659142,-1176.4412491227129,394.3687224762604,95.0,-572.1098408157022,217.64915522394327,95.0,88.82128872207588,95.0,344.2398710968918,-56.9752189307746,-609.7184659609493,54.0760297552531,1.0595774610099458,1.2611345268970526,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.7693608403292737,-76.93608403292737
304,5.071733333333333,,,,,,,lost,830.5728710152409,1002.9568626797065,-1176.44124912271,394.3687224762589,95.0,-523.8662033570472,202.8603489269761,95.0,89.03434773165947,95.0,343.26740619635024,-59.603989925356196,-560.0896955474965,43.44713026212776,1.0480414776217553,1.265560710005939,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.7067377861798063,-70.67377861798063
305,5.088416666666666,,,,,,,lost,822.2354688650352,1006.2178862084444,-1176.4412491227486,394.3687224762127,95.0,-475.6225658983921,188.07154263000893,95.0,89.23320280727081,95.0,342.2510846330491,-62.232760919937775,-510.31658702484515,34.12786759109446,1.037521096359666,1.2696755661936208,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.6439326019240948,-64.39326019240949
306,5.1051,,,,,,,lost,814.7029313997647,1009.2321831521278,-1176.4412491227488,394.3687224762125,95.0,-427.37892843973697,173.28273633304178,95.0,89.4192285231653,95.0,341.19090640698835,-64.86153191451936,-460.42519758313796,26.23533144240119,1.0280163172236778,1.2734790954600983,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.580978167297335,-58.097816729733495
307,5.121783333333333,,,,,,,lost,807.9752586194293,1011.9997535107568,-1156.7637669304484,394.3687224762127,95.0,-379.1352909810819,158.4939300360746,95.0,89.59362763181639,95.0,340.086871518168,-67.49030290910095,-410.44907261841695,19.886012980766765,1.0195271402137909,1.2769712978053716,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.5179168108749741,-51.79168108749741
308,5.138466666666667,,,,,,,lost,802.0524505240292,1014.5205972843315,-1087.5471789437563,376.44287145456383,95.0,-330.8916535224268,143.70512373910745,95.0,89.75745709751892,95.0,338.938979966588,-70.11907390368253,-360.4296691464531,15.195478230588918,1.0120535653300053,1.2801521732294405,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.4548008443488367,-45.48008443488367
309,5.15515,,,,,,,lost,796.9345071135643,1016.7947144728518,-979.4864056092449,344.1763396155968,95.0,-282.6480160637717,128.91631744214027,95.0,89.9116495358272,95.0,337.7472317522484,-72.74784489826412,-310.41676617497143,12.27799515808401,1.005595592572321,1.2830217217323052,0.11987381703470032,11.987381703470032,0.11987381703470032,-0.39169308034696715,-39.16930803469671
