time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1783947741.0762324,8315886,2128866816,2128.866816,208,0,126,8,20260713_150414
1783947741.0862164,8315925,2128876800,2128.8768,212,1,125,8,20260713_150414
1783947741.0962005,8315964,2128886784,2128.886784,215,118,126,8,20260713_150414
1783947741.1061845,8316003,2128896768,2128.896768,218,215,127,8,20260713_150414
1783947741.1161685,8316042,2128906752,2128.906752,221,0,129,8,20260713_150414
1783947741.1261525,8316081,2128916736,2128.916736,224,1,129,8,20260713_150414
1783947741.1361363,8316120,2128926720,2128.92672,227,0,130,8,20260713_150414
1783947741.1461203,8316159,2128936704,2128.936704,230,43,133,8,20260713_150414
1783947741.1563604,8316199,2128946944,2128.946944,233,0,135,8,20260713_150414
1783947741.1663444,8316238,2128956928,2128.956928,237,47,136,8,20260713_150414
1783947741.1763284,8316277,2128966912,2128.966912,240,0,138,8,20260713_150414
1783947741.1863124,8316316,2128976896,2128.976896,86,0,140,8,20260713_150414
1783947741.1962965,8316355,2128986880,2128.98688,89,0,141,8,20260713_150414
1783947741.2062805,8316394,2128996864,2128.996864,92,0,142,8,20260713_150414
1783947741.2162645,8316433,2129006848,2129.006848,95,1,143,8,20260713_150414
1783947741.2262485,8316472,2129016832,2129.016832,98,255,143,8,20260713_150414
1783947741.2362325,8316511,2129026816,2129.026816,101,173,143,8,20260713_150414
1783947741.2462163,8316550,2129036800,2129.0368,104,121,143,8,20260713_150414
1783947741.2564564,8316590,2129047040,2129.04704,107,84,142,8,20260713_150414
1783947741.2664404,8316629,2129057024,2129.057024,111,64,139,8,20260713_150414
1783947741.2764244,8316668,2129067008,2129.067008,114,52,133,8,20260713_150414
1783947741.2864084,8316707,2129076992,2129.076992,117,38,128,8,20260713_150414
1783947741.2963924,8316746,2129086976,2129.086976,120,34,122,8,20260713_150414
1783947741.3063765,8316785,2129096960,2129.09696,123,52,120,8,20260713_150414
1783947741.3163605,8316824,2129106944,2129.106944,126,26,119,8,20260713_150414
1783947741.3263445,8316863,2129116928,2129.116928,129,14,119,8,20260713_150414
1783947741.3363285,8316902,2129126912,2129.126912,132,22,120,8,20260713_150414
1783947741.3463123,8316941,2129136896,2129.136896,136,33,121,8,20260713_150414
1783947741.3562963,8316980,2129146880,2129.14688,139,11,123,8,20260713_150414
1783947741.3665364,8317020,2129157120,2129.15712,142,33,125,8,20260713_150414
1783947741.3765204,8317059,2129167104,2129.167104,145,0,128,8,20260713_150414
1783947741.3865044,8317098,2129177088,2129.177088,148,0,132,8,20260713_150414
1783947741.3964884,8317137,2129187072,2129.187072,151,0,136,8,20260713_150414
1783947741.4064724,8317176,2129197056,2129.197056,154,0,138,8,20260713_150414
1783947741.4164565,8317215,2129207040,2129.20704,157,0,142,8,20260713_150414
1783947741.4264405,8317254,2129217024,2129.217024,161,157,144,8,20260713_150414
1783947741.4364245,8317293,2129227008,2129.227008,164,0,144,8,20260713_150414
1783947741.4464085,8317332,2129236992,2129.236992,167,144,144,8,20260713_150414
1783947741.4563923,8317371,2129246976,2129.246976,170,0,144,8,20260713_150414
1783947741.4666324,8317411,2129257216,2129.257216,173,4,144,8,20260713_150414
1783947741.4766164,8317450,2129267200,2129.2672,176,27,144,8,20260713_150414
1783947741.4866004,8317489,2129277184,2129.277184,179,0,144,8,20260713_150414
1783947741.4965844,8317528,2129287168,2129.287168,182,124,144,8,20260713_150414
1783947741.5065684,8317567,2129297152,2129.297152,186,0,144,8,20260713_150414
1783947741.5165524,8317606,2129307136,2129.307136,189,130,144,8,20260713_150414
1783947741.5265365,8317645,2129317120,2129.31712,192,100,144,8,20260713_150414
1783947741.5365205,8317684,2129327104,2129.327104,195,0,144,8,20260713_150414
1783947741.5465045,8317723,2129337088,2129.337088,198,97,145,8,20260713_150414
1783947741.5567443,8317763,2129347328,2129.347328,201,59,145,8,20260713_150414
1783947741.5667284,8317802,2129357312,2129.357312,204,0,145,8,20260713_150414
1783947741.5767124,8317841,2129367296,2129.367296,207,90,145,8,20260713_150414
1783947741.5866964,8317880,2129377280,2129.37728,210,0,146,8,20260713_150414
1783947741.5966804,8317919,2129387264,2129.387264,214,139,146,8,20260713_150414
1783947741.6066644,8317958,2129397248,2129.397248,217,56,146,8,20260713_150414
1783947741.6166484,8317997,2129407232,2129.407232,220,0,146,8,20260713_150414
1783947741.6266325,8318036,2129417216,2129.417216,223,95,146,8,20260713_150414
1783947741.6366165,8318075,2129427200,2129.4272,226,0,146,8,20260713_150414
1783947741.6466005,8318114,2129437184,2129.437184,229,0,146,8,20260713_150414
1783947741.6565845,8318153,2129447168,2129.447168,232,4,146,8,20260713_150414
1783947741.6668243,8318193,2129457408,2129.457408,235,0,146,8,20260713_150414
1783947741.6768084,8318232,2129467392,2129.467392,239,87,147,8,20260713_150414
1783947741.6867924,8318271,2129477376,2129.477376,242,0,147,8,20260713_150414
1783947741.6967764,8318310,2129487360,2129.48736,245,0,147,8,20260713_150414
1783947741.7067604,8318349,2129497344,2129.497344,248,1,147,8,20260713_150414
1783947741.7167444,8318388,2129507328,2129.507328,251,1,147,8,20260713_150414
1783947741.7267284,8318427,2129517312,2129.517312,254,0,147,8,20260713_150414
1783947741.7367125,8318466,2129527296,2129.527296,2,20,147,8,20260713_150414
1783947741.7466965,8318505,2129537280,2129.53728,5,0,147,8,20260713_150414
