frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
300,5.005,1101.0218368657675,984.6307000642261,14817.0,1092.014598540146,935.8905109489051,-1.7535357238875298,detected,1101.7282138369644,982.6873157733149,56.20028219332416,-32.44448999205455,64.89311711925846,28.698527176673554,9.915729285609682,30.36325327391266,35.692723611160744,62.69281501612054,259.39017505322954,31.53616020418236,-15.030177842695242,26.382208084099425,1.3901933297627311,1.2399839946666436,0.038313253342476546,3.8313253342476545,0.07910765301718681,-0.018965524091729014,-1.8965524091729014
301,5.021683333333334,1102.8056708160443,984.1106500691562,14697.0,1091.5391705069123,935.3778801843318,-1.7979940721580594,detected,1102.210357611431,982.8506164803597,50.50573286548043,-27.465807929265452,57.49086586133985,29.100926305829642,9.660779051428529,30.66259225404545,36.355348699674764,59.29765041206759,259.907221868093,30.447473945286657,-14.61100410273335,26.95761715819403,1.3908017130743608,1.240190052341148,0.038690968143905935,3.8690968143905935,0.0748235336429875,-0.018436598236887508,-1.8436598236887507
302,5.038366666666667,1102.6496815286623,985.1535031847134,14695.0,1096.3648648648648,935.1756756756756,-1.6958917799473965,detected,1102.6992147447022,983.0096637676643,44.8111835376367,-22.487125866476358,50.136942465396835,29.50332543498573,9.405828817247373,30.966366068075164,37.19252206982677,56.04203444969102,260.40610576720394,29.35878768639095,-14.191409609499114,27.52307614997737,1.3914185675012016,1.2403907429244976,0.039074278950252575,3.9074278950252577,0.07071550088289089,-0.017907141463090366,-1.7907141463090366
303,5.0550500000000005,1104.7282535401214,983.0505731625084,14810.5,1096.8427947598252,935.2139737991266,-1.7341686829094118,detected,1103.1947852367782,983.1644576352286,39.11663420979296,-17.508443803687268,42.85623264275128,29.905724564141817,9.150878583066218,31.274445487463648,37.990123032093095,52.96277094778678,260.88682675056225,28.270101427495245,-13.771991616334546,28.07887439816536,1.3920438930432533,1.2405860664166923,0.03946302269711502,3.9463022697115018,0.06682999488679721,-0.017377907402314884,-1.7377907402314885
304,5.071733333333333,1104.5152335815842,983.5639810426541,14798.0,1099.9353448275863,935.1163793103449,-1.6650490579939832,detected,1103.6970690876592,983.3149980830526,33.42208488194923,-12.529761740898175,35.69356646708052,30.308123693297908,8.895928348885063,31.586704528911255,38.75948602980694,50.09527058737666,261.349384818168,27.181415168599543,-13.35333445683758,28.625309812831322,1.3926776897005164,1.240776022817732,0.03985704041502998,3.985704041502998,0.06321169790205257,-0.016849633384022185,-1.6849633384022185
305,5.088416666666666,1105.178500331785,982.5554080955541,14868.0,1103.7695473251028,935.3004115226338,-1.6006034544153755,detected,1104.2060662973447,983.4612851111364,27.727535554054157,-7.551079678151382,28.73734560127515,30.710522822453996,8.640978114703909,31.90302046526723,39.57820273473647,47.47217870607477,261.7937799700212,26.092728909703833,-12.936009851128949,29.162687872326764,1.3933199574729902,1.2409606121276169,0.04025617724323941,4.025617724323941,0.05990180278369057,-0.016323040821613816,-1.6323040821613817
306,5.1051,1104.955500618047,982.9765142150803,14807.5,1099.3274021352313,935.5160142348755,-1.6888300049716853,detected,1104.721776865835,983.6033187194798,23.049983729301402,-4.944578184392412,23.57436326483981,31.11292195161008,8.386027880522754,32.223273824673456,40.33818592436687,45.12170798888195,262.2200122061218,25.004042650808124,-12.520577238026736,29.691320644364946,1.393970696360675,1.241139834346347,0.04066028242861004,4.066028242861004,0.05693590913423591,-0.015798835631579477,-1.5798835631579478
307,5.121783333333333,1105.7993355481728,983.1009966777409,14830.0,1099.230215827338,935.546762589928,-1.7080671018798592,detected,1105.2442007931302,983.7410989080831,24.25574472346034,-3.013685072755834,24.442247233170388,31.51532108076617,8.131077646341598,32.54734837916325,40.924106791598184,43.065761407320316,262.6280815264698,23.915356391912418,-12.107584130817203,30.21152583087792,1.3946299063635712,1.241313689473922,0.04106920931124701,4.106920931124701,0.05434165477264394,-0.015277708682419185,-1.5277708682419184
308,5.138466666666667,1105.3865698729583,983.535390199637,14658.0,1098.2653846153846,935.1961538461538,-1.7170611643926552,detected,1105.77333807923,983.8746256769462,21.8644114454587,2.009199709215409,21.956533681977596,31.91772020992226,7.876127412160443,32.87513112386725,41.420929262885956,41.31805109394698,263.0179879310653,22.826670133016716,-11.697566494369429,30.723625836174847,1.3952975874816782,1.2414821775103422,0.041482815298255205,4.14828152982552,0.052136342074381045,-0.014760336270497703,-1.4760336270497703
309,5.15515,1105.6608643457382,983.6188475390156,14580.0,1091.7786259541986,934.9923664122138,-1.8488860345727853,detected,1106.3091887241344,984.0038990260689,27.898645191993637,0.6856097740210316,27.907068357514426,32.320119339078346,7.621177177979289,33.20651224790731,41.732527670711406,39.882541490752395,263.3897314199082,21.73798387412101,-11.291049141399732,31.22794685785338,1.3959737397149963,1.2416452984556074,0.04190096182701238,4.190096182701239,0.05032497348990839,-0.014247380620062755,-1.4247380620062755
