time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1782143144.0505822,9347574,2392978944,2392.978944,164,0,141,7,20260622_174733
1782143144.060822,9347614,2392989184,2392.989184,167,0,140,7,20260622_174733
1782143144.070806,9347653,2392999168,2392.999168,171,0,141,7,20260622_174733
1782143144.08079,9347692,2393009152,2393.009152,174,151,141,7,20260622_174733
1782143144.090774,9347731,2393019136,2393.019136,177,157,141,7,20260622_174733
1782143144.100758,9347770,2393029120,2393.02912,180,146,141,7,20260622_174733
1782143144.110742,9347809,2393039104,2393.039104,183,107,142,7,20260622_174733
1782143144.120726,9347848,2393049088,2393.049088,186,85,143,7,20260622_174733
1782143144.13071,9347887,2393059072,2393.059072,189,9,144,7,20260622_174733
1782143144.140694,9347926,2393069056,2393.069056,193,72,145,7,20260622_174733
1782143144.1506782,9347965,2393079040,2393.07904,196,6,146,7,20260622_174733
1782143144.1606622,9348004,2393089024,2393.089024,199,74,146,7,20260622_174733
1782143144.170902,9348044,2393099264,2393.099264,202,0,146,7,20260622_174733
1782143144.180886,9348083,2393109248,2393.109248,205,104,146,7,20260622_174733
1782143144.19087,9348122,2393119232,2393.119232,208,0,146,7,20260622_174733
1782143144.200854,9348161,2393129216,2393.129216,211,114,146,7,20260622_174733
1782143144.210838,9348200,2393139200,2393.1392,214,17,146,7,20260622_174733
1782143144.220822,9348239,2393149184,2393.149184,218,147,146,7,20260622_174733
1782143144.230806,9348278,2393159168,2393.159168,221,13,146,7,20260622_174733
1782143144.24079,9348317,2393169152,2393.169152,224,5,146,7,20260622_174733
1782143144.250774,9348356,2393179136,2393.179136,227,4,146,7,20260622_174733
1782143144.2607582,9348395,2393189120,2393.18912,230,2,146,7,20260622_174733
1782143144.270998,9348435,2393199360,2393.19936,233,0,146,7,20260622_174733
1782143144.280982,9348474,2393209344,2393.209344,236,123,146,7,20260622_174733
1782143144.290966,9348513,2393219328,2393.219328,239,0,146,7,20260622_174733
1782143144.30095,9348552,2393229312,2393.229312,242,29,146,7,20260622_174733
1782143144.310934,9348591,2393239296,2393.239296,246,9,146,7,20260622_174733
1782143144.320918,9348630,2393249280,2393.24928,249,0,146,7,20260622_174733
1782143144.330902,9348669,2393259264,2393.259264,252,45,146,7,20260622_174733
1782143144.340886,9348708,2393269248,2393.269248,0,0,146,7,20260622_174733
1782143144.35087,9348747,2393279232,2393.279232,3,0,146,7,20260622_174733
1782143144.360854,9348786,2393289216,2393.289216,6,14,146,7,20260622_174733
1782143144.3708382,9348825,2393299200,2393.2992,9,0,147,7,20260622_174733
1782143144.381078,9348865,2393309440,2393.30944,12,0,146,7,20260622_174733
1782143144.391062,9348904,2393319424,2393.319424,16,0,147,7,20260622_174733
1782143144.401046,9348943,2393329408,2393.329408,19,0,147,7,20260622_174733
1782143144.41103,9348982,2393339392,2393.339392,22,1,146,7,20260622_174733
1782143144.421014,9349021,2393349376,2393.349376,25,0,146,7,20260622_174733
1782143144.430998,9349060,2393359360,2393.35936,28,49,147,7,20260622_174733
1782143144.440982,9349099,2393369344,2393.369344,31,0,147,7,20260622_174733
1782143144.450966,9349138,2393379328,2393.379328,34,0,147,7,20260622_174733
1782143144.46095,9349177,2393389312,2393.389312,38,80,147,7,20260622_174733
1782143144.4709342,9349216,2393399296,2393.399296,41,0,147,7,20260622_174733
1782143144.481174,9349256,2393409536,2393.409536,44,164,147,7,20260622_174733
1782143144.491158,9349295,2393419520,2393.41952,47,0,147,7,20260622_174733
1782143144.501142,9349334,2393429504,2393.429504,50,151,147,7,20260622_174733
1782143144.511126,9349373,2393439488,2393.439488,53,15,147,7,20260622_174733
