phi,a_shared,b_shared,wb_10_11_11to10,wb_10_11_10to11,wb_10_12_12to10,wb_10_12_10to12,wb_11_12_12to11,wb_11_12_11to12,wb_7_10_10to7,wb_7_10_7to10,wb_7_11_11to7,wb_7_11_7to11,wb_7_12_12to7,wb_7_12_7to12,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_11_11to8,wb_8_11_8to11,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10,wb_9_11_11to9,wb_9_11_9to11,wb_9_12_12to9,wb_9_12_9to12
5.25033292791719,0.0999959480825631,0.0276526281324056,-0.00126749331573503,-0.00130067825972588,-0.00086378485142059,-0.000883423484838191,-0.000784992557538564,-0.000873870027131001,0.00100322416144736,0.00130079439531075,0.000668068185022667,0.000922086619052078,0.000443837646403333,0.000581809898928641,-0.000824943596748194,-0.00119079657481819,-0.00064342255529936,-0.000780444159571335,0.000981238778909953,0.000923848157287596,0.000614650697896751,0.000508733817428432,-0.000868460703236816,-0.000853473284959539,0.00055125239197543,0.000567392569200296,0.000356010072049366,0.000312662318037813,0.000694954517475749,0.000575578599769926
5.26262878957507,0.103867994436041,0.0563061898781789,-0.00258086569433394,-0.00264843676745214,-0.00175883585549636,-0.00179882397586107,-0.00159839924748153,-0.00177937125689785,0.00204276171705485,0.00264867324234567,0.00136031822716245,0.00187754972177965,0.000903740746586896,0.00118467939051659,-0.00167974742128971,-0.00242469604433092,-0.00131013487749228,-0.001589137814595,0.00199799515389967,0.00188113656010445,0.00125154971667855,0.00103588211523402,-0.00176835680948836,-0.00173783947799772,0.00112245829599809,0.00115532287144239,0.000724906530380188,0.000636641977134819,0.00141506408831469,0.00117199123979405
5.27492465123296,0.107468318058934,0.0846740167931454,-0.00388114105421961,-0.00398275535616972,-0.00264496136369548,-0.0027050960448489,-0.00240369460295968,-0.00267584278058563,0.00307193294926407,0.00398311097034197,0.00204566511532712,0.00282348489599271,0.00135905766876982,0.00178153703569934,-0.00252602709695419,-0.00364629100317647,-0.00197019870920193,-0.00238976713378695,0.00300461238062723,0.00282887883241791,0.00188209754481302,0.00155777366237733,-0.00265927910424852,-0.00261338672465915,0.00168796810458278,0.00173739030166433,0.00109012433374862,0.000957390893963263,0.00212799268848717,0.00176245642147772
5.28722051289085,0.11070348740194,0.112762943671181,-0.00516863267684621,-0.00530395550952792,-0.00352237487440172,-0.00360245804419102,-0.00320107264756817,-0.00356350058929225,0.00409098582113743,0.00530442909165372,0.00272427397336377,0.00376012005029896,0.0018098981145983,0.00237252663819476,-0.00336398652188167,-0.00485587577597014,-0.00262377308270979,-0.00318252501653227,0.00400133298811248,0.00376730331822834,0.00250644610315215,0.00207453420064188,-0.00354144224161338,-0.00348032597465731,0.00224791806866575,0.00231373510010797,0.00145175147579665,0.0012749863480673,0.00283391208723182,0.00234711640837255
5.29951637454873,0.113490142412668,0.140582707825774,-0.00644378688433904,-0.00661249523505861,-0.00439138055197312,-0.00449122105359288,-0.00399080980055298,-0.0044426523986663,0.00510027359776465,0.00661308565470762,0.00339638004796641,0.00468777987884428,0.00225641837251912,0.00295785307058671,-0.00419391618326825,-0.00605386967763178,-0.00327108456625002,-0.00396768628045063,0.00498850249973752,0.00469673533197163,0.00312481182850269,0.00258634287034801,-0.00441515203244758,-0.00433895776134075,0.00280250230062307,0.00288455706258621,0.00180991331826784,0.00158953843715597,0.0035330669987206,0.00292617387883647
5.31181223620662,0.115755551322685,0.168145572846372,-0.00770716579388918,-0.00790895136705416,-0.00525236147402305,-0.00537177686015239,-0.00477325419614565,-0.00531368575896854,0.00610024119632253,0.00790965754530068,0.00406227961889205,0.00560687331533568,0.00269881527889268,0.00353777435817763,-0.00501618193312407,-0.00724080081132175,-0.0039124185095558,-0.00474559704261684,0.00596655608244116,0.00561758458857466,0.00373746731064439,0.00309342528848391,-0.00528079362804543,-0.00518966058927406,0.00335196527389087,0.00345010782049882,0.00216476774710857,0.00190118582299718,0.00422576562645759,0.00349988409466986
5.3241080978645,0.117438043275428,0.195465927194669,-0.00895942891890472,-0.0091940006860082,-0.00610576709277674,-0.00624458513464341,-0.00554881428866347,-0.00617705537003262,0.00709141062333969,0.00919482160435522,0.00472232030132736,0.00651788014809325,0.00313731977527518,0.00411259323347469,-0.00583121301344686,-0.00841728878291698,-0.00454810970398029,-0.00551666339068524,0.00693600430312202,0.00653033179293677,0.00434473237010138,0.00359604616395935,-0.00613881891361299,-0.00603287854527638,0.0038965938210222,0.00401068260459961,0.00251650000464952,0.00221009119283227,0.00491236957536533,0.00406854654605484
5.33640395952239,0.118487313043507,0.222559863226216,-0.0102013138729317,-0.0104684001173353,-0.00695210008497372,-0.00711015998244325,-0.00631794690193094,-0.00703326977763274,0.00807436570180127,0.0104693348248705,0.00537689087534467,0.00742133698237751,0.00357219015151809,0.00468264827882572,-0.00663948949743638,-0.00958402657254866,-0.00517853258715306,-0.00628133950155518,0.00789741819044454,0.00743551457543982,0.0049469647008159,0.00409450155273804,-0.0069897332869863,-0.00686910830530523,0.00443670874152471,0.00456661160711901,0.00286531726977552,0.00251643649946388,0.0055932832719285,0.00463249618905527
5.34869982118027,0.11886459560611,0.24944474241705,-0.0114336164412649,-0.0117329662812253,-0.0077919027708566,-0.00796905605374965,-0.00708114488709445,-0.00788287763390646,0.00904973629777838,0.0117340138999513,0.00602641078208098,0.00831782274271825,0.00400370506745167,0.00524830477880943,-0.00744152931917167,-0.010741761812091,-0.00580409112665438,-0.00704011537069865,0.00885141380713749,0.00833371296658097,0.00554455020619326,0.00458911085917959,-0.00783408200410323,-0.00769888571557068,0.00497265613469671,0.00511825106083338,0.00321144306049379,0.002820418045367,0.00626894303764764,0.00519209439597976
5.36099568283816,0.11854270990754,0.276138752692334,-0.0126571702905439,-0.0129885546710057,-0.00862574328645067,-0.00882185440147931,-0.00783892455623193,-0.00872645370818785,0.0100181822605224,0.0129897143993106,0.00667131942910708,0.0092079439118824,0.00443215644780218,0.00580994540645245,-0.00823787506767288,-0.0118912777225414,-0.00642520851991882,-0.007793504318582,0.00979863654203676,0.00922553460774127,0.00613789315959373,0.00508020869207977,-0.00867243627643067,-0.00852277212988557,0.0055047985750177,0.00566597415607883,0.0035551115348206,0.0031222414774991,0.0069398059640041,0.00574771974135106
