phi,mean_self_profile,pair_7_9,pair_8_9,pair_9_10
0,0.440872487434452,0.439458801941989,0.431313940846779,0.451844719514586
0.0122958616578857,0.441061261921479,0.439564114568565,0.431452543478414,0.452167127717459
0.0245917233157714,0.441236042425948,0.439660160184416,0.431570170907255,0.452477796186173
0.0368875849736571,0.441393149453342,0.439744771589432,0.431664940335203,0.452769736435391
0.0491834466315427,0.441529051391752,0.439815840544187,0.431735287385773,0.453036026245296
0.0614793082894284,0.441640416987263,0.439871340869191,0.431779991485328,0.45326991860727
0.0737751699473141,0.441724165186854,0.439909350425866,0.431798196473736,0.453464948660959
0.0860710316051998,0.441777511574574,0.439928071694992,0.431789426072462,0.453615036956268
0.0983668932630855,0.441798010667712,0.439925850681141,0.431753593905594,0.4537145874164
0.110662754920971,0.44178359339141,0.439901193887435,0.431691007841723,0.453758578445072
0.122958616578857,0.44173259911202,0.439852783123466,0.431602368501001,0.453742645711593
0.135254478236743,0.441643801680535,0.439779487930443,0.43148876185089,0.453663155260271
0.147550339894628,0.441516429016758,0.439680375431092,0.431351645895006,0.453517265724176
0.159846201552514,0.441350175851295,0.439554717437492,0.431192831540858,0.453302978575536
0.1721420632104,0.441145209334773,0.439401994677441,0.431014457812925,0.453019175513954
0.184437924868285,0.440902167320648,0.439221898028926,0.430818961656332,0.452665642276685
0.196733786526171,0.440622149228108,0.439014326682498,0.430609042652073,0.452243078349753
0.209029648184057,0.440306699493512,0.438779383182416,0.430387623036226,0.451753092261893
0.221325509841942,0.439957783721085,0.438517365329196,0.430157803481848,0.451198182352212
0.233621371499828,0.439577757744758,0.438228754958149,0.429922815162162,0.450581703113963
0.245917233157714,0.439169329911572,0.437914203640469,0.429685968666411,0.449907817427837
0.258213094815599,0.438735516991697,0.437574515385002,0.429450600384474,0.449181435205614
0.270508956473485,0.438279594209321,0.437210626449785,0.429220017012442,0.448408139165737
0.282804818131371,0.437805039971324,0.436823582402411,0.428997438858115,0.447594098653447
0.295100679789256,0.437315475945445,0.436414512597014,0.42878594264257,0.446745972596752
0.307396541447142,0.436814603205654,0.435984602262935,0.428588404501105,0.445870802852924
0.319692403105028,0.436306135218573,0.435535062425601,0.428407443884007,0.444975899346112
0.331988264762914,0.435793728490391,0.435067097903726,0.428245369044696,0.44406871852275
0.344284126420799,0.435280911728038,0.434581873648256,0.42810412477997,0.443156736755887
