frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s
300,5.005,1084.6097549651195,1030.148042390686,14358.5,1081.0371517027863,978.4086687306501,-1.639736889044105,detected,1084.0926088624055,1028.6235174005012,24.866383031472797,7.609292173688922,26.004582912488363,42.10528864417228,8.963706574158495,43.048848618246176,42.462777194935434,27.097267779811425,268.1168120985779,-15.104107467817684,-10.34252557214275,41.78798310694414
301,5.021683333333334,1085.0246091220279,1030.2749907484504,14412.0,1080.1168384879725,978.360824742268,-1.66505245176294,detected,1084.7911985853448,1028.7724765846413,23.590393022689337,-19.34163253520625,30.505825543523628,41.64173108880083,8.8935382777997,42.580850052232286,41.79072722291654,28.363279028404495,267.87019025534664,-14.460948663800215,-10.434952555301475,41.282448526453685
302,5.038366666666667,1085.3968877456432,1029.5026765850946,14384.0,1083.2509960159364,978.7250996015937,-1.6130318120664429,detected,1085.4820546230685,1028.9202651277037,34.313805622096204,-36.16659703254129,49.854387943141234,41.17817353342939,8.823369981440903,42.11287016315341,40.957226097830485,29.573169166749906,267.6342984448291,-13.817789859782742,-10.51558412849967,40.778871046352705
303,5.0550500000000005,1086.1695464362851,1029.068231960798,14353.0,1080.477192982456,978.3263157894737,-1.682511716004899,detected,1086.1651769755767,1029.0668830296886,31.047926188584658,-13.644071033512274,33.913631403601265,40.714615978057935,8.753201685082105,41.64490958064928,40.19573592380367,30.715486118257225,267.4091366670252,-13.17463105576527,-10.584704831021634,40.277320139510294
304,5.071733333333333,1086.432853549469,1029.047419414943,14312.0,1086.5103734439833,979.2199170124481,-1.5692405628445973,detected,1086.8405656428697,1029.2123302905961,17.52677566328275,-20.117550089457175,26.68152332144585,40.251058422686484,8.68303338872331,41.17696896295555,39.32605749332116,31.77952625212496,267.19470492193506,-12.531472251747797,-10.642598154950063,39.77785662260421
305,5.088416666666666,1086.7543565175833,1028.396976372813,14298.5,1086.3229571984436,979.2023346303502,-1.5795653359033057,detected,1087.5082206249472,1029.3566069104259,35.079954385161415,-22.923278597507114,41.905607039201016,39.78750086731503,8.612865092364512,40.70904899854411,38.65231008706179,32.755518972388806,266.9910032095586,-11.888313447730326,-10.689546467548384,39.28053292260671
306,5.1051,1087.6033546941205,1028.282546019073,14278.5,1085.1129032258063,979.6048387096774,-1.621913810485736,detected,1088.1681419218091,1029.499712889178,36.39201937768892,-37.16801732109531,52.017694931314736,39.32394331194358,8.542696796005714,40.24115040787774,38.03546804410076,33.6348025147352,266.79803152989575,-11.245154643712853,-10.725830943457222,38.78539334236297
307,5.121783333333333,1087.9686368974856,1027.1568035281991,13907.0,1090.0478087649403,979.6932270916335,-1.5270186846125768,detected,1088.8203295334556,1029.6416482268526,40.09349351297653,18.801423655479134,44.28297363036838,38.86038575657213,8.472528499646918,39.773273945287976,37.09567861113889,34.40998699054519,266.6157898829467,-10.601995839695384,-10.751731506355823,38.292474325148525
308,5.138466666666667,1088.9411409276702,1028.909886855044,14067.5,1083.2239747634069,979.2082018927445,-1.6853225914135255,detected,1089.4647834598868,1029.7824129234496,52.579172785323124,66.75254315444869,84.97335716785231,38.39682820120068,8.402360203288122,39.30542040098693,36.54271993023215,35.07510004795706,266.4442782687113,-9.95883703567791,-10.76752677974043,37.80180471810694
309,5.15515,1089.7230286294225,1029.384113384786,14123.0,1084.857142857143,979.1535714285715,-1.6673660673685484,detected,1090.1015037011025,1029.922006978969,48.67614797409227,27.1427983002795,55.7323862863002,37.933270645829225,8.332191906929326,38.83759060322393,36.47779183636325,35.62571010344576,266.28349668718954,-9.315678231660437,-10.773494046473132,37.31340603448358
310,5.171833333333334,1090.565301731739,1029.81555155833,14176.5,1085.7586206896551,979.4137931034483,-1.6658761029247955,detected,1090.7304902571027,1030.0604303934108,43.14214850547931,22.663793371337942,48.732868863299366,37.46971309045778,8.262023610570528,38.36978542059948,36.91065930592229,36.05902225301241,266.13344513838155,-8.672519427642966,-10.769909216755675,36.8272927145845
311,5.188516666666667,1091.1625383178887,1030.1403286236095,14190.5,1088.1148036253776,979.6435045317221,-1.6310781787697435,detected,1091.3517431278874,1030.1976831667748,35.73073571497834,27.96960770820805,45.37603365307153,37.006155535086336,8.191855314211733,37.90200576454998,36.92164840794035,36.37394285769946,265.9941236222872,-8.029360623625493,-10.757046804184943,36.34347238540306
312,5.2052000000000005,1091.7575172800955,1030.7488041355273,14250.5,1092.6512455516015,979.7046263345196,-1.5532891986749353,detected,1091.9652623134566,1030.3337652990615,45.651529032407424,21.29970920356975,50.37598351549448,36.542597979714884,8.121687017852935,37.434252592018225,37.23419687748057,36.57111020631688,265.8655321389066,-7.386201819608023,-10.735179909548188,35.8619461188689
313,5.221883333333333,1092.6857776699367,1030.851028920702,14424.5,1087.74,979.7033333333334,-1.6671926352426714,detected,1092.5710478138105,1030.4686767902706,53.15416064129087,0.6660379128109749,53.158333307031526,36.07904042434343,8.051518721494137,36.96652690832584,37.249573528214086,36.65289014101864,265.7476706882396,-6.74304301559055,-10.704580212017955,35.38270868868651
314,5.238566666666666,1093.53109444016,1030.7710276005514,14263.0,1090.863481228669,980.2389078498294,-1.6235378167081052,detected,1093.169099628949,1030.602417640402,44.289062502605326,7.65117576575848,44.945094815321184,35.61548286897198,7.981350425135342,36.49882977026585,37.17084610269065,36.62333678181421,265.64053927028635,-6.0998842115730785,-10.665517967408805,34.90574882574108
315,5.25525,1094.1635560554403,1031.1063231520861,14225.5,1092.9342560553632,980.7058823529412,-1.5951821515143014,detected,1093.759417758872,1030.734987849456,41.29715913102593,12.852172620733944,43.250823036867416,35.15192531360053,7.911182128776544,36.03116228943528,37.29161726686888,36.4881195171779,265.5441378850468,-5.456725407555606,-10.618262013159663,34.43104947206102
316,5.271933333333333,1094.9090429831651,1031.19986176033,14226.5,1094.1063829787233,980.6276595744681,-1.5866665594818399,detected,1094.3420022035793,1030.8663874174322,37.73710809678182,3.202623625117933,37.872762317955626,34.68836775822908,7.8410138324177465,35.563525635829656,37.156233960967164,36.254418371032166,265.4584665325209,-4.813566603538134,-10.563079779707788,33.958588033336156
