frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s
300,5.005,1063.0736815191874,1044.7928084977802,14341.0,1063.8683127572017,996.156378600823,-1.5544595902031906,detected,1062.2104829773884,1045.9809324594592,37.098483026325,26.29572733000128,45.47265902350885,65.1894577999429,20.024178981440812,68.19555082357876,53.0329773331794,47.42530349742645,274.39283859455855,23.2265359218625,-14.972206838164242,66.53169300811862
301,5.021683333333334,1063.7484996314884,1045.254857918319,14246.5,1067.1078838174274,996.9751037344398,-1.501326663257493,detected,1063.2873460145988,1046.313695891062,39.953861810001456,28.84340552229562,49.27730832397693,63.90488310082701,19.867501199122646,66.92198209876561,52.12385269736191,48.100205733928384,274.77060415862843,22.059999898832988,-14.4839229959033,65.33580689542487
302,5.038366666666667,1064.3713184018377,1045.6000140642032,14220.5,1068.8057851239669,997.2727272727273,-1.479293495823616,detected,1064.342778042481,1046.643845412383,42.80924059367791,31.391083714589957,53.085131788324645,62.62030840171111,19.71082341680448,65.64921617273019,51.267484518336765,48.71495167969529,275.12890799391903,20.893463875803473,-14.03384608836583,64.13166727960468
303,5.0550500000000005,1065.0991916410744,1046.0118606375092,14164.5,1069.296875,998.28515625,-1.483069561514337,detected,1065.3767790610354,1046.9713810234214,45.66461937735438,33.938761906884295,56.89549211186093,61.33573370259523,19.554145634486314,64.37730066048418,50.44942084277649,49.254573845259415,275.46775010043035,19.72692785277396,-13.620770350019644,62.91988124116575
304,5.071733333333333,1066.1181645352888,1046.7058462337784,14114.5,1070.5978647686834,998.7010676156584,-1.477747999279618,detected,1066.3893490702621,1047.2963027241774,48.51999816102534,36.486440099175525,60.707911615016265,60.051159003479334,19.39746785216815,63.10628698265375,49.71318229092906,49.70492007916077,275.7871304781624,18.56039182974445,-13.243478133169383,61.7010027768862
305,5.088416666666666,1066.9526350109668,1047.1433754223724,14057.5,1071.093023255814,998.7607973421927,-1.4854282966323162,detected,1067.3804880701607,1047.6186105146514,51.40056184714604,36.76218014461665,63.193952615638246,58.766584304363434,19.240790069849982,61.83623074956859,49.04236240890042,50.05301892657328,276.08704912711516,17.39385580671494,-12.90074107435699,60.4755348305932
306,5.1051,1067.36379165163,1048.7081679297485,13855.0,1073.486301369863,999.359589041096,-1.4473604911376874,detected,1068.3501960607314,1047.9383043948433,53.843544664397996,35.24051877709326,64.35076895970774,57.48200960524754,19.084112287531813,60.56719219231558,48.44186889400796,50.287414959934466,276.3675060472887,16.227319783685424,-12.591321149493869,59.243931349727305
307,5.121783333333333,1068.5044102490351,1049.1357949234198,13907.0,1076.1870503597122,999.7302158273382,-1.4165303603250772,detected,1069.2984730419741,1048.2553843647527,56.40892924742411,31.277697808220637,64.50009053500057,56.197434906131654,18.92743450521365,59.2992366475156,47.783914248109205,50.39846761500573,276.62850123868293,15.060783760655916,-12.313971622529003,58.00659936470684
308,5.138466666666667,1069.6892927705967,1049.1758908805257,14003.0,1071.748299319728,999.408163265306,-1.5294475838763573,detected,1070.2253190138888,1048.5698504243799,58.484405111316846,26.226758133291696,64.09577586242955,54.912860207015754,18.77075672289548,58.032435103701964,47.09671078613069,50.37860872278186,276.8700347012979,13.894247737626404,-12.067437892529908,56.76390108841457
309,5.15515,1070.6090062371054,1049.7101475200648,13975.5,1080.8773234200744,1000.5910780669144,-1.364714654475755,detected,1071.1307339764758,1048.8817025737249,60.83567420681993,22.029800679765685,64.70155619603396,53.62828550789987,18.61407894057732,56.76686481850893,46.354219892484544,50.2225553690973,277.0921064351336,12.727711714596891,-11.850458244116378,55.51615603342257
310,5.171833333333334,1071.5398100542702,1049.9121203465677,14004.0,1078.2200647249192,1000.3236245954693,-1.4368886874259437,detected,1072.0147179297346,1049.1909408127874,61.87080387248898,17.586573661032162,64.32172218592181,52.343710808783975,18.45740115825915,55.50261001746237,45.5680658121771,49.92747596531644,277.29471644019003,11.56117569156738,-11.661764506242095,54.26364314484853
311,5.188516666666667,1072.7397452695443,1050.034089970136,14119.5,1080.6816816816818,1001.0690690690692,-1.4100004984781611,detected,1072.8772708736658,1049.497565141568,58.88182072061909,18.95959923418377,61.8589946127157,51.059136109668074,18.300723375940983,54.23976268705758,44.803042196950145,49.4931085178809,277.4778647164672,10.394639668537867,-11.500082624366264,53.00660294700154
312,5.2052000000000005,1073.7994106578622,1050.355498751494,14083.5,1080.7919254658386,1001.0341614906832,-1.4299602859162006,detected,1073.7183928082688,1049.801575560066,55.68830261747689,22.462360533935225,60.0478533269273,49.77456141055219,18.144045593622817,52.97842347707503,44.055819759551255,48.92183108603271,277.6415512639651,9.228103645508353,-11.364133151098727,51.745239702221824
313,5.221883333333333,1074.769766619519,1050.7876355492692,14140.0,1082.640378548896,1001.4984227129336,-1.4124509080381955,detected,1074.538083733544,1050.102972068282,54.417134218340834,21.508398802570355,58.513551555065696,48.4899867114363,17.98736781130465,51.71870272980972,43.34232781908459,48.218685332301604,277.7857760826837,8.061567622478844,-11.252631660437007,50.4797235805522
314,5.238566666666666,1075.5602148242992,1051.1995423720775,14058.0,1082.44578313253,1001.7048192771084,-1.4325662996515356,detected,1075.3363436494913,1050.4017546662158,52.649990828254886,21.337082272771113,56.809265213786446,47.2054120123204,17.830690028986485,50.46072165717332,42.74404200600244,47.39135486489311,277.91053917262303,6.895031599449331,-11.164289090744521,49.21019283909589
315,5.25525,1076.1911287371788,1051.713112141921,14120.5,1087.7675276752768,1002.5719557195572,-1.3394400875709382,detected,1076.1131725561106,1050.6979233538673,49.7438738808919,19.97494295901015,53.60458315194503,45.92083731320451,17.67401224666832,49.204613690599956,42.29308962784965,46.450100664285856,278.0158405337831,5.728495576419817,-11.097812021645758,47.93675601011599
316,5.271933333333333,1076.9210048390687,1052.4627813514242,14224.5,1082.6666666666667,1001.622641509434,-1.458259540385571,detected,1076.868570453402,1050.9914781312364,48.031826330898184,16.548433139107146,50.80262768834958,44.636262614088615,17.51733446435015,47.95052603350452,41.90514859057783,45.40765617291596,278.1016801661639,4.561959553390306,-11.051902890037418,46.659494097117864
317,5.288616666666667,1078.0251188291213,1052.1291119582097,14166.0,1086.5986622073578,1002.247491638796,-1.400581677620848,detected,1077.6025373413654,1051.2824189983232,47.372765849673215,12.952372687377647,49.11153533011049,43.35168791497272,17.360656682031987,46.6986214519077,41.595807220571885,44.27908448737368,278.1680580697654,3.3954235303607954,-11.02526015043522,45.37846277832469
318,5.3053,1078.8353156450137,1052.3954535857556,14209.0,1083.2575757575758,1001.6727272727272,-1.4838312442739632,detected,1078.315073220001,1051.5707459551281,46.1754821973027,9.058730869408919,47.05566662069299,42.067113215856835,17.203978899713817,45.44908034600387,41.37447799839329,43.081599394942465,278.21497424458767,2.228887507331281,-11.016578384894729,44.093694617110344
319,5.321983333333334,1079.4433598077976,1052.5163103693596,14290.5,1090.2097902097903,1003.125874125874,-1.3561677233829432,detected,1079.0061780893086,1051.8564590016504,46.1626729919235,5.048244933375827,46.437884907332055,40.78253851674094,17.047301117395655,44.20210315422353,41.238299503339285,41.83435061515711,278.2424286906307,1.06235148430177,-11.024548367761836,42.805201279091044
320,5.338666666666667,1080.2181443925945,1052.4982866098264,14250.5,1089.4006211180124,1003.083850931677,-1.387066212556339,detected,1079.6758519492882,1052.1395581378906,44.06426337113453,1.9239699182226104,44.10624634546601,39.49796381762504,16.89062333507749,42.95791315212927,41.208228255723206,40.55817146840611,278.25042140789435,-0.10418453872774121,-11.047857090524193,41.51297575569879
321,5.3553500000000005,1081.026672715429,1052.6701447050066,14328.0,1087.7687074829932,1002.8707482993198,-1.4362306236191282,detected,1080.3240947999402,1052.4200433638487,41.71323633764132,2.186465938475976,41.77050058426444,38.21338911850915,16.73394555275932,41.71675972178696,41.28668501005865,39.27528433914022,278.2389523963788,-1.2707205617572552,-11.085187752050821,40.21699459416491
322,5.372033333333333,1081.485852794481,1052.6341653847946,14302.0,1086.4871794871794,1002.6282051282052,-1.4711132073949484,detected,1080.950906641264,1052.6979146795243,38.16209590261951,2.6816716296621053,38.25620114974909,36.92881441939326,16.577267770441154,40.47892218371056,41.444210960366256,38.00895598805375,278.208021656084,-2.437256584786766,-11.135219719522336,38.91722013393114
323,5.388716666666666,1082.4732291090204,1052.551674045379,14456.0,1088.1866666666667,1003.1833333333334,-1.455578098806062,detected,1081.5562874732598,1052.9731720849177,34.788094330432614,5.205767580615884,35.17543920474156,35.64423972027737,16.420589988122988,39.24471430389886,41.720393510552825,36.783091629067385,278.1576291870099,-3.603792607816277,-11.19662846536896,37.61360274957895
324,5.4054,1082.8909182632224,1052.4695192561253,14536.5,1093.2567049808429,1004.4827586206897,-1.3580516758106245,detected,1082.1402372958535,1053.2458155799566,30.85379735028573,7.151271455325968,31.671714420919162,34.359665021162975,16.263912205807863,38.01448961389271,42.08241399952201,35.62175493522588,278.0877749891621,-4.770328630845851,-11.26808548554903,36.30608310042707
325,5.422083333333333,1083.590302946625,1052.5690748219483,14485.5,1089.531847133758,1004.2707006369428,-1.4483938277741488,detected,1082.6504426717768,1053.430929712084,27.69282205972968,9.85986554148576,29.39573680192468,33.640628914281194,16.163071733718336,37.32206856027271,42.42661613153978,34.54860269182118,277.7230281811105,-5.623571214109423,-11.495682821037256,35.50754959295003
326,5.438766666666667,1083.577156306886,1053.070970584484,14374.5,1090.749226006192,1004.625386996904,-1.4238200515482042,detected,1083.1307189249655,1053.6094386059767,25.580284523244245,13.666013883305368,29.001911863682782,32.944258586266535,16.119827374791715,36.67660028399416,42.73236918193658,33.586230116884835,277.5093133760738,-6.488263782138431,-11.676179975373255,34.76837398519772
327,5.45545,1083.996748701216,1053.481238501857,14404.5,1088.828488372093,1004.3633720930231,-1.4727414892541544,detected,1083.5738831559909,1053.7628900953075,23.200262749325702,16.31361168349804,28.361701602649187,32.29637625442266,16.205347250766835,36.134044870249056,42.98311081173686,32.75543807426128,277.09666190067,-6.0582794216386855,-12.091187704408133,34.05102610174826
328,5.472133333333334,1084.38683769573,1053.4568209395045,14422.5,1089.929203539823,1005.0914454277286,-1.4567003456764485,detected,1083.9872695804297,1053.9185097534319,23.01795729988953,17.801587266967545,29.098502839201174,31.701731888535118,16.31993632232466,35.6558568302221,43.17531055964913,32.074456774759945,276.63093920891674,-5.356098759546989,-12.550053618478923,33.374185839816384
329,5.488816666666667,1084.8477503830618,1053.9054417978364,14358.0,1092.1467065868264,1005.6437125748504,-1.4206968788494303,detected,1084.3809451972986,1054.0807062788233,22.415310755553946,19.314198278866115,29.588585830069796,31.214702867690875,16.540108270885867,35.326093142758594,43.269949495454334,31.55818843752336,276.46797664106396,-6.05646837806324,-12.918560033066814,32.87922844902089
330,5.5055000000000005,1085.256863287463,1054.3170712030058,14461.0,1088.927392739274,1005.5742574257426,-1.495634174078203,detected,1084.7506535437506,1054.2569881032348,22.76316312076733,20.190210369368288,30.427063447234087,30.82101392968498,16.763902717050456,35.08508705932718,43.29809923907259,31.21755506233513,276.15815371017436,-6.261395322727424,-13.360897776758073,32.44148184900912
331,5.522183333333333,1085.673497834301,1054.4838494148005,14468.0,1092.677811550152,1006.7507598784194,-1.4250969750131806,detected,1085.0877590017985,1054.4796291488383,18.699127151894118,20.010196222865034,27.387320225247777,30.445112668694378,17.19695287461003,34.966270512896465,43.248127579483274,31.059044919543847,275.9488474673413,-6.331617605221743,-13.948996502371807,32.06346160597561
332,5.538866666666666,1086.0361677612627,1054.759188846641,14465.0,1090.9277108433737,1006.7379518072288,-1.4692843728087317,detected,1085.4167978010591,1054.7163959525992,16.572461287774786,18.859342656803165,25.106200002818216,30.19972928286446,17.685673693018163,34.99723850154774,43.1896613930114,31.084532772279115,275.6826798631679,-5.515080694034312,-14.608412925049223,31.802530945594103
333,5.55555,1086.2996005173816,1055.419926055653,14560.5,1089.662049861496,1006.853185595568,-1.501673047907562,detected,1085.743803990314,1054.9677979131698,14.671335828004885,16.194526874175608,21.852020402161806,30.097586666888667,18.109546503325948,35.12577967429335,43.12804458275777,31.291403723116865,275.3325761231099,-6.229389380906217,-15.233998276886032,31.650366415364495
334,5.572233333333333,1086.515402816645,1055.8737742588671,14651.0,1090.0030395136778,1006.9635258358662,-1.4996099472996574,detected,1086.0713358561088,1055.2398387708163,12.279516418940602,14.28687797708335,18.83882708172409,30.069749780731744,18.585816743144896,35.34999909314825,43.0230923163227,31.672951326833,275.2875310960414,-5.60460747437885,-15.735685460074846,31.654551631434792
