phi,b_1_shared,a_1_shared,b_1_7_10_10to7,b_1_7_10_7to10,b_1_7_8_8to7,b_1_7_8_7to8,b_1_7_9_9to7,b_1_7_9_7to9,b_1_8_10_10to8,b_1_8_10_8to10,b_1_8_9_9to8,b_1_8_9_8to9,b_1_9_10_10to9,b_1_9_10_9to10,a_2_shared,b_2_7_10_10to7,b_2_7_10_7to10,b_2_7_8_8to7,b_2_7_8_7to8,b_2_7_9_9to7,b_2_7_9_7to9,b_2_8_10_10to8,b_2_8_10_8to10,b_2_8_9_9to8,b_2_8_9_8to9,b_2_9_10_10to9,b_2_9_10_9to10,a_3_shared,b_3_7_10_10to7,b_3_7_10_7to10,b_3_7_8_8to7,b_3_7_8_7to8,b_3_7_9_9to7,b_3_7_9_7to9,b_3_8_10_10to8,b_3_8_10_8to10,b_3_8_9_9to8,b_3_8_9_8to9,b_3_9_10_10to9,b_3_9_10_9to10
0,1.43828786361408,0.101804174007084,0.0104344907569,0.00696492609813823,0.0520387150399245,0.105867942304056,-0.00824804397071411,-0.0346716157812655,-0.025988177300019,-0.0175845294418139,-0.097357085298543,-0.114383017794442,0.11241314848825,0.073053231244748,-0.0299143848018718,0.000578198826919779,0.0031335071211299,-0.00314602841323308,0.0031207349584717,0.00143875776038329,-0.00119580315865556,0.000480506239183043,0.000540104815829464,-0.000924577650384779,-0.000402884910095163,0.00170283643776054,-0.00128624920525721,0.0139283941549535,0.000408992665304889,0.0245635190043421,0.00980638722764246,0.0563887370515611,0.0290393429806299,0.0098467193759509,0.0510694865845443,-0.00350692687698875,0.0219134522774337,0.00228079881298755,0.0332252711726087,0.0224589740060722
0.0122958616578857,1.43893325136291,0.0978030835634553,0.0106578700994489,0.00658381770892107,0.0520083786134506,0.106279622388787,-0.00854463393929687,-0.0345556326523009,-0.0257359732248816,-0.0178663783354794,-0.097609852526353,-0.114307350681448,0.11183551629054,0.0733561201739792,-0.030552541820616,0.000578510142279874,0.00313929100639833,-0.00316227289395987,0.00317674313918676,0.0014751427942792,-0.0011636972570775,0.000508967812911392,0.000544098058672465,-0.000943203055402657,-0.000438144843569573,0.0017429182976355,-0.00131292187850268,0.011052469091579,3.12073177838454e-06,0.0231847988290868,0.0104091079052699,0.0547615946205993,0.0288003044456751,0.0101485493172003,0.051907858850633,-0.00428086189348402,0.0226832104155146,0.00217553372774565,0.0322357565836549,0.0221121175572414
0.0245917233157714,1.43938806103592,0.0933382767376698,0.0108717152425275,0.00620618668501335,0.0519727117105451,0.106673506572899,-0.00883770521530587,-0.0344358199315606,-0.0254793687017215,-0.0181338898705931,-0.0978500935748497,-0.114225123085916,0.111240956713311,0.073642326776094,-0.0310514082826207,0.000577659674656347,0.00314194241590696,-0.00317762711209588,0.00322881518353199,0.00151135313980895,-0.00113096028289674,0.00053747852546128,0.000547853633481502,-0.000961304178362952,-0.000474751645650345,0.00178050431181198,-0.00134067073698827,0.00820604958686781,-0.000419552200357173,0.0217972279792878,0.0110075918328383,0.0530571583946271,0.0285302082360575,0.0104543164908753,0.0527051990818601,-0.00503930813068764,0.0234364013287868,0.0021043355883556,0.0312117750942769,0.0217747454509919
0.0368875849736571,1.43966127238004,0.0884199227524467,0.0110753156959014,0.00583225200918046,0.0519327849882782,0.107048796250582,-0.00912714286238707,-0.0343123654537386,-0.0252187542087837,-0.0183865681596962,-0.098078024430514,-0.114138505953313,0.110630467703025,0.0739112340668973,-0.0314085954669202,0.00057563334146199,0.00314148561104403,-0.00319205763239245,0.00327685863422,0.00154735266170952,-0.00109763652429778,0.000565993114166185,0.000551410867062324,-0.000978859595747685,-0.00051263750382724,0.00181554046254382,-0.00136947913052475,0.00540112611687038,-0.000858050047497535,0.0204032023715815,0.0116017605997077,0.0512809151580523,0.0282292196229987,0.010763905815276,0.0534591058466456,-0.00578030300807683,0.0241705341737908,0.00206574528547231,0.0301578464988527,0.0214487893596925
0.0491834466315427,1.43976130900963,0.0830608219260536,0.0112679940902651,0.00546222691257236,0.0518896520040299,0.107404654536499,-0.00941283584506596,-0.0341854514005103,-0.024954507479506,-0.0186239670546028,-0.0982938426090772,-0.114049602107969,0.11000497197709,0.0741622194893873,-0.031622373597581,0.000572420220144005,0.00313795136316719,-0.00320553109043625,0.00332079022945911,0.00158310433212503,-0.00106377158426237,0.000594466433035651,0.000554809249737249,-0.000995849541476639,-0.000551729592908165,0.00184797833893998,-0.00139932626280673,0.00264952561264337,-0.00131134115207275,0.0190050963837055,0.0121915241054657,0.049438477363834,0.0278975982667438,0.0110771444284241,0.05416724722889,-0.00650191934005924,0.0248831567890626,0.00205819620015069,0.0290784815055769,0.0211360964949854
0.0614793082894284,1.43969602174589,0.0772764411161733,0.0114491087201675,0.00509631928847461,0.0518443462461472,0.107740210092466,-0.0096946774226434,-0.0340552546379356,-0.0246869926867569,-0.0188456917803106,-0.0984977271678942,-0.113960439129296,0.109365315613359,0.0743946578180645,-0.0316916840802371,0.000568012564666581,0.00313137681074489,-0.00321801433094716,0.00336053611986738,0.00161857032800617,-0.00102941231942826,0.000622853546044572,0.000558088344349115,-0.00101225598105958,-0.0005919503217124,0.00187777520695551,-0.00143018725834376,-3.71346266121869e-05,-0.00177834167646701,0.0176052575809611,0.01277677991922,0.0475355646589297,0.0275356984671072,0.0113938008617656,0.0548273687303794,-0.00720227151461697,0.025571864705928,0.00208002237466243,0.0279781657199893,0.0208384237349111
0.0737751699473141,1.43947267463942,0.0710849393504765,0.0116180559514886,0.00473473208790251,0.0517978782380475,0.108054561127844,-0.00997256554111118,-0.0339219470685944,-0.0244165597080959,-0.0190514003807108,-0.0986898388067112,-0.113872962544698,0.108712267013213,0.0746079241081907,-0.0316161489597321,0.000562405811809035,0.00312180529937215,-0.00322947454714075,0.00339603205815308,0.00165371213307934,-0.000994606774124403,0.00065110981849044,0.000561287696472396,-0.00102806267862973,-0.000633217596035323,0.00190489406469381,-0.00146203324263171,-0.00264749192171712,-0.00225791918057755,0.0162060015802039,0.0133574127161778,0.0455779852227616,0.0271439690855207,0.0117135845007758,0.0554373010151027,-0.00787952155334723,0.0262343100330187,0.00212946704387552,0.0268613438994631,0.0205574321146708
0.0860710316051998,1.43909793370381,0.0645071833355168,0.0117742724842839,0.00437766369401855,0.0517512327246841,0.108346779557349,-0.010246403221008,-0.0337856959951279,-0.0241435434741031,-0.0192408049707995,-0.0988703200552514,-0.113789029362825,0.108046516239463,0.0748013966790068,-0.031396077557724,0.00055559857732401,0.00310928620527459,-0.00323987942066183,0.00342722356096436,0.0016884906440842,-0.000959404109660718,0.000679191006198893,0.000564446746066168,-0.00104325525661062,-0.00067544509688684,0.00192930368295317,-0.00149483143527899,-0.00517048193594802,-0.0027488963704589,0.0148096070637535,0.013933293793442,0.0435716169820339,0.0267229531365158,0.0120361453359442,0.0559949674671836,-0.00853188503305723,0.0268682101811904,0.00220469149041086,0.0257324045333013,0.0202946816989635
0.0983668932630855,1.43857785837795,0.0575667525719933,0.0119172374623703,0.00402530827254182,0.0517053659500092,0.10861591529941,-0.0105160989391249,-0.0336466644918503,-0.0238682634014557,-0.0194136727907907,-0.0990392955457217,-0.113710401969509,0.107368674728817,0.074974460119761,-0.0310324702601297,0.000547592642034712,0.00309387474296388,-0.00324919726159291,0.00345406604240131,0.00172286628095999,-0.00092385452896966,0.000707053342368243,0.000567604740793673,-0.00105782124779842,-0.000718542572954118,0.0019509786309923,-0.0015285452557588,-0.00759538097056138,-0.00325005500488258,0.0134183109550287,0.014504280666623,0.04152238876532,0.0262732870477596,0.0123610740063841,0.0564983915345669,-0.00915763684954261,0.0274713563960144,0.00230378418556401,0.0245956648015596,0.0200516268524145
0.110662754920971,1.43791789572413,0.0502899338423659,0.012046474421612,0.00367785609551927,0.0516612030337568,0.108861000697663,-0.0107815670019669,-0.0335050117811051,-0.0235910229120592,-0.0195698270582496,-0.0991968723680362,-0.113638742407335,0.106679275377182,0.0751265083072902,-0.0305270194354221,0.000538392927984247,0.0030756317577552,-0.00325739714803968,0.00347652491877487,0.00175679910064379,-0.000888009196717128,0.000734653621854646,0.000570800651222872,-0.001071750139672,-0.000762416146192054,0.00196989928753185,-0.00156313444141628,-0.00991184667867594,-0.00376013994607358,0.0120343037671037,0.0150702167485283,0.0394362614606964,0.0257956995889433,0.0126879021370829,0.0569457038311418,-0.00975511680471474,0.0280416220656362,0.00242477017690872,0.0234553559640058,0.0198296119231434
