frame,time_sec,x,y,area,blue_x,blue_y,theta_rad,status,x_smooth_px,y_smooth_px,vx_raw_px_s,vy_raw_px_s,speed_raw_px_s,vx_sg_px_s,vy_sg_px_s,speed_sg_px_s,speed_ma_px_s,speed_butter_px_s,theta_smooth_deg,omega_deg_s,v_surge_px_s,v_sway_px_s,x_m,y_m,speed_sg_m_s,speed_sg_cm_s,speed_butter_m_s,v_surge_m_s,v_surge_cm_s
300,5.005,612.7699488105992,1822.8370972598614,24972.5,1054.0448979591838,987.0204081632653,-1.0850343694606799,detected,577.2797782419256,1888.2728103855516,790.7610175352823,-1181.8718216222278,95.0,1879.8779125848794,-3210.2094801552007,95.0,92.81060164468785,95.0,294.3431470115594,-130.2356041460694,3699.6865524274076,389.49362830553605,0.7284287422611049,2.3826786250921788,0.11987381703470032,11.987381703470032,0.11987381703470032,4.668374198646571,466.83741986465714
301,5.021683333333334,613.6614363307182,1818.83961979481,21904.0,,,,detected,608.1886929104755,1835.5009952888145,919.4877447895662,-1426.7905190177369,95.0,1825.4864832452877,-3116.0820399331647,95.0,90.99826648554624,95.0,292.1992659526712,-126.77311420215868,3574.8253799711747,512.8271471160886,0.7674305273318304,2.3160895839606495,0.11987381703470032,11.987381703470032,0.11987381703470032,4.510820668733344,451.0820668733344
302,5.038366666666667,615.744395220835,1826.7685595381931,24203.5,,,,detected,638.1901772328766,1784.299539653115,1048.2144720438503,-1671.7092164132462,95.0,1771.0950539056957,-3021.954599711129,95.0,89.34043465068726,95.0,290.1131507676806,-123.31062425824797,3446.69747323931,623.9101062254288,0.8052872898837561,2.2514820689629214,0.11987381703470032,11.987381703470032,0.11987381703470032,4.349145076642663,434.9145076642663
303,5.0550500000000005,,,,,,,lost,667.284231209129,1734.6684434784531,1176.941199298134,-1916.627913808755,95.0,1716.703624566104,-2927.8271594890934,95.0,87.7291828688867,95.0,288.0848014565877,-119.84813431433727,3316.093450692876,723.0265809167634,0.841999029916882,2.1888560800989945,0.11987381703470032,11.987381703470032,0.11987381703470032,4.184345048192904,418.43450481929045
304,5.071733333333333,,,,,,,lost,695.4708548392323,1686.607706764829,1305.6679265524178,-2161.5466112042645,95.0,1662.3121952265124,-2833.699719267058,95.0,86.08378446869665,95.0,286.1142180193923,-116.3856443704266,3183.7443737358512,810.4984244761374,0.877565747431208,2.128211617368869,0.11987381703470032,11.987381703470032,0.11987381703470032,4.017343058341768,401.73430583417684
305,5.088416666666666,,,,,,,lost,722.7500481231868,1640.1173295122421,1434.3946538066668,-2406.46530859985,95.0,1607.9207658869207,-2739.572279045022,95.0,84.34981988787445,95.0,284.20140045609446,-112.92315442651592,3050.3221200370945,886.6794378436455,0.9119874424267342,2.0695486807725456,0.11987381703470032,11.987381703470032,0.11987381703470032,3.848986902255009,384.8986902255009
306,5.1051,,,,,,,lost,749.1218110609925,1595.1973117206933,1560.7147681674835,-2639.3427572115697,95.0,1553.5293365473287,-2645.4448388229857,95.0,82.55440433351855,95.0,282.3463487666942,-109.46066448260522,2916.440150004916,951.9499179093712,0.9452641149034606,2.012867270310023,0.11987381703470032,11.987381703470032,0.11987381703470032,3.6800506624667713,368.00506624667713
307,5.121783333333333,,,,,,,lost,774.5861436526494,1551.847653390182,1629.089153283732,-2772.749680805416,95.0,1499.1379072077368,-2551.3173986009506,95.0,80.69023933063798,95.0,280.5490629511915,-105.99817453869453,2782.654614584225,1006.7115918495389,0.9773957648613874,1.9581673859813022,0.11987381703470032,11.987381703470032,0.11987381703470032,3.5112361067308835,351.12361067308836
308,5.138466666666667,,,,,,,lost,799.1430458981574,1510.0683545207082,1629.08915328373,-2794.3524591453925,95.0,1444.7464778681451,-2457.1899583789145,95.0,78.77650149444685,95.0,278.8095430095864,-102.53568459478383,2649.4657554825267,1051.382940415141,1.0083823923005142,1.9054490277863827,0.11987381703470032,11.987381703470032,0.11987381703470032,3.3431744548675417,334.3174454867542
309,5.15515,,,,,,,lost,822.7925177975166,1469.8594151122722,1629.0891532837286,-2794.352459145391,95.0,1390.3550485285532,-2363.062518156879,95.0,76.84962923841266,95.0,277.12778894187886,-99.07319465087315,2517.319552036346,1086.394909147817,1.0382239972208411,1.8547121957252648,0.11987381703470032,11.987381703470032,0.11987381703470032,3.176428456828197,317.6428456828197
310,5.171833333333334,,,,,,,lost,845.5345593507268,1431.2208351648737,1629.089153283727,-2794.352459145391,95.0,1335.9636191889615,-2268.935077934843,95.0,74.91467278620235,95.0,275.5038007480689,-95.61070470696245,2386.609572146458,1112.187003079321,1.0669205796223682,1.805956889797948,0.11987381703470032,11.987381703470032,0.11987381703470032,3.011494728260515,301.14947282605146
311,5.188516666666667,,,,,,,lost,867.3691705577883,1394.152614678513,1629.0891532837272,-2794.3524591453915,95.0,1281.5721898493696,-2174.8076377128077,95.0,72.96327172505451,95.0,273.9375784281566,-92.14821476305177,2257.678987987959,1129.2037575419847,1.0944721395050956,1.7591831100044328,0.11987381703470032,11.987381703470032,0.11987381703470032,2.8488062939911156,284.88062939911157
312,5.2052000000000005,,,,,,,lost,888.2963514187009,1358.6547536531898,1629.089153283726,-2794.352459145386,95.0,1227.1807605097779,-2080.6801974907717,95.0,71.12714382276097,95.0,272.4291219821418,-88.68572481914107,2130.8227204953014,1137.8915752463402,1.1208786768690233,1.7143908563447192,0.11987381703470032,11.987381703470032,0.11987381703470032,2.6887352940003804,268.873529400038
313,5.221883333333333,,,,,,,lost,908.3161019334646,1324.7272520889042,1629.0891532837243,-2794.3524591453825,95.0,1172.789331170186,-1986.5527572687356,95.0,69.4920127969051,95.0,270.97843141002454,-85.22323487523037,2006.289679894678,1138.6959177351687,1.146140191714151,1.6715801288188066,0.11987381703470032,11.987381703470032,0.11987381703470032,2.531595810592654,253.1595810592654
314,5.238566666666666,,,,,,,lost,927.4284221020794,1292.3701099856562,1629.089153283723,-2794.3524591453806,95.0,1118.3979018305945,-1892.4253170467,95.0,68.0219857976068,95.0,269.5855067118049,-81.76074493131968,1884.2850727739906,1132.0588376667956,1.170256684040479,1.6307509274266956,0.11987381703470032,11.987381703470032,0.11987381703470032,2.3776467795255405,237.76467795255405
315,5.25525,,,,,,,lost,945.6333119245453,1261.583327343446,1553.119458507085,-2665.527444063486,95.0,1064.0064724910026,-1798.2978768246644,95.0,66.67474261651645,95.0,268.25034788748286,-78.298254987409,1764.9727493168475,1118.416837079884,1.1932281538480067,1.5919032521683862,0.11987381703470032,11.987381703470032,0.11987381703470032,2.227094951819366,222.7094951819366
316,5.271933333333333,,,,,,,lost,962.9307714008625,1232.3669041622734,1420.0824517429458,-2435.7955366239366,95.0,1009.6150431514108,-1704.1704366026286,95.0,65.45842236742943,95.0,266.9729549370584,-74.83576504349831,1648.4775673592278,1098.1990358133726,1.2150546011367351,1.555037103043878,0.11987381703470032,11.987381703470032,0.11987381703470032,2.0800978767939786,208.00978767939787
