time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,agent_id,chunk_id
1785253256.9366012,14063270,3600197120,3600.19712,64,1,146,11,20260728_174251
1785253256.9465852,14063309,3600207104,3600.207104,67,1,146,11,20260728_174251
1785253256.9565692,14063348,3600217088,3600.217088,70,1,146,11,20260728_174251
1785253256.9665532,14063387,3600227072,3600.227072,73,0,146,11,20260728_174251
1785253256.9765372,14063426,3600237056,3600.237056,76,231,146,11,20260728_174251
1785253256.9865212,14063465,3600247040,3600.24704,79,158,146,11,20260728_174251
1785253256.9965053,14063504,3600257024,3600.257024,82,104,145,11,20260728_174251
1785253257.0064893,14063543,3600267008,3600.267008,86,86,146,11,20260728_174251
1785253257.016729,14063583,3600277248,3600.277248,89,74,146,11,20260728_174251
1785253257.0267131,14063622,3600287232,3600.287232,92,83,146,11,20260728_174251
1785253257.0366971,14063661,3600297216,3600.297216,95,69,146,11,20260728_174251
1785253257.0466812,14063700,3600307200,3600.3072,98,46,146,11,20260728_174251
1785253257.0566652,14063739,3600317184,3600.317184,101,47,146,11,20260728_174251
1785253257.0666492,14063778,3600327168,3600.327168,104,56,146,11,20260728_174251
1785253257.0766332,14063817,3600337152,3600.337152,107,43,145,11,20260728_174251
1785253257.0866172,14063856,3600347136,3600.347136,110,71,146,11,20260728_174251
1785253257.0966012,14063895,3600357120,3600.35712,114,54,145,11,20260728_174251
1785253257.1065853,14063934,3600367104,3600.367104,117,0,146,11,20260728_174251
1785253257.116825,14063974,3600377344,3600.377344,120,0,145,11,20260728_174251
1785253257.1268091,14064013,3600387328,3600.387328,123,0,146,11,20260728_174251
1785253257.1367931,14064052,3600397312,3600.397312,126,0,146,11,20260728_174251
1785253257.1467772,14064091,3600407296,3600.407296,129,0,146,11,20260728_174251
1785253257.1567612,14064130,3600417280,3600.41728,132,0,145,11,20260728_174251
1785253257.1667452,14064169,3600427264,3600.427264,136,0,145,11,20260728_174251
1785253257.1767292,14064208,3600437248,3600.437248,139,0,145,11,20260728_174251
1785253257.1867132,14064247,3600447232,3600.447232,142,0,145,11,20260728_174251
1785253257.1966972,14064286,3600457216,3600.457216,145,1,145,11,20260728_174251
1785253257.2066813,14064325,3600467200,3600.4672,148,1,145,11,20260728_174251
1785253257.216921,14064365,3600477440,3600.47744,151,0,145,11,20260728_174251
1785253257.226905,14064404,3600487424,3600.487424,154,5,145,11,20260728_174251
1785253257.2368891,14064443,3600497408,3600.497408,157,0,145,11,20260728_174251
1785253257.2468731,14064482,3600507392,3600.507392,160,52,145,11,20260728_174251
1785253257.2568572,14064521,3600517376,3600.517376,164,0,145,11,20260728_174251
1785253257.2668412,14064560,3600527360,3600.52736,167,1,145,11,20260728_174251
1785253257.2768252,14064599,3600537344,3600.537344,170,79,145,11,20260728_174251
1785253257.2868092,14064638,3600547328,3600.547328,173,0,145,11,20260728_174251
1785253257.2967932,14064677,3600557312,3600.557312,176,85,145,11,20260728_174251
1785253257.3067772,14064716,3600567296,3600.567296,179,0,145,11,20260728_174251
1785253257.3170173,14064756,3600577536,3600.577536,182,119,145,11,20260728_174251
1785253257.327001,14064795,3600587520,3600.58752,185,0,145,11,20260728_174251
1785253257.336985,14064834,3600597504,3600.597504,189,129,145,11,20260728_174251
1785253257.3469691,14064873,3600607488,3600.607488,192,0,145,11,20260728_174251
1785253257.3569531,14064912,3600617472,3600.617472,195,4,145,11,20260728_174251
1785253257.3669372,14064951,3600627456,3600.627456,198,0,145,11,20260728_174251
1785253257.3769212,14064990,3600637440,3600.63744,44,22,145,11,20260728_174251
1785253257.3869052,14065029,3600647424,3600.647424,47,0,145,11,20260728_174251
1785253257.3968892,14065068,3600657408,3600.657408,50,49,145,11,20260728_174251
1785253257.4068732,14065107,3600667392,3600.667392,53,0,145,11,20260728_174251
1785253257.4168572,14065146,3600677376,3600.677376,56,120,145,11,20260728_174251
1785253257.427097,14065186,3600687616,3600.687616,59,0,145,11,20260728_174251
1785253257.437081,14065225,3600697600,3600.6976,63,0,146,11,20260728_174251
1785253257.447065,14065264,3600707584,3600.707584,66,1,145,11,20260728_174251
1785253257.4570491,14065303,3600717568,3600.717568,69,0,145,11,20260728_174251
1785253257.4670331,14065342,3600727552,3600.727552,72,0,145,11,20260728_174251
1785253257.4770172,14065381,3600737536,3600.737536,75,199,145,11,20260728_174251
1785253257.4870012,14065420,3600747520,3600.74752,78,0,145,11,20260728_174251
1785253257.4969852,14065459,3600757504,3600.757504,81,71,145,11,20260728_174251
1785253257.5069692,14065498,3600767488,3600.767488,84,0,144,11,20260728_174251
1785253257.5169532,14065537,3600777472,3600.777472,87,0,143,11,20260728_174251
1785253257.5271933,14065577,3600787712,3600.787712,91,6,142,11,20260728_174251
1785253257.537177,14065616,3600797696,3600.797696,94,94,140,11,20260728_174251
1785253257.547161,14065655,3600807680,3600.80768,97,0,140,11,20260728_174251
1785253257.557145,14065694,3600817664,3600.817664,100,85,139,11,20260728_174251
1785253257.5671291,14065733,3600827648,3600.827648,103,53,140,11,20260728_174251
1785253257.5771132,14065772,3600837632,3600.837632,106,0,140,11,20260728_174251
1785253257.5870972,14065811,3600847616,3600.847616,109,0,140,11,20260728_174251
1785253257.5970812,14065850,3600857600,3600.8576,112,0,141,11,20260728_174251
1785253257.6070652,14065889,3600867584,3600.867584,116,0,141,11,20260728_174251
1785253257.6170492,14065928,3600877568,3600.877568,119,94,142,11,20260728_174251
1785253257.6270332,14065967,3600887552,3600.887552,122,0,142,11,20260728_174251
1785253257.6372733,14066007,3600897792,3600.897792,125,0,142,11,20260728_174251
1785253257.647257,14066046,3600907776,3600.907776,128,14,142,11,20260728_174251
1785253257.657241,14066085,3600917760,3600.91776,131,0,143,11,20260728_174251
1785253257.6672251,14066124,3600927744,3600.927744,134,0,142,11,20260728_174251
1785253257.6772091,14066163,3600937728,3600.937728,137,0,140,11,20260728_174251
1785253257.6871932,14066202,3600947712,3600.947712,141,1,138,11,20260728_174251
1785253257.6971772,14066241,3600957696,3600.957696,144,1,137,11,20260728_174251
1785253257.7071612,14066280,3600967680,3600.96768,147,0,136,11,20260728_174251
1785253257.7171452,14066319,3600977664,3600.977664,150,0,136,11,20260728_174251
1785253257.7271292,14066358,3600987648,3600.987648,153,1,135,11,20260728_174251
1785253257.7371132,14066397,3600997632,3600.997632,156,0,135,11,20260728_174251
1785253257.7473533,14066437,3601007872,3601.007872,159,5,136,11,20260728_174251
1785253257.757337,14066476,3601017856,3601.017856,162,0,136,11,20260728_174251
1785253257.767321,14066515,3601027840,3601.02784,166,1,137,11,20260728_174251
1785253257.7773051,14066554,3601037824,3601.037824,169,0,138,11,20260728_174251
1785253257.7872891,14066593,3601047808,3601.047808,172,0,138,11,20260728_174251
1785253257.7972732,14066632,3601057792,3601.057792,175,80,139,11,20260728_174251
1785253257.8072572,14066671,3601067776,3601.067776,178,0,141,11,20260728_174251
1785253257.8172412,14066710,3601077760,3601.07776,181,79,141,11,20260728_174251
1785253257.8272252,14066749,3601087744,3601.087744,184,0,142,11,20260728_174251
1785253257.8372092,14066788,3601097728,3601.097728,187,52,143,11,20260728_174251
1785253257.8474493,14066828,3601107968,3601.107968,191,8,143,11,20260728_174251
1785253257.8574333,14066867,3601117952,3601.117952,194,108,143,11,20260728_174251
1785253257.867417,14066906,3601127936,3601.127936,197,0,143,11,20260728_174251
1785253257.877401,14066945,3601137920,3601.13792,200,0,143,11,20260728_174251
1785253257.8873851,14066984,3601147904,3601.147904,203,0,144,11,20260728_174251
1785253257.8973691,14067023,3601157888,3601.157888,206,48,144,11,20260728_174251
1785253257.9073532,14067062,3601167872,3601.167872,209,0,144,11,20260728_174251
1785253257.9173372,14067101,3601177856,3601.177856,212,112,144,11,20260728_174251
1785253257.9273212,14067140,3601187840,3601.18784,216,0,144,11,20260728_174251
1785253257.9373052,14067179,3601197824,3601.197824,219,117,144,11,20260728_174251
1785253257.9475453,14067219,3601208064,3601.208064,222,0,144,11,20260728_174251
1785253257.9575293,14067258,3601218048,3601.218048,225,0,145,11,20260728_174251
1785253257.967513,14067297,3601228032,3601.228032,228,2,145,11,20260728_174251
1785253257.977497,14067336,3601238016,3601.238016,231,0,145,11,20260728_174251
1785253257.987481,14067375,3601248000,3601.248,234,0,145,11,20260728_174251
1785253257.9974651,14067414,3601257984,3601.257984,237,91,145,11,20260728_174251
1785253258.0074492,14067453,3601267968,3601.267968,241,0,145,11,20260728_174251
1785253258.0174332,14067492,3601277952,3601.277952,244,57,145,11,20260728_174251
1785253258.0274172,14067531,3601287936,3601.287936,247,0,145,11,20260728_174251
1785253258.0374012,14067570,3601297920,3601.29792,250,71,145,11,20260728_174251
1785253258.0473852,14067609,3601307904,3601.307904,253,1,145,11,20260728_174251
1785253258.0576253,14067649,3601318144,3601.318144,1,0,145,11,20260728_174251
1785253258.0676093,14067688,3601328128,3601.328128,4,1,145,11,20260728_174251
1785253258.077593,14067727,3601338112,3601.338112,7,1,145,11,20260728_174251
1785253258.087577,14067766,3601348096,3601.348096,11,0,145,11,20260728_174251
1785253258.0975611,14067805,3601358080,3601.35808,14,2,145,11,20260728_174251
1785253258.1075451,14067844,3601368064,3601.368064,17,1,145,11,20260728_174251
1785253258.1175292,14067883,3601378048,3601.378048,20,1,145,11,20260728_174251
1785253258.1275132,14067922,3601388032,3601.388032,23,0,145,11,20260728_174251
1785253258.1374972,14067961,3601398016,3601.398016,26,0,145,11,20260728_174251
1785253258.1474812,14068000,3601408000,3601.408,29,18,145,11,20260728_174251
1785253258.1577213,14068040,3601418240,3601.41824,32,0,145,11,20260728_174251
1785253258.1677053,14068079,3601428224,3601.428224,36,12,145,11,20260728_174251
1785253258.1776893,14068118,3601438208,3601.438208,39,0,145,11,20260728_174251
1785253258.187673,14068157,3601448192,3601.448192,42,5,145,11,20260728_174251
1785253258.197657,14068196,3601458176,3601.458176,45,0,145,11,20260728_174251
1785253258.2076411,14068235,3601468160,3601.46816,48,0,145,11,20260728_174251
1785253258.2176251,14068274,3601478144,3601.478144,51,108,145,11,20260728_174251
1785253258.2276092,14068313,3601488128,3601.488128,54,0,145,11,20260728_174251
1785253258.2375932,14068352,3601498112,3601.498112,57,106,145,11,20260728_174251
1785253258.2475772,14068391,3601508096,3601.508096,61,0,145,11,20260728_174251
